"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0051787","GO:0051787",2.69674245875903e-05,0.999999255804943,4,19,"misfolded protein binding","MF",0.181566405733244
"GO:0042600","GO:0042600",3.34630869358296e-05,0.999999015224868,4,20,"egg chorion","CC",0.181566405733244
"GO:0035080","GO:0035080",4.54067370123152e-05,0.999999472014206,3,8,"heat shock-mediated polytene chromosome puffing","BP",0.181566405733244
"GO:0035079","GO:0035079",6.76383975677541e-05,0.999999056584653,3,9,"polytene chromosome puffing","BP",0.202847554305695
"GO:0035967","GO:0035967",0.00014206147144443,0.999989685694697,5,53,"cellular response to topologically incorrect protein","BP",0.33916346434478
"GO:0035966","GO:0035966",0.000169638278265145,0.999987174449422,5,55,"response to topologically incorrect protein","BP",0.33916346434478
"GO:0071944","GO:0071944",0.000257768045632498,0.999894276347256,30,1656,"cell periphery","CC",0.441740782201063
"GO:0031224","GO:0031224",0.000433077938468485,0.999828543073623,25,1306,"intrinsic component of membrane","CC",0.595719343313768
"GO:0034620","GO:0034620",0.000446938486980986,0.999972175126871,4,38,"cellular response to unfolded protein","BP",0.595719343313768
"GO:0006986","GO:0006986",0.000545337799029198,0.999964070390323,4,40,"response to unfolded protein","BP",0.654187223715426
"GO:0016021","GO:0016021",0.000756728761590245,0.999692876802444,24,1277,"integral component of membrane","CC",0.825247111276052
"GO:0008934","GO:0008934",0.00131459856387888,0.99998355619375,2,6,"inositol monophosphate 1-phosphatase activity","MF",1
"GO:0052834","GO:0052834",0.00131459856387888,0.99998355619375,2,6,"inositol monophosphate phosphatase activity","MF",1
"GO:0008509","GO:0008509",0.00137131455457035,0.999786349765173,6,128,"anion transmembrane transporter activity","MF",1
"GO:0005215","GO:0005215",0.00143025936830077,0.999493618021726,16,731,"transporter activity","MF",1
"GO:0005887","GO:0005887",0.00146487198061969,0.999563578997987,12,463,"integral component of plasma membrane","CC",1
"GO:0005886","GO:0005886",0.00158404109194317,0.999318869231564,24,1346,"plasma membrane","CC",1
"GO:0022853","GO:0022853",0.00160565445812839,0.999741765160502,6,132,"active ion transmembrane transporter activity","MF",1
"GO:0031226","GO:0031226",0.00195025008419118,0.999398355830618,12,479,"intrinsic component of plasma membrane","CC",1
"GO:0034605","GO:0034605",0.002312828109921,0.999866630619659,3,28,"cellular response to heat","BP",1
"GO:0001666","GO:0001666",0.00236520364050912,0.999763111315086,4,59,"response to hypoxia","BP",1
"GO:0015347","GO:0015347",0.00242354056383589,0.999954593262988,2,8,"sodium-independent organic anion transmembrane transporter activity","MF",1
"GO:0042577","GO:0042577",0.00242354056383589,0.999954593262988,2,8,"lipid phosphatase activity","MF",1
"GO:0043252","GO:0043252",0.00242354056383589,0.999954593262988,2,8,"sodium-independent organic anion transport","BP",1
"GO:0042026","GO:0042026",0.00256197200130516,0.999846418946312,3,29,"protein refolding","BP",1
"GO:0051084","GO:0051084",0.00256197200130516,0.999846418946312,3,29,"'de novo' post-translational protein folding","BP",1
"GO:0051085","GO:0051085",0.00256197200130516,0.999846418946312,3,29,"chaperone cofactor-dependent protein refolding","BP",1
"GO:0140662","GO:0140662",0.00256197200130516,0.999846418946312,3,29,"ATP-dependent protein folding chaperone","MF",1
"GO:0006458","GO:0006458",0.00282708913129197,0.999824082171008,3,30,"'de novo' protein folding","BP",1
"GO:0036293","GO:0036293",0.0030070430811707,0.999677274446355,4,63,"response to decreased oxygen levels","BP",1
"GO:0008195","GO:0008195",0.00309665546824641,0.999932361602432,2,9,"phosphatidate phosphatase activity","MF",1
"GO:0008271","GO:0008271",0.00309665546824641,0.999932361602432,2,9,"secondary active sulfate transmembrane transporter activity","MF",1
