"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme00480","path:dme00480",4.295945429101e-05,0.999990604319393,14,78,0.00605728305503242,"Glutathione metabolism"
"dme00564","path:dme00564",0.00149181978267317,0.999626806942497,10,65,0.0958679435222183,"Glycerophospholipid metabolism"
"dme00230","path:dme00230",0.00208715306635964,0.999368010497202,12,93,0.0958679435222183,"Purine metabolism"
"dme01100","path:dme01100",0.00271965797226151,0.998379111198166,76,1125,0.0958679435222183,"Metabolic pathways"
"dme00052","path:dme00052",0.00395776525782537,0.999165817105906,7,39,0.111608980270675,"Galactose metabolism"
"dme00982","path:dme00982",0.00651825311268905,0.99811917031925,9,63,0.148846610665945,"Drug metabolism"
"dme00980","path:dme00980",0.00805608036577653,0.997589817873337,9,65,0.148846610665945,"Metabolism of xenobiotics by cytochrome P450"
"dme00500","path:dme00500",0.00848903769829744,0.99819130414921,6,35,0.148846610665945,"Starch and sucrose metabolism"
"dme00983","path:dme00983",0.00950084748931566,0.996656640571896,11,92,0.148846610665945,"Drug metabolism"
"dme00600","path:dme00600",0.0156276122707095,0.996771103004443,5,30,0.211108927986626,"Sphingolipid metabolism"
"dme04711","path:dme04711",0.0164694908358361,0.998257629810336,3,12,0.211108927986626,"Circadian rhythm"
"dme00565","path:dme00565",0.0287720636072493,0.994392270606684,4,23,0.33807174738518,"Ether lipid metabolism"
"dme01232","path:dme01232",0.037410140575962,0.987280458149866,7,60,0.377125091608943,"Nucleotide metabolism"
"dme02010","path:dme02010",0.0389101082687035,0.98952316980237,5,41,0.377125091608943,"ABC transporters"
"dme00590","path:dme00590",0.0401196905966961,0.99375950745701,3,15,0.377125091608943,"Arachidonic acid metabolism"
"dme00232","path:dme00232",0.0468453512960121,0.995949889760213,2,7,0.412824658296107,"Caffeine metabolism"
"dme04080","path:dme04080",0.0842746218951433,0.965320739071435,7,72,0.698983628659718,"Neuroactive ligand-receptor interaction"
"dme04144","path:dme04144",0.136088856397976,0.927163111616709,10,136,1,"Endocytosis"
"dme04213","path:dme04213",0.14485912936245,0.941887067360053,5,57,1,"Longevity regulating pathway"
"dme03083","path:dme03083",0.145484117828291,0.941636596879622,5,55,1,"Polycomb repressive complex"
"dme00790","path:dme00790",0.166726631477103,0.938488121003243,4,41,1,"Folate biosynthesis"
"dme00260","path:dme00260",0.172651119961461,0.947107299428448,3,27,1,"Glycine, serine and threonine metabolism"
"dme04120","path:dme04120",0.179415347656745,0.905525873435331,8,106,1,"Ubiquitin mediated proteolysis"
"dme00860","path:dme00860",0.180450162114218,0.931327031607506,4,42,1,"Porphyrin metabolism"
"dme04141","path:dme04141",0.180576170013452,0.89740405932724,10,138,1,"Protein processing in endoplasmic reticulum"
"dme04814","path:dme04814",0.18601628049638,0.901068929376015,8,111,1,"Motor proteins"
"dme00650","path:dme00650",0.205162509911042,0.951409907938679,2,16,1,"Butanoate metabolism"
"dme00604","path:dme00604",0.225937088443614,0.977600761349355,1,5,1,"Glycosphingolipid biosynthesis"
"dme00561","path:dme00561",0.243970957935532,0.894937922076887,4,48,1,"Glycerolipid metabolism"
"dme00511","path:dme00511",0.246067205326511,0.933612045949832,2,19,1,"Other glycan degradation"
"dme00730","path:dme00730",0.250932977409297,0.93169780930056,2,18,1,"Thiamine metabolism"
"dme00040","path:dme00040",0.262041505896536,0.883737290850026,4,49,1,"Pentose and glucuronate interconversions"
"dme00630","path:dme00630",0.263047296643653,0.900255927659971,3,34,1,"Glyoxylate and dicarboxylate metabolism"
"dme00440","path:dme00440",0.263060279317496,0.967899133502473,1,6,1,"Phosphonate and phosphinate metabolism"
"dme01240","path:dme01240",0.28350672390639,0.825917804393477,9,135,1,"Biosynthesis of cofactors"
"dme00310","path:dme00310",0.285020248471689,0.887089105445651,3,37,1,"Lysine degradation"
"dme00010","path:dme00010",0.337145453504389,0.832846190004731,4,56,1,"Glycolysis / Gluconeogenesis"
"dme00430","path:dme00430",0.339410912504901,0.942034468010365,1,8,1,"Taurine and hypotaurine metabolism"
"dme04146","path:dme04146",0.339548349030063,0.804227652163097,6,90,1,"Peroxisome"
"dme04341","path:dme04341",0.340398307189597,0.851634066799743,3,41,1,"Hedgehog signaling pathway"
"dme00340","path:dme00340",0.342260448333066,0.940973170675208,1,8,1,"Histidine metabolism"
"dme04310","path:dme04310",0.357578733140971,0.789808138262282,6,97,1,"Wnt signaling pathway"
"dme00563","path:dme00563",0.363599914249025,0.870406327574403,2,24,1,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"dme00900","path:dme00900",0.396121217025504,0.849569860370362,2,25,1,"Terpenoid backbone biosynthesis"
"dme03018","path:dme03018",0.401171193972447,0.784317123892427,4,62,1,"RNA degradation"
"dme00330","path:dme00330",0.412604841035311,0.799843250733132,3,44,1,"Arginine and proline metabolism"
"dme04320","path:dme04320",0.439996958563831,0.817873782396429,2,31,1,"Dorso-ventral axis formation"
"dme04068","path:dme04068",0.45158047776944,0.742675136812516,4,68,1,"FoxO signaling pathway"
"dme00830","path:dme00830",0.462225957794884,0.801871317189695,2,29,1,"Retinol metabolism"
"dme00592","path:dme00592",0.466044427350846,0.878531504030078,1,12,1,"alpha-Linolenic acid metabolism"
"dme00450","path:dme00450",0.475775134895165,0.872725311984989,1,12,1,"Selenocompound metabolism"
"dme03020","path:dme03020",0.494844255426637,0.776107833318211,2,30,1,"RNA polymerase"
"dme00520","path:dme00520",0.505403398081999,0.722897961467723,3,51,1,"Amino sugar and nucleotide sugar metabolism"
"dme00670","path:dme00670",0.508208515918013,0.851273782455769,1,13,1,"One carbon pool by folate"
"dme00053","path:dme00053",0.509785987876061,0.763357325954552,2,32,1,"Ascorbate and aldarate metabolism"
"dme00534","path:dme00534",0.511735322250452,0.848186834851154,1,14,1,"Glycosaminoglycan biosynthesis"
"dme00280","path:dme00280",0.529809243638362,0.746104313264319,2,33,1,"Valine, leucine and isoleucine degradation"
"dme00051","path:dme00051",0.538044318889134,0.738907283545895,2,33,1,"Fructose and mannose metabolism"
"dme00785","path:dme00785",0.549879119107455,0.820041112535765,1,15,1,"Lipoic acid metabolism"
"dme00270","path:dme00270",0.583706794790989,0.696155788054951,2,36,1,"Cysteine and methionine metabolism"
"dme00531","path:dme00531",0.586305374034414,0.789479570749329,1,17,1,"Glycosaminoglycan degradation"
"dme00240","path:dme00240",0.598486924896013,0.681298640082983,2,38,1,"Pyrimidine metabolism"
"dme00760","path:dme00760",0.615808354222375,0.762752869335234,1,18,1,"Nicotinate and nicotinamide metabolism"
"dme00062","path:dme00062",0.632095352948602,0.747341869752592,1,18,1,"Fatty acid elongation"
"dme03022","path:dme03022",0.661350018181941,0.614262542466098,2,42,1,"Basal transcription factors"
"dme04350","path:dme04350",0.674327638479697,0.598875229637388,2,46,1,"TGF-beta signaling pathway"
"dme00562","path:dme00562",0.697587985371842,0.571212127225109,2,48,1,"Inositol phosphate metabolism"
"dme00350","path:dme00350",0.711196862135848,0.65876968913451,1,23,1,"Tyrosine metabolism"
"dme04215","path:dme04215",0.713402542775857,0.656075331150858,1,23,1,"Apoptosis"
"dme01040","path:dme01040",0.736992399137911,0.625314458693287,1,25,1,"Biosynthesis of unsaturated fatty acids"
"dme04142","path:dme04142",0.740231574644631,0.422246750833021,5,117,1,"Lysosome"
"dme04330","path:dme04330",0.755656700602204,0.599026176357623,1,28,1,"Notch signaling pathway"
"dme03460","path:dme03460",0.764385277625238,0.586724591882214,1,28,1,"Fanconi anemia pathway"
"dme03410","path:dme03410",0.782996206132909,0.559057750137373,1,29,1,"Base excision repair"
"dme00981","path:dme00981",0.784330677919267,0.557357208899651,1,28,1,"Insect hormone biosynthesis"
"dme00640","path:dme00640",0.784644938213539,0.556557820769536,1,29,1,"Propanoate metabolism"
"dme00250","path:dme00250",0.796291661428536,0.538219602080234,1,30,1,"Alanine, aspartate and glutamate metabolism"
"dme03013","path:dme03013",0.800930672494596,0.360856708543275,4,106,1,"Nucleocytoplasmic transport"
"dme04745","path:dme04745",0.810646098368377,0.514483127193639,1,32,1,"Phototransduction"
"dme03015","path:dme03015",0.814684583130998,0.366900920554091,3,84,1,"mRNA surveillance pathway"
"dme01250","path:dme01250",0.822753760523328,0.494063737104601,1,32,1,"Biosynthesis of nucleotide sugars"
"dme03250","path:dme03250",0.823909308896715,0.491568980021034,1,34,1,"Viral life cycle"
"dme04070","path:dme04070",0.836159463914952,0.375504674913203,2,64,1,"Phosphatidylinositol signaling system"
"dme00514","path:dme00514",0.857633172192663,0.429072868662866,1,37,1,"Other types of O-glycan biosynthesis"
"dme04013","path:dme04013",0.881707261816663,0.26008748605475,3,102,1,"MAPK signaling pathway"
"dme01200","path:dme01200",0.890990170069885,0.224454207498488,4,122,1,"Carbon metabolism"
"dme04140","path:dme04140",0.896963589343274,0.233543973218345,3,101,1,"Autophagy"
"dme00020","path:dme00020",0.897712373365729,0.343665955837156,1,42,1,"Citrate cycle (TCA cycle)"
"dme04150","path:dme04150",0.898004222648319,0.231657606692675,3,102,1,"mTOR signaling pathway"
"dme00970","path:dme00970",0.899626592628472,0.339265145612719,1,42,1,"Aminoacyl-tRNA biosynthesis"
"dme04137","path:dme04137",0.905047881925609,0.32644282650668,1,43,1,"Mitophagy"
"dme03008","path:dme03008",0.914064516804165,0.232452798688206,2,76,1,"Ribosome biogenesis in eukaryotes"
"dme03040","path:dme03040",0.91592856502419,0.181730857063119,4,129,1,"Spliceosome"
"dme04145","path:dme04145",0.922535103931187,0.214565508687533,2,79,1,"Phagosome"
"dme03420","path:dme03420",0.932932590226357,0.254968060822496,1,49,1,"Nucleotide excision repair"
"dme00620","path:dme00620",0.936310777415681,0.245562297835396,1,50,1,"Pyruvate metabolism"
"dme04624","path:dme04624",0.941602355550259,0.172154888979103,2,83,1,"Toll and Imd signaling pathway"
"dme01212","path:dme01212",0.949752237504388,0.206153916106964,1,55,1,"Fatty acid metabolism"
"dme03050","path:dme03050",0.951876862145212,0.19975107937847,1,54,1,"Proteasome"
"dme04391","path:dme04391",0.957252635876436,0.182322906899088,1,63,1,"Hippo signaling pathway"
"dme03010","path:dme03010",0.992057922530121,0.0273693494976982,3,143,1,"Ribosome"
"dme00190","path:dme00190",0.999812125312246,0.00189204483942624,1,153,1,"Oxidative phosphorylation"
"dme00770","path:dme00770",0.999999999999999,0.454750798831083,0,15,1,"Pantothenate and CoA biosynthesis"
"dme00740","path:dme00740",0.999999999999999,0.710281137804699,0,6,1,"Riboflavin metabolism"
"dme00512","path:dme00512",0.999999999999999,0.311683737054539,0,22,1,"Mucin type O-glycan biosynthesis"
"dme00290","path:dme00290",0.999999999999999,0.902229312471358,0,2,1,"Valine, leucine and isoleucine biosynthesis"
"dme00100","path:dme00100",0.999999999999999,0.763828203866257,0,5,1,"Steroid biosynthesis"
"dme00220","path:dme00220",0.999999999999999,0.380306243020904,0,18,1,"Arginine biosynthesis"
