"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme03050","path:dme03050",1.80224195247287e-06,0.999999700147399,15,54,0.000254116115298675,"Proteasome"
"dme00480","path:dme00480",0.0033810822344872,0.998920033567151,12,78,0.195544916025799,"Glutathione metabolism"
"dme01100","path:dme01100",0.0041605301282085,0.997375381012676,89,1125,0.195544916025799,"Metabolic pathways"
"dme00330","path:dme00330",0.00770508779822796,0.997942081847095,8,44,0.271604344887536,"Arginine and proline metabolism"
"dme01040","path:dme01040",0.0169765793470156,0.996483848758215,5,25,0.478739537585839,"Biosynthesis of unsaturated fatty acids"
"dme01212","path:dme01212",0.0236759997495373,0.992096684787493,8,55,0.556385994114126,"Fatty acid metabolism"
"dme00592","path:dme00592",0.0280589271898685,0.996351517967396,3,12,0.56026064182183,"alpha-Linolenic acid metabolism"
"dme00640","path:dme00640",0.0317878378338627,0.992104977317214,5,29,0.56026064182183,"Propanoate metabolism"
"dme00040","path:dme00040",0.0454385347438094,0.98403622313783,7,49,0.673344992828612,"Pentose and glucuronate interconversions"
"dme01200","path:dme01200",0.0477996464475083,0.976719549706966,13,122,0.673344992828612,"Carbon metabolism"
"dme04814","path:dme04814",0.053599446567687,0.97602581094606,10,111,0.673344992828612,"Motor proteins"
"dme00410","path:dme00410",0.0587339245352788,0.985451607647994,4,25,0.673344992828612,"beta-Alanine metabolism"
"dme00590","path:dme00590",0.0649936945731248,0.9876893759118,3,15,0.673344992828612,"Arachidonic acid metabolism"
"dme00232","path:dme00232",0.0668569496425572,0.992929567252656,2,7,0.673344992828612,"Caffeine metabolism"
"dme00430","path:dme00430",0.0743699225774739,0.991343164489021,2,8,0.699077272228254,"Taurine and hypotaurine metabolism"
"dme00910","path:dme00910",0.0830228074437929,0.982421479171395,3,16,0.731638490598425,"Nitrogen metabolism"
"dme04711","path:dme04711",0.0944463004908798,0.986418577813955,2,12,0.77855687309808,"Circadian rhythm"
"dme03250","path:dme03250",0.0993902391189038,0.969846770239328,4,34,0.77855687309808,"Viral life cycle"
"dme00981","path:dme00981",0.105874765549863,0.967605016063508,4,28,0.785702207501618,"Insect hormone biosynthesis"
"dme04146","path:dme04146",0.130337887798382,0.933808573033933,9,90,0.885334475307648,"Peroxisome"
"dme01210","path:dme01210",0.133601836701996,0.964189097690012,3,21,0.885334475307648,"2-Oxocarboxylic acid metabolism"
"dme00830","path:dme00830",0.138137294019633,0.953359507398492,4,29,0.885334475307648,"Retinol metabolism"
"dme00310","path:dme00310",0.15162035231912,0.946205302734232,4,37,0.929498681608517,"Lysine degradation"
"dme00565","path:dme00565",0.16385366054379,0.951477748520289,3,23,0.93215864571857,"Ether lipid metabolism"
"dme00630","path:dme00630",0.169974893152914,0.937352777560321,4,34,0.93215864571857,"Glyoxylate and dicarboxylate metabolism"
"dme00053","path:dme00053",0.171887409848814,0.936609403778134,4,32,0.93215864571857,"Ascorbate and aldarate metabolism"
"dme00350","path:dme00350",0.186587013129715,0.941320935335373,3,23,0.974398846344069,"Tyrosine metabolism"
"dme00564","path:dme00564",0.201519860853815,0.902369556781223,6,65,1,"Glycerophospholipid metabolism"
"dme00061","path:dme00061",0.220776569779682,0.945849596835436,2,14,1,"Fatty acid biosynthesis"
"dme00900","path:dme00900",0.246372357356258,0.910941811714347,3,25,1,"Terpenoid backbone biosynthesis"
"dme00230","path:dme00230",0.255380490218637,0.858650272242638,7,93,1,"Purine metabolism"
"dme00983","path:dme00983",0.269493127145824,0.84259620193762,8,92,1,"Drug metabolism"
"dme00790","path:dme00790",0.270535196273237,0.879037820126992,4,41,1,"Folate biosynthesis"
"dme00100","path:dme00100",0.285481239419787,0.96314397062135,1,5,1,"Steroid biosynthesis"
