"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme03018","path:dme03018",0.000582277342493677,0.999822420027184,16,62,0.0528968685838002,"RNA degradation"
"dme03015","path:dme03015",0.000750310192678016,0.999729011759327,20,84,0.0528968685838002,"mRNA surveillance pathway"
"dme03013","path:dme03013",0.00607428210137707,0.997242131120736,21,106,0.25274814630269,"Nucleocytoplasmic transport"
"dme01232","path:dme01232",0.00717016017879972,0.99740110342774,13,60,0.25274814630269,"Nucleotide metabolism"
"dme00920","path:dme00920",0.0160549627108863,0.997815631816504,4,10,0.452749948446993,"Sulfur metabolism"
"dme04310","path:dme04310",0.0227903073195517,0.988777703165114,18,97,0.513007461246999,"Wnt signaling pathway"
"dme03030","path:dme03030",0.0254684555229007,0.991699006453283,8,34,0.513007461246999,"DNA replication"
"dme04350","path:dme04350",0.0349154177727842,0.986131766655189,10,46,0.566005335523314,"TGF-beta signaling pathway"
"dme00232","path:dme00232",0.0365308479431353,0.995558721208932,3,7,0.566005335523314,"Caffeine metabolism"
"dme03250","path:dme03250",0.0406512881214473,0.985456971624101,8,34,0.566005335523314,"Viral life cycle"
"dme04330","path:dme04330",0.044156444615294,0.985312800474084,7,28,0.566005335523314,"Notch signaling pathway"
"dme04068","path:dme04068",0.0835981164876843,0.957420954998223,12,68,0.968567824131932,"FoxO signaling pathway"
"dme00970","path:dme00970",0.0893005795298944,0.961405661871032,8,42,0.968567824131932,"Aminoacyl-tRNA biosynthesis"
"dme00240","path:dme00240",0.104691026939728,0.955887497364245,7,38,1,"Pyrimidine metabolism"
"dme00230","path:dme00230",0.109930217470438,0.936594930894279,15,93,1,"Purine metabolism"
"dme03060","path:dme03060",0.12068271269519,0.962176541206977,4,21,1,"Protein export"
"dme04144","path:dme04144",0.124078792582501,0.920325588467206,21,136,1,"Endocytosis"
"dme00760","path:dme00760",0.135303928975098,0.956603875728668,4,18,1,"Nicotinate and nicotinamide metabolism"
"dme03083","path:dme03083",0.144428285026861,0.926131828754768,9,55,1,"Polycomb repressive complex"
"dme03410","path:dme03410",0.220768145475701,0.901261615886912,5,29,1,"Base excision repair"
"dme03266","path:dme03266",0.252039144999001,0.981786503657771,1,2,1,"Virion"
"dme04120","path:dme04120",0.266422453316146,0.822086110784107,14,106,1,"Ubiquitin mediated proteolysis"
"dme04137","path:dme04137",0.276641221625611,0.853821866972822,6,43,1,"Mitophagy"
"dme03020","path:dme03020",0.277777299180576,0.875946679051325,4,30,1,"RNA polymerase"
"dme04745","path:dme04745",0.283866405579192,0.860002761119264,5,32,1,"Phototransduction"
"dme00730","path:dme00730",0.287138753604573,0.890368348752594,3,18,1,"Thiamine metabolism"
"dme03040","path:dme03040",0.28925865216626,0.797988236938279,16,129,1,"Spliceosome"
"dme04070","path:dme04070",0.319590232360769,0.799962401409896,9,64,1,"Phosphatidylinositol signaling system"
"dme00981","path:dme00981",0.328210680987236,0.8431216386678,4,28,1,"Insect hormone biosynthesis"
"dme03430","path:dme03430",0.355698803710995,0.847082775085729,3,19,1,"Mismatch repair"
"dme04146","path:dme04146",0.361880961705127,0.753608750052926,11,90,1,"Peroxisome"
"dme03420","path:dme03420",0.365010950842078,0.786685042866409,6,49,1,"Nucleotide excision repair"
"dme03010","path:dme03010",0.369605785421792,0.744573144889632,11,143,1,"Ribosome"
"dme04391","path:dme04391",0.370496542341196,0.758471675622329,9,63,1,"Hippo signaling pathway"
"dme00450","path:dme00450",0.40663431595938,0.850215156857559,2,12,1,"Selenocompound metabolism"
"dme03022","path:dme03022",0.41729756496714,0.757176714773469,5,42,1,"Basal transcription factors"
"dme00515","path:dme00515",0.41815635113152,0.919483751572075,1,4,1,"Mannose type O-glycan biosynthesis"
"dme00510","path:dme00510",0.424200615037763,0.752207568833636,5,39,1,"N-Glycan biosynthesis"
"dme00740","path:dme00740",0.432172227754396,0.905079461519235,1,6,1,"Riboflavin metabolism"
"dme00604","path:dme00604",0.495380038753396,0.874790262124315,1,5,1,"Glycosphingolipid biosynthesis"
"dme00280","path:dme00280",0.495624616176834,0.709205170737942,4,33,1,"Valine, leucine and isoleucine degradation"
"dme00562","path:dme00562",0.510212264001604,0.661250056570666,6,48,1,"Inositol phosphate metabolism"
"dme04141","path:dme04141",0.540704120598592,0.570294260027607,15,138,1,"Protein processing in endoplasmic reticulum"
"dme00513","path:dme00513",0.563511100757696,0.645457595311845,4,34,1,"Various types of N-glycan biosynthesis"
"dme04320","path:dme04320",0.563822295852898,0.646454619955269,4,31,1,"Dorso-ventral axis formation"
"dme00561","path:dme00561",0.599997639906753,0.586218076032262,5,48,1,"Glycerolipid metabolism"
"dme03450","path:dme03450",0.601261581470712,0.791009409760608,1,7,1,"Non-homologous end-joining"
"dme04140","path:dme04140",0.606328704145081,0.520863921347018,11,101,1,"Autophagy"
"dme00130","path:dme00130",0.621708834036234,0.767150492878164,1,9,1,"Ubiquinone and other terpenoid-quinone biosynthesis"
"dme04130","path:dme04130",0.628479919113615,0.656422218441347,2,21,1,"SNARE interactions in vesicular transport"
"dme02010","path:dme02010",0.636023710540956,0.54998836946317,5,41,1,"ABC transporters"
"dme03460","path:dme03460",0.642958127373946,0.592876999571309,3,28,1,"Fanconi anemia pathway"
"dme04814","path:dme04814",0.648428371036944,0.470688717724247,12,111,1,"Motor proteins"
"dme00640","path:dme00640",0.678106596608499,0.553011835908482,3,29,1,"Propanoate metabolism"
"dme04392","path:dme04392",0.684149603701973,0.596967206678256,2,19,1,"Hippo signaling pathway"
"dme04213","path:dme04213",0.686993242276189,0.475526846944122,6,57,1,"Longevity regulating pathway"
"dme03008","path:dme03008",0.704369888300642,0.442167903681808,7,76,1,"Ribosome biogenesis in eukaryotes"
"dme00983","path:dme00983",0.710758293124248,0.424780883895405,8,92,1,"Drug metabolism"
"dme00900","path:dme00900",0.718950139801209,0.550560878676583,2,25,1,"Terpenoid backbone biosynthesis"
"dme00670","path:dme00670",0.754227272896382,0.610729905337637,1,13,1,"One carbon pool by folate"
"dme00564","path:dme00564",0.76668119794936,0.378038402272377,6,65,1,"Glycerophospholipid metabolism"
"dme01040","path:dme01040",0.787045114670846,0.458859138121998,2,25,1,"Biosynthesis of unsaturated fatty acids"
"dme03440","path:dme03440",0.789296244361385,0.455584428969162,2,25,1,"Homologous recombination"
"dme00061","path:dme00061",0.80505428102541,0.533858043934,1,14,1,"Fatty acid biosynthesis"
"dme04711","path:dme04711",0.806147296855648,0.535467235110749,1,12,1,"Circadian rhythm"
"dme04136","path:dme04136",0.811013340759606,0.422506917092524,2,26,1,"Autophagy"
"dme01240","path:dme01240",0.811108071501851,0.279823170637668,12,135,1,"Biosynthesis of cofactors"
"dme04013","path:dme04013",0.815299189545275,0.284035504118845,10,102,1,"MAPK signaling pathway"
"dme00410","path:dme00410",0.81927829765063,0.41026100435218,2,25,1,"beta-Alanine metabolism"
"dme00480","path:dme00480",0.822368899970741,0.303154235761897,6,78,1,"Glutathione metabolism"
"dme00590","path:dme00590",0.823915484923776,0.501145450453983,1,15,1,"Arachidonic acid metabolism"
"dme00534","path:dme00534",0.82464149587603,0.501264112031449,1,14,1,"Glycosaminoglycan biosynthesis"
"dme00310","path:dme00310",0.825612251640626,0.355678962726225,3,37,1,"Lysine degradation"
"dme00790","path:dme00790",0.830983594712412,0.346407989774325,3,41,1,"Folate biosynthesis"
"dme00062","path:dme00062",0.847295795894968,0.456042541770159,1,18,1,"Fatty acid elongation"
"dme00650","path:dme00650",0.848726285456786,0.455372607173732,1,16,1,"Butanoate metabolism"
"dme04341","path:dme04341",0.856988808771801,0.305599594143119,3,41,1,"Hedgehog signaling pathway"
"dme04624","path:dme04624",0.860955147974362,0.24819033268215,6,83,1,"Toll and Imd signaling pathway"
"dme01212","path:dme01212",0.867006133273686,0.265978552758214,4,55,1,"Fatty acid metabolism"
"dme00600","path:dme00600",0.88927818403563,0.287120215744201,2,30,1,"Sphingolipid metabolism"
"dme01250","path:dme01250",0.889894819812755,0.285227569590098,2,32,1,"Biosynthesis of nucleotide sugars"
"dme04145","path:dme04145",0.89722286439139,0.193709209654937,6,79,1,"Phagosome"
"dme00270","path:dme00270",0.899511889555379,0.26541731181883,2,36,1,"Cysteine and methionine metabolism"
"dme00071","path:dme00071",0.906191228150919,0.252647074623417,2,34,1,"Fatty acid degradation"
"dme00511","path:dme00511",0.914816362664312,0.310012526284537,1,19,1,"Other glycan degradation"
"dme04214","path:dme04214",0.921568896221426,0.162704149443505,5,68,1,"Apoptosis"
"dme04215","path:dme04215",0.927267512635059,0.275449510462043,1,23,1,"Apoptosis"
"dme00565","path:dme00565",0.928527544331109,0.272088480427844,1,23,1,"Ether lipid metabolism"
"dme00514","path:dme00514",0.935279215580356,0.189873668714996,2,37,1,"Other types of O-glycan biosynthesis"
"dme00982","path:dme00982",0.949832405171787,0.131863298984812,3,63,1,"Drug metabolism"
"dme04142","path:dme04142",0.952760980577445,0.0920222127442515,8,117,1,"Lysosome"
"dme00980","path:dme00980",0.955785177587073,0.118795827981727,3,65,1,"Metabolism of xenobiotics by cytochrome P450"
"dme04150","path:dme04150",0.95814877355114,0.0860646305785352,7,102,1,"mTOR signaling pathway"
"dme00051","path:dme00051",0.969133232727255,0.144693054964034,1,33,1,"Fructose and mannose metabolism"
"dme00040","path:dme00040",0.974108486320694,0.0906556459235301,2,49,1,"Pentose and glucuronate interconversions"
"dme00250","path:dme00250",0.975890591537627,0.120277898510065,1,30,1,"Alanine, aspartate and glutamate metabolism"
"dme00053","path:dme00053",0.978795614470284,0.108552418141734,1,32,1,"Ascorbate and aldarate metabolism"
"dme00520","path:dme00520",0.981671147376186,0.0681801282439351,2,51,1,"Amino sugar and nucleotide sugar metabolism"
"dme04080","path:dme04080",0.982007432695938,0.0558500000198486,3,72,1,"Neuroactive ligand-receptor interaction"
"dme00860","path:dme00860",0.992706626657228,0.0456594356729121,1,42,1,"Porphyrin metabolism"
"dme00020","path:dme00020",0.992925787579984,0.0445336621144916,1,42,1,"Citrate cycle (TCA cycle)"
"dme00330","path:dme00330",0.994264620398664,0.0373933873371986,1,44,1,"Arginine and proline metabolism"
"dme00620","path:dme00620",0.996466470124466,0.024837480025399,1,50,1,"Pyruvate metabolism"
"dme03050","path:dme03050",0.99660513177526,0.023930369850418,1,54,1,"Proteasome"
"dme00010","path:dme00010",0.998662337444082,0.0108298203635597,1,56,1,"Glycolysis / Gluconeogenesis"
"dme01200","path:dme01200",0.999934451779078,0.00036341351886295,3,122,1,"Carbon metabolism"
