"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0051248","GO:0051248",4.56066088486776e-08,0.999999983373703,52,180,"negative regulation of protein metabolic process","BP",0.000547096879748737
"GO:0051246","GO:0051246",1.36836639504501e-07,1,108,502,"regulation of protein metabolic process","BP",0.000820746163747997
"GO:0051172","GO:0051172",2.27390313353302e-07,1,112,523,"negative regulation of nitrogen compound metabolic process","BP",0.000883308998972777
"GO:0034249","GO:0034249",2.94534511161313e-07,0.999999918534104,31,90,"negative regulation of cellular amide metabolic process","BP",0.000883308998972777
"GO:0017148","GO:0017148",1.2814726984434e-06,0.999999643899559,28,81,"negative regulation of translation","BP",0.00307450929810541
"GO:2000113","GO:2000113",2.21617741956085e-06,0.999999361503531,28,83,"negative regulation of cellular macromolecule biosynthetic process","BP",0.00443087738750866
"GO:0034248","GO:0034248",3.24362745746197e-06,0.999998731635246,53,212,"regulation of cellular amide metabolic process","BP",0.00555865071138768
"GO:0048523","GO:0048523",3.87300326005056e-06,0.999997571558737,218,1209,"negative regulation of cellular process","BP",0.00580756838844581
"GO:0031324","GO:0031324",4.8401336020852e-06,0.999997415460271,112,548,"negative regulation of cellular metabolic process","BP",0.00645136029895712
"GO:0005832","GO:0005832",6.07880046841607e-06,0.999999882986115,7,8,"chaperonin-containing T-complex","CC",0.00729212904191192
"GO:0044085","GO:0044085",7.33148238001998e-06,0.999995165401702,237,1374,"cellular component biogenesis","BP",0.00799531478461087
"GO:0007049","GO:0007049",8.98499440530507e-06,0.999994688354322,139,721,"cell cycle","BP",0.00898199940716996
"GO:0048519","GO:0048519",1.30745590062673e-05,0.999990964623688,253,1459,"negative regulation of biological process","BP",0.0120648007568602
"GO:0006417","GO:0006417",1.51536163185519e-05,0.999993663353022,42,162,"regulation of translation","BP",0.0129844843826678
"GO:0005488","GO:0005488",2.66454410818083e-05,0.999979378090994,750,5076,"binding","MF",0.0213092474144915
"GO:0010605","GO:0010605",3.78330955261098e-05,0.999975892706133,136,720,"negative regulation of macromolecule metabolic process","BP",0.0283653633707008
"GO:2000112","GO:2000112",6.05389576532926e-05,0.999972813688158,42,171,"regulation of cellular macromolecule biosynthetic process","BP",0.0392667670132845
"GO:0022607","GO:0022607",6.2239716078848e-05,0.999956334104729,203,1179,"cellular component assembly","BP",0.0392667670132845
"GO:0009892","GO:0009892",6.98627859119483e-05,0.999953972639592,143,774,"negative regulation of metabolic process","BP",0.0392667670132845
"GO:0034329","GO:0034329",7.08273591550942e-05,0.999964788512265,53,225,"cell junction assembly","BP",0.0392667670132845
"GO:0101031","GO:0101031",7.08892363070764e-05,0.999994077169809,8,13,"chaperone complex","CC",0.0392667670132845
"GO:0009890","GO:0009890",7.20130772167605e-05,0.999958307723383,84,407,"negative regulation of biosynthetic process","BP",0.0392667670132845
"GO:0007043","GO:0007043",7.55536603207473e-05,0.999978248847069,20,59,"cell-cell junction assembly","BP",0.0394061612698993
"GO:0003729","GO:0003729",8.06226052578681e-05,0.999959561796836,53,235,"mRNA binding","MF",0.0402978655280577
"GO:0032991","GO:0032991",8.7404244997747e-05,0.999932727463986,404,2641,"protein-containing complex","CC",0.0415189639582184
"GO:0005654","GO:0005654",9.08085046585426e-05,0.999945314342794,93,480,"nucleoplasm","CC",0.0415189639582184
"GO:0031327","GO:0031327",9.34488185121621e-05,0.999945437261697,83,404,"negative regulation of cellular biosynthetic process","BP",0.0415189639582184
"GO:0005515","GO:0005515",0.000113302216646581,0.999913284788116,364,2281,"protein binding","MF",0.0471345578395279
"GO:0051171","GO:0051171",0.000113946496944507,0.999915140167935,281,1700,"regulation of nitrogen compound metabolic process","BP",0.0471345578395279
"GO:0010558","GO:0010558",0.000121973324420618,0.999928859629618,80,388,"negative regulation of macromolecule biosynthetic process","BP",0.0479954319461788
"GO:0043666","GO:0043666",0.000124029542375087,0.999987248289497,8,15,"regulation of phosphoprotein phosphatase activity","BP",0.0479954319461788
"GO:0031981","GO:0031981",0.000132120401955651,0.999912230665868,134,755,"nuclear lumen","CC",0.0495286356831246
"GO:0003727","GO:0003727",0.000137509942060639,0.999967290158628,15,40,"single-stranded RNA binding","MF",0.0499869474230129
"GO:0022402","GO:0022402",0.00014360533372806,0.999908640149498,110,577,"cell cycle process","BP",0.0506673406882886
"GO:0000278","GO:0000278",0.000166412004228044,0.999898002774168,92,468,"mitotic cell cycle","BP",0.057036525791989
"GO:0030371","GO:0030371",0.000186868981530188,0.999963904984606,12,28,"translation repressor activity","MF",0.0622688972898926
"GO:0140513","GO:0140513",0.000196119713475044,0.999866603346222,143,820,"nuclear protein-containing complex","CC",0.0628980648191062
"GO:0000776","GO:0000776",0.000199243619800436,0.999949923597856,15,43,"kinetochore","CC",0.0628980648191062
"GO:0000779","GO:0000779",0.000240467402153844,0.999934644840605,16,48,"condensed chromosome, centromeric region","CC",0.0736125519670166
"GO:0004386","GO:0004386",0.000245456992220796,0.999911149103771,24,81,"helicase activity","MF",0.0736125519670166
"GO:0005634","GO:0005634",0.000264178779553257,0.999792024969609,419,2726,"nucleus","CC",0.0772948448663627
"GO:0031325","GO:0031325",0.000317626297200796,0.999783292609353,136,752,"positive regulation of cellular metabolic process","BP",0.0907201205052559
"GO:0080090","GO:0080090",0.000335927797607332,0.999744366730609,281,1725,"regulation of primary metabolic process","BP",0.0915127568155148
"GO:0010629","GO:0010629",0.000342054914442394,0.999798762391716,71,351,"negative regulation of gene expression","BP",0.0915127568155148
"GO:0051052","GO:0051052",0.00034328726714723,0.999885865744211,20,66,"regulation of DNA metabolic process","BP",0.0915127568155148
"GO:0099080","GO:0099080",0.000361470575001892,0.999788753857766,69,339,"supramolecular complex","CC",0.0942652395157107
"GO:0003723","GO:0003723",0.000391242527337518,0.999740145385767,114,648,"RNA binding","MF",0.0986152377624107
"GO:0061157","GO:0061157",0.000394592481876935,0.999906640670671,13,35,"mRNA destabilization","BP",0.0986152377624107
"GO:0010608","GO:0010608",0.000406272370714565,0.999785737726627,49,225,"post-transcriptional regulation of gene expression","BP",0.0989034611547811
"GO:0060255","GO:0060255",0.000412235166533766,0.99968212155647,306,1902,"regulation of macromolecule metabolic process","BP",0.0989034611547811
"GO:0006457","GO:0006457",0.00044233356581792,0.999805297193457,31,130,"protein folding","BP",0.103173046875732
"GO:0031323","GO:0031323",0.000447232280555025,0.99965688657857,287,1774,"regulation of cellular metabolic process","BP",0.103173046875732
"GO:0009893","GO:0009893",0.000493523669156245,0.999651080780968,155,883,"positive regulation of metabolic process","BP",0.107762342355184
"GO:0120192","GO:0120192",0.000494075427603794,0.999870900225371,14,40,"tight junction assembly","BP",0.107762342355184
"GO:0120193","GO:0120193",0.000494075427603794,0.999870900225371,14,40,"tight junction organization","BP",0.107762342355184
"GO:1903313","GO:1903313",0.000509999086186286,0.999866283278203,14,40,"positive regulation of mRNA metabolic process","BP",0.109249089962334
"GO:0045727","GO:0045727",0.000550942297825296,0.999853500946747,14,41,"positive regulation of translation","BP",0.111315156817271
"GO:0050779","GO:0050779",0.00055386174490428,0.99986281502589,13,36,"RNA destabilization","BP",0.111315156817271
"GO:0061014","GO:0061014",0.000553976927315815,0.999862783249098,13,36,"positive regulation of mRNA catabolic process","BP",0.111315156817271
"GO:0003730","GO:0003730",0.00055676137121009,0.999835825631432,16,48,"mRNA 3'-UTR binding","MF",0.111315156817271
