"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0030527","GO:0030527",2.75744466684546e-44,1,112,114,"structural constituent of chromatin","MF",3.20332346947437e-40
"GO:0000786","GO:0000786",7.14708033095662e-43,1,112,115,"nucleosome","CC",4.15138161023615e-39
"GO:0044815","GO:0044815",8.54351750515452e-35,1,122,137,"DNA packaging complex","CC",3.30833476191267e-31
"GO:0032993","GO:0032993",5.95775334645802e-33,1,121,138,"protein-DNA complex","CC",1.73028051564507e-29
"GO:0006334","GO:0006334",1.11964376014103e-31,1,91,96,"nucleosome assembly","BP",2.60138031231166e-28
"GO:0034728","GO:0034728",1.40865344117873e-28,1,102,115,"nucleosome organization","BP",2.72738783769554e-25
"GO:0035059","GO:0035059",6.32633083131973e-20,1,45,45,"RCAF complex","CC",1.04989978953488e-16
"GO:0071824","GO:0071824",9.39221088218785e-19,1,120,163,"protein-DNA complex subunit organization","BP",1.3638664227297e-15
"GO:0065004","GO:0065004",2.97024735915852e-17,1,103,138,"protein-DNA complex assembly","BP",3.83392928570495e-14
"GO:0006325","GO:0006325",1.06157842559895e-16,1,203,324,"chromatin organization","BP",1.23323565701831e-13
"GO:0006338","GO:0006338",1.71458582473478e-14,1,153,237,"chromatin remodeling","BP",1.81075850235854e-11
"GO:0000785","GO:0000785",8.27759274823198e-14,1,202,337,"chromatin","CC",8.01339957968424e-11
"GO:0046982","GO:0046982",1.60097959554388e-13,1,127,194,"protein heterodimerization activity","MF",1.43065999703333e-10
"GO:0031491","GO:0031491",1.51742652552074e-12,1,37,40,"nucleosome binding","MF",1.25913885335532e-09
"GO:0031492","GO:0031492",6.974310241809e-11,1,27,28,"nucleosomal DNA binding","MF",5.40137080527301e-08
"GO:0031490","GO:0031490",9.99587523244848e-10,0.999999999774669,60,82,"chromatin DNA binding","MF",7.25763016095962e-07
"GO:0010525","GO:0010525",7.82864463570839e-08,0.999999997653357,21,22,"regulation of transposition, RNA-mediated","BP",4.78659814384339e-05
"GO:0010526","GO:0010526",7.82864463570839e-08,0.999999997653357,21,22,"negative regulation of transposition, RNA-mediated","BP",4.78659814384339e-05
"GO:0032197","GO:0032197",7.82864463570839e-08,0.999999997653357,21,22,"transposition, RNA-mediated","BP",4.78659814384339e-05
"GO:0043933","GO:0043933",1.4743820375303e-07,1,299,591,"protein-containing complex organization","BP",8.56394806499477e-05
"GO:0005694","GO:0005694",1.81196829456164e-07,1,290,572,"chromosome","CC",0.00010023636037106
"GO:0003682","GO:0003682",1.91561147538637e-07,1,126,219,"chromatin binding","MF",0.000101152993225288
"GO:0003677","GO:0003677",2.19064381641673e-07,1,416,850,"DNA binding","MF",0.000110646561805709
"GO:0046983","GO:0046983",4.71255519900601e-07,1,169,316,"protein dimerization activity","MF",0.000228107307278553
"GO:0005704","GO:0005704",1.31295379996971e-06,0.999999862576875,23,27,"polytene chromosome band","CC",0.000610103371769923
"GO:0030414","GO:0030414",3.53244019279324e-06,0.999998812229972,53,81,"peptidase inhibitor activity","MF",0.00157832145075689
"GO:0065003","GO:0065003",7.18492973863725e-06,0.999995583616154,253,506,"protein-containing complex assembly","BP",0.00309138254717589
"GO:0004866","GO:0004866",9.70633019556352e-06,0.999996612913986,51,79,"endopeptidase inhibitor activity","MF",0.00402708706720934
"GO:0032991","GO:0032991",1.05730511461017e-05,0.999991579843232,1062,2374,"protein-containing complex","CC",0.00422586146998797
"GO:0004867","GO:0004867",1.09129589480622e-05,0.999996491437022,45,68,"serine-type endopeptidase inhibitor activity","MF",0.00422586146998797
