"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0048515","GO:0048515",2.03436554924919e-07,0.999999928974125,48,121,"spermatid differentiation","BP",0.00145265178376725
"GO:0140662","GO:0140662",2.48976224829419e-07,0.999999965875446,19,31,"ATP-dependent protein folding chaperone","MF",0.00145265178376725
"GO:0044183","GO:0044183",5.99657125517832e-07,0.999999896926983,21,37,"protein folding chaperone","MF",0.00233246633255586
"GO:0007286","GO:0007286",2.39399173487511e-06,0.9999991215529,43,112,"spermatid development","BP",0.00698387238856442
"GO:0048232","GO:0048232",7.94174867796222e-06,0.999995972590947,92,310,"male gamete generation","BP",0.0185344530646282
"GO:0007283","GO:0007283",1.23913507914602e-05,0.999993611997861,82,270,"spermatogenesis","BP",0.0240991120642582
"GO:0005838","GO:0005838",1.63307385994638e-05,0.999997366718436,16,26,"proteasome regulatory particle","CC",0.024570190380814
"GO:0016887","GO:0016887",1.6844761594525e-05,0.999992133570257,55,186,"ATP hydrolysis activity","MF",0.024570190380814
"GO:0000502","GO:0000502",2.29820367003356e-05,0.999993470961671,26,53,"proteasome complex","CC",0.0297974873618018
"GO:0022624","GO:0022624",3.287407590623e-05,0.999994159869203,16,27,"proteasome accessory complex","CC",0.0383607591749798
"GO:0031514","GO:0031514",5.39615407437328e-05,0.999986687592099,19,41,"motile cilium","CC",0.0527184225009858
"GO:0006457","GO:0006457",5.42138203797952e-05,0.999975634725888,48,130,"protein folding","BP",0.0527184225009858
"GO:0002213","GO:0002213",6.21732510991053e-05,0.999997972756968,8,9,"defense response to insect","BP",0.0558076666981123
"GO:0036126","GO:0036126",9.09230712718769e-05,0.999984379392193,13,24,"sperm flagellum","CC",0.0757843799051094
"GO:0101031","GO:0101031",0.000100232361750101,0.999992194014073,9,12,"protein folding chaperone complex","CC",0.0779740952841287
"GO:0005832","GO:0005832",0.000130620541525113,0.999995725999796,7,8,"chaperonin-containing T-complex","CC",0.0902765132314949
"GO:0003341","GO:0003341",0.00013151947252853,0.999952417936441,28,74,"cilium movement","BP",0.0902765132314949
"GO:0005604","GO:0005604",0.000150012112760884,0.999978232957591,10,20,"basement membrane","CC",0.093010967820305
