"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0043228","GO:0043228",2.26382213027259e-10,1,1351,1535,"non-membrane-bounded organelle","CC",1.32082702190754e-06
"GO:0043232","GO:0043232",2.26382213027259e-10,1,1351,1535,"intracellular non-membrane-bounded organelle","CC",1.32082702190754e-06
"GO:0140513","GO:0140513",3.15272082319561e-08,1,660,737,"nuclear protein-containing complex","CC",0.000122630330952898
"GO:0140053","GO:0140053",4.55901670825406e-08,0.999999995232223,124,127,"mitochondrial gene expression","BP",0.000132997914921541
"GO:0005840","GO:0005840",7.55044850424927e-08,0.99999998241729,180,190,"ribosome","CC",0.00017621236719217
"GO:1990904","GO:1990904",1.01287032557101e-07,1,531,592,"ribonucleoprotein complex","CC",0.000196986397151469
"GO:0005634","GO:0005634",1.19264611417605e-07,1,2274,2645,"nucleus","CC",0.000198814107233147
"GO:0044391","GO:0044391",1.61153059433588e-07,0.99999996363656,166,175,"ribosomal subunit","CC",0.000235061881316318
"GO:0003735","GO:0003735",4.9666692021167e-07,0.99999987602508,167,177,"structural constituent of ribosome","MF",0.000643956254661108
"GO:0032543","GO:0032543",1.03765149276636e-06,0.999999874097113,105,108,"mitochondrial translation","BP",0.00121083552690906
"GO:0034660","GO:0034660",3.01172652287729e-06,1,317,348,"ncRNA metabolic process","BP",0.00319489425413229
"GO:0010467","GO:0010467",3.53879273533185e-06,0.999997745144779,2141,2498,"gene expression","BP",0.00344118103571561
"GO:0032991","GO:0032991",5.44450247174648e-06,0.999996165302421,2289,2677,"protein-containing complex","CC",0.00488706918021613
"GO:0009059","GO:0009059",6.72702388988686e-06,0.999995141929895,2331,2726,"macromolecule biosynthetic process","BP",0.0056069744122207
"GO:0042254","GO:0042254",7.90323005768001e-06,1,193,208,"ribosome biogenesis","BP",0.0061481861028712
"GO:0034641","GO:0034641",2.4845205157704e-05,0.999981137955725,2264,2652,"cellular nitrogen compound metabolic process","BP",0.018119918686578
"GO:0015934","GO:0015934",3.76052099997236e-05,0.999992216543326,99,104,"large ribosomal subunit","CC",0.0258126585580456
"GO:0044249","GO:0044249",7.59478992837182e-05,0.999939976726642,2665,3136,"cellular biosynthetic process","BP",0.0492353353745393
"GO:0000003","GO:0000003",9.79991980983841e-05,0.999929603579171,1174,1360,"reproduction","BP",0.056350393269697
"GO:0000313","GO:0000313",0.000101410425800295,0.999983775535183,76,79,"organellar ribosome","CC",0.056350393269697
"GO:0005761","GO:0005761",0.000101410425800295,0.999983775535183,76,79,"mitochondrial ribosome","CC",0.056350393269697
"GO:0010959","GO:0010959",0.000115719079429738,1,48,48,"regulation of metal ion transport","BP",0.0613784517211644
"GO:0009058","GO:0009058",0.000124244427947492,0.999900843472566,2708,3190,"biosynthetic process","BP",0.0616545361769686
"GO:0043412","GO:0043412",0.000129331764090956,0.999909033738799,1013,1169,"macromolecule modification","BP",0.0616545361769686
"GO:0016072","GO:0016072",0.000133400480947783,0.999954949797005,145,156,"rRNA metabolic process","BP",0.0616545361769686
"GO:1901576","GO:1901576",0.000137374062953225,0.999890177977941,2695,3175,"organic substance biosynthetic process","BP",0.0616545361769686
"GO:0019953","GO:0019953",0.000150594107306358,0.999894447374237,964,1113,"sexual reproduction","BP",0.0650845421539959
"GO:0031974","GO:0031974",0.000171142940121603,0.999885180154835,749,861,"membrane-enclosed lumen","CC",0.0688643782165168
