"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0005622","GO:0005622",8.02269774006016e-87,1,2607,6133,"intracellular anatomical structure","CC",9.3616859928762e-83
"GO:0043229","GO:0043229",9.20606607558548e-61,1,2166,5091,"intracellular organelle","CC",5.37127925180035e-57
"GO:0005737","GO:0005737",4.11956395244008e-60,1,1835,4174,"cytoplasm","CC",1.60237305870078e-56
"GO:0043231","GO:0043231",9.61827533111511e-60,1,1950,4490,"intracellular membrane-bounded organelle","CC",2.80589137096956e-56
"GO:0043226","GO:0043226",4.18367105336827e-57,1,2191,5198,"organelle","CC",9.76385150435087e-54
"GO:0008152","GO:0008152",6.24646629352774e-56,1,2279,5461,"metabolic process","BP",1.21483358631959e-52
"GO:0009987","GO:0009987",4.47314948211017e-55,1,2914,7324,"cellular process","BP",7.45674018667766e-52
"GO:0044237","GO:0044237",9.47685373316969e-55,1,1908,4397,"cellular metabolic process","BP",1.38231757765446e-51
"GO:0009058","GO:0009058",3.1364891350423e-54,1,1458,3190,"biosynthetic process","BP",4.06663241297873e-51
"GO:1901576","GO:1901576",3.5421526149588e-54,1,1452,3175,"organic substance biosynthetic process","BP",4.13333788639542e-51
"GO:0044249","GO:0044249",1.14965545131671e-52,1,1432,3136,"cellular biosynthetic process","BP",1.21957540558316e-49
"GO:0043227","GO:0043227",3.00985516415253e-51,1,1987,4674,"membrane-bounded organelle","CC",2.92683332587465e-48
"GO:0071704","GO:0071704",6.2483987490722e-50,1,2156,5169,"organic substance metabolic process","BP",5.60865884637873e-47
"GO:0044238","GO:0044238",7.74421880976945e-49,1,2039,4847,"primary metabolic process","BP",6.45480637794284e-46
"GO:0009059","GO:0009059",4.2848742889132e-46,1,1253,2726,"macromolecule biosynthetic process","BP",3.33334653848854e-43
"GO:0010467","GO:0010467",1.42467865186236e-45,1,1162,2498,"gene expression","BP",1.03903594928637e-42
"GO:0006807","GO:0006807",9.86933639338161e-45,1,1886,4467,"nitrogen compound metabolic process","BP",6.77442861025706e-42
"GO:0043170","GO:0043170",4.77517065353275e-41,1,1773,4190,"macromolecule metabolic process","BP",3.09563701978187e-38
"GO:0006412","GO:0006412",1.69848821764365e-38,1,265,430,"translation","BP",1.04313994798336e-35
"GO:0034641","GO:0034641",3.24254616061373e-38,1,1192,2652,"cellular nitrogen compound metabolic process","BP",1.89186355741008e-35
"GO:0043043","GO:0043043",4.86557379304766e-36,1,283,477,"peptide biosynthetic process","BP",2.70363717100348e-33
"GO:0032991","GO:0032991",2.36833165365487e-35,1,1184,2677,"protein-containing complex","CC",1.25618463938631e-32
"GO:0110165","GO:0110165",3.60683537943814e-35,1,3146,8399,"cellular anatomical entity","CC",1.82992008881146e-32
"GO:0006518","GO:0006518",4.03606598074691e-35,1,303,523,"peptide metabolic process","BP",1.93439604052832e-32
"GO:0043604","GO:0043604",4.14430551145838e-35,1,299,514,"amide biosynthetic process","BP",1.93439604052832e-32
"GO:0043603","GO:0043603",1.05200250364587e-33,1,341,611,"amide metabolic process","BP",4.72146815963218e-31
"GO:1901566","GO:1901566",7.98717355277053e-29,1,468,932,"organonitrogen compound biosynthetic process","BP",3.45193808101034e-26
"GO:1901564","GO:1901564",3.47975851017424e-27,1,1185,2779,"organonitrogen compound metabolic process","BP",1.45018935911512e-24
"GO:0044271","GO:0044271",3.66009698387763e-26,1,820,1795,"cellular nitrogen compound biosynthetic process","BP",1.47274730016786e-23
"GO:0019538","GO:0019538",1.03348839058959e-25,1,1004,2318,"protein metabolic process","BP",4.01992534326331e-23
"GO:0044391","GO:0044391",1.16940226463622e-24,1,110,175,"ribosomal subunit","CC",4.40185646001294e-22
"GO:0005840","GO:0005840",1.66091220768905e-23,1,116,190,"ribosome","CC",6.0566201723511e-21
"GO:0003735","GO:0003735",4.01904171542384e-23,1,109,177,"structural constituent of ribosome","MF",1.42115750840245e-20
"GO:0005488","GO:0005488",1.87259446860467e-22,1,2007,5066,"binding","MF",6.42685436886703e-20
"GO:0048518","GO:0048518",3.07664899657007e-22,1,768,1645,"positive regulation of biological process","BP",1.02575477545646e-19
"GO:0005739","GO:0005739",2.07302168353108e-20,1,376,788,"mitochondrion","CC",6.71946945142338e-18
"GO:0048522","GO:0048522",3.79353133042189e-20,1,689,1469,"positive regulation of cellular process","BP",1.19639775931603e-17
"GO:0006725","GO:0006725",1.18872668660355e-19,1,1020,2383,"cellular aromatic compound metabolic process","BP",3.6503293963097e-17
"GO:0046483","GO:0046483",1.47061979982572e-19,1,998,2328,"heterocycle metabolic process","BP",4.40016985747854e-17
"GO:1990904","GO:1990904",1.68416232160999e-19,1,289,592,"ribonucleoprotein complex","CC",4.84861600722257e-17
"GO:1901360","GO:1901360",1.70360147652863e-19,1,1040,2439,"organic cyclic compound metabolic process","BP",4.84861600722257e-17
"GO:0016070","GO:0016070",1.99112552797896e-19,1,795,1793,"RNA metabolic process","BP",5.53201042523488e-17
"GO:0005829","GO:0005829",2.59896671652159e-19,1,412,853,"cytosol","CC",7.05287037560242e-17
"GO:0019222","GO:0019222",3.40388660150385e-19,1,893,2015,"regulation of metabolic process","BP",9.02726198930646e-17
"GO:0065007","GO:0065007",4.91821012913558e-19,1,1642,4010,"biological regulation","BP",1.27534653326407e-16
"GO:0005634","GO:0005634",9.47814774211358e-19,1,1110,2645,"nucleus","CC",2.40435882614616e-16
"GO:0006139","GO:0006139",1.02658368942351e-18,1,967,2256,"nucleobase-containing compound metabolic process","BP",2.54876703657084e-16
"GO:0015934","GO:0015934",1.91327541708282e-18,1,70,104,"large ribosomal subunit","CC",4.65125225873738e-16
"GO:0050789","GO:0050789",6.08058127957877e-18,1,1548,3769,"regulation of biological process","BP",1.44804699900826e-15
"GO:0000313","GO:0000313",2.07405388208051e-17,1,57,79,"organellar ribosome","CC",4.74551661764655e-15
