"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0042600","GO:0042600",2.35575771828522e-18,1,18,34,"egg chorion","CC",2.74893368146703e-14
"GO:0030312","GO:0030312",1.08803968196537e-16,1,40,230,"external encapsulating structure","CC",6.34816752442694e-13
"GO:0071944","GO:0071944",2.33969421257159e-09,1,109,1526,"cell periphery","CC",9.10063058883262e-06
"GO:0048856","GO:0048856",1.33509865149209e-08,1,155,2481,"anatomical structure development","BP",3.89481654106531e-05
"GO:0009653","GO:0009653",2.52709682509305e-08,1,108,1465,"anatomical structure morphogenesis","BP",5.89773857040216e-05
"GO:0032502","GO:0032502",4.69762469009085e-08,1,160,2657,"developmental process","BP",9.13609708477835e-05
"GO:0042335","GO:0042335",1.10555154241033e-07,0.999999973716723,24,191,"cuticle development","BP",0.000184295442119803
"GO:0031012","GO:0031012",1.55140868206224e-07,0.999999961159165,25,202,"extracellular matrix","CC",0.000226292348887303
"GO:0040003","GO:0040003",2.24421552162723e-07,0.999999952737901,20,151,"chitin-based cuticle development","BP",0.000290975010242979
"GO:0032501","GO:0032501",1.61120857492659e-06,0.999999387202748,174,3176,"multicellular organismal process","BP",0.00188011928608184
"GO:0009888","GO:0009888",6.23461003902175e-06,0.999997142238079,55,639,"tissue development","BP",0.00661378768594043
"GO:0007275","GO:0007275",2.47043205425885e-05,0.999985166582988,125,2069,"multicellular organism development","BP",0.0240228930342888
"GO:0060429","GO:0060429",3.85840658106193e-05,0.9999817033077,47,548,"epithelium development","BP",0.0346336510726244
"GO:0035159","GO:0035159",7.77102717948989e-05,0.999990481498149,8,29,"regulation of tube length, open tracheal system","BP",0.0647715115410482
"GO:0062129","GO:0062129",0.000101836847720071,0.99998132937264,10,86,"chitin-based extracellular matrix","CC",0.0792222784030341
"GO:0032989","GO:0032989",0.000132078524850857,0.999934244463234,46,545,"cellular component morphogenesis","BP",0.096326519155291
"GO:0048869","GO:0048869",0.00020598556191362,0.999872128907552,99,1590,"cellular developmental process","BP",0.141390913057061
"GO:0005214","GO:0005214",0.000237580626225163,0.999951301843069,10,95,"structural constituent of chitin-based cuticle","MF",0.148568149817538
"GO:0035150","GO:0035150",0.000241905462895982,0.999952409417514,10,54,"regulation of tube size","BP",0.148568149817538
"GO:0042302","GO:0042302",0.000255704598295955,0.999947067286848,10,96,"structural constituent of cuticle","MF",0.149190847875775
"GO:0007411","GO:0007411",0.000285230177676616,0.999883630812102,26,248,"axon guidance","BP",0.158492902062306
