"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0042254","GO:0042254",8.71314423337086e-70,1,117,208,"ribosome biogenesis","BP",1.01673680059205e-65
"GO:0022626","GO:0022626",9.51733568636682e-66,1,83,98,"cytosolic ribosome","CC",5.55288950621072e-62
"GO:0002181","GO:0002181",4.33829114711353e-59,1,87,123,"cytoplasmic translation","BP",1.68745064652226e-55
"GO:0022613","GO:0022613",3.18089015265981e-57,1,125,291,"ribonucleoprotein complex biogenesis","BP",9.27945179784682e-54
"GO:0005730","GO:0005730",1.00317474815684e-48,1,100,227,"nucleolus","CC",2.34120922724844e-45
"GO:0006364","GO:0006364",4.98896271119564e-46,1,77,139,"rRNA processing","BP",9.70270097949032e-43
"GO:0016072","GO:0016072",8.74537632646246e-46,1,81,156,"rRNA metabolic process","BP",1.45785423362129e-42
"GO:0005840","GO:0005840",2.38954580055862e-42,1,94,190,"ribosome","CC",3.48545124333982e-39
"GO:0022625","GO:0022625",2.52056253084915e-41,1,49,55,"cytosolic large ribosomal subunit","CC",3.26804935249763e-38
"GO:1990904","GO:1990904",2.9902481330037e-41,1,161,592,"ribonucleoprotein complex","CC",3.48932054640201e-38
"GO:0044391","GO:0044391",7.14545322885809e-41,1,89,175,"ribosomal subunit","CC",7.58002670250409e-38
"GO:0003735","GO:0003735",1.39046931739338e-40,1,89,177,"structural constituent of ribosome","MF",1.35211553872195e-37
"GO:0034470","GO:0034470",5.52610482260014e-38,1,100,279,"ncRNA processing","BP",4.96031670576316e-35
"GO:0030684","GO:0030684",9.69821715015587e-38,1,53,81,"preribosome","CC",8.08346399465492e-35
"GO:0006412","GO:0006412",1.39605608025793e-33,1,124,430,"translation","BP",1.08603856003532e-30
"GO:0034660","GO:0034660",2.6672739660074e-33,1,106,348,"ncRNA metabolic process","BP",1.94527624433377e-30
"GO:0042273","GO:0042273",5.62837770985501e-33,1,43,58,"ribosomal large subunit biogenesis","BP",3.86338467625283e-30
"GO:0006518","GO:0006518",3.42228905437431e-32,1,134,523,"peptide metabolic process","BP",2.21859394308299e-29
"GO:0043043","GO:0043043",2.08571948669751e-31,1,127,477,"peptide biosynthetic process","BP",1.28096108896175e-28
"GO:0043603","GO:0043603",2.15447212336397e-30,1,143,611,"amide metabolic process","BP",1.25702676037671e-27
"GO:0043604","GO:0043604",4.16059457913282e-30,1,130,514,"amide biosynthetic process","BP",2.31190372113814e-27
"GO:0005829","GO:0005829",1.27365922748906e-28,1,167,853,"cytosol","CC",6.75560432980447e-26
"GO:0022627","GO:0022627",1.72551731590798e-25,1,34,43,"cytosolic small ribosomal subunit","CC",8.75437459101313e-23
"GO:0042274","GO:0042274",2.5929958446582e-25,1,42,73,"ribosomal small subunit biogenesis","BP",1.26073618797152e-22
"GO:0043228","GO:0043228",3.07383594113449e-25,1,230,1535,"non-membrane-bounded organelle","CC",1.37956121527302e-22
"GO:0043232","GO:0043232",3.07383594113449e-25,1,230,1535,"intracellular non-membrane-bounded organelle","CC",1.37956121527302e-22
"GO:0015934","GO:0015934",9.35174663344302e-25,1,53,104,"large ribosomal subunit","CC",4.0416863505795e-22
"GO:1901566","GO:1901566",3.10957609502252e-24,1,172,932,"organonitrogen compound biosynthetic process","BP",1.29591583760063e-21
"GO:0031981","GO:0031981",3.51729876093932e-24,1,134,684,"nuclear lumen","CC",1.41528824970348e-21
"GO:0032040","GO:0032040",6.16583940382358e-24,1,31,44,"small-subunit processome","CC",2.39830600010724e-21
"GO:0070013","GO:0070013",5.51310180230274e-23,1,157,860,"intracellular organelle lumen","CC",2.03245689762e-20
"GO:0009058","GO:0009058",5.63729584516034e-23,1,383,3190,"biosynthetic process","BP",2.03245689762e-20
"GO:0031974","GO:0031974",5.92197570649413e-23,1,157,861,"membrane-enclosed lumen","CC",2.03245689762e-20
"GO:0043233","GO:0043233",5.92197570649413e-23,1,157,861,"organelle lumen","CC",2.03245689762e-20
"GO:1901576","GO:1901576",1.85457323170514e-22,1,380,3175,"organic substance biosynthetic process","BP",6.18314715450493e-20
"GO:0005198","GO:0005198",6.15088920673902e-22,1,103,408,"structural molecule activity","MF",1.99374239315104e-19
"GO:0044249","GO:0044249",1.85203489720007e-21,1,373,3136,"cellular biosynthetic process","BP",5.84091762579126e-19
