"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0140513","GO:0140513",3.71426047421134e-05,0.999979848860222,670,737,"nuclear protein-containing complex","CC",0.433417054735722
"GO:0005615","GO:0005615",0.0029282938668047,0.998055083996649,541,603,"extracellular space","CC",1
"GO:0004867","GO:0004867",0.00567031875883321,0.998969114248168,58,60,"serine-type endopeptidase inhibitor activity","MF",1
"GO:0034097","GO:0034097",0.00601015658194722,1,35,35,"response to cytokine","BP",1
"GO:0043169","GO:0043169",0.00610985349750741,0.9954392369338,889,1000,"cation binding","MF",1
"GO:0046872","GO:0046872",0.00630153041574067,0.99530823616617,867,975,"metal ion binding","MF",1
"GO:0070603","GO:0070603",0.00655054692656859,0.999253517170311,48,49,"SWI/SNF superfamily-type complex","CC",1
"GO:0001763","GO:0001763",0.00832882926203462,0.998404926616168,58,60,"morphogenesis of a branching structure","BP",1
"GO:0106389","GO:0106389",0.00843161038412716,0.999003730841924,46,47,"ecdysteroid 22-kinase activity","MF",1
"GO:0030148","GO:0030148",0.00920194601377199,0.998899157968289,45,46,"sphingolipid biosynthetic process","BP",1
"GO:0061138","GO:0061138",0.00935478201156449,0.998181103811746,57,59,"morphogenesis of a branching epithelium","BP",1
"GO:0048754","GO:0048754",0.0105021226052572,0.997926394484391,56,58,"branching morphogenesis of an epithelial tube","BP",1
"GO:0060446","GO:0060446",0.0105021226052572,0.997926394484391,56,58,"branching involved in open tracheal system development","BP",1
"GO:0071345","GO:0071345",0.0107851013936046,1,31,31,"cellular response to cytokine stimulus","BP",1
"GO:0005694","GO:0005694",0.0109472281050685,0.992394001371536,505,564,"chromosome","CC",1
"GO:0035172","GO:0035172",0.012444115792217,0.998440065168892,43,44,"hemocyte proliferation","BP",1
"GO:0015370","GO:0015370",0.0125259748442525,1,30,30,"solute:sodium symporter activity","MF",1
"GO:0015294","GO:0015294",0.0128257942060178,0.998383887309189,43,44,"solute:monoatomic cation symporter activity","MF",1
"GO:0019221","GO:0019221",0.014474174574754,1,29,29,"cytokine-mediated signaling pathway","BP",1
"GO:0050768","GO:0050768",0.0144983239695315,0.998137146881762,42,43,"negative regulation of neurogenesis","BP",1
"GO:0007271","GO:0007271",0.015782450583233,1,28,28,"synaptic transmission, cholinergic","BP",1
"GO:0035051","GO:0035051",0.0168131365648634,1,28,28,"cardiocyte differentiation","BP",1
"GO:0031514","GO:0031514",0.0179015965792204,0.997620036527979,40,41,"motile cilium","CC",1
"GO:0032838","GO:0032838",0.0179064407894573,0.994395335316948,71,75,"plasma membrane bounded cell projection cytoplasm","CC",1
"GO:1901988","GO:1901988",0.0179750201896957,0.994371040003027,71,75,"negative regulation of cell cycle phase transition","BP",1
"GO:0044839","GO:0044839",0.0180236699703235,0.997600824542298,40,41,"cell cycle G2/M phase transition","BP",1
"GO:0008378","GO:0008378",0.0188803334648698,1,27,27,"galactosyltransferase activity","MF",1
"GO:0009187","GO:0009187",0.0194641485245389,1,27,27,"cyclic nucleotide metabolic process","BP",1
"GO:0005929","GO:0005929",0.0196018702978052,0.989848523620569,156,170,"cilium","CC",1
"GO:0007620","GO:0007620",0.0211625564158006,1,26,26,"copulation","BP",1
"GO:0006352","GO:0006352",0.0218273762791202,0.993001516439159,68,72,"DNA-templated transcription initiation","BP",1
"GO:0032543","GO:0032543",0.021986155184513,0.990496341426849,100,108,"mitochondrial translation","BP",1
"GO:0034612","GO:0034612",0.0223934280140602,1,26,26,"response to tumor necrosis factor","BP",1
"GO:0071356","GO:0071356",0.0223934280140602,1,26,26,"cellular response to tumor necrosis factor","BP",1
"GO:0031519","GO:0031519",0.0223991273122674,1,26,26,"PcG protein complex","CC",1
"GO:0052652","GO:0052652",0.0225239344458409,1,26,26,"cyclic purine nucleotide metabolic process","BP",1
"GO:0004222","GO:0004222",0.0227871058105848,0.994972528251614,49,51,"metalloendopeptidase activity","MF",1
"GO:0006367","GO:0006367",0.022878456004474,0.993632781597441,58,61,"transcription initiation at RNA polymerase II promoter","BP",1
"GO:0016758","GO:0016758",0.0230603437716987,0.990462204348355,96,103,"hexosyltransferase activity","MF",1
"GO:0000086","GO:0000086",0.0231322377359949,0.996785455926793,38,39,"G2/M transition of mitotic cell cycle","BP",1
"GO:0071013","GO:0071013",0.0233027640681132,0.989400102828147,112,121,"catalytic step 2 spliceosome","CC",1
"GO:1901991","GO:1901991",0.0250689712088085,0.994387454180591,48,50,"negative regulation of mitotic cell cycle phase transition","BP",1
"GO:0000793","GO:0000793",0.025325290209107,0.990062132644753,85,91,"condensed chromosome","CC",1
"GO:0030414","GO:0030414",0.0262718651032791,0.99044505881222,73,78,"peptidase inhibitor activity","MF",1
"GO:0035206","GO:0035206",0.0263637068917009,0.996249105509409,37,38,"regulation of hemocyte proliferation","BP",1
"GO:0016180","GO:0016180",0.0288267990342172,1,24,24,"snRNA processing","BP",1
"GO:1902750","GO:1902750",0.0288599470188802,1,24,24,"negative regulation of cell cycle G2/M phase transition","BP",1
"GO:0140678","GO:0140678",0.0300411286938416,0.985478656464601,114,124,"molecular function inhibitor activity","MF",1
"GO:0033209","GO:0033209",0.03004896532511,1,24,24,"tumor necrosis factor-mediated signaling pathway","BP",1
"GO:0005681","GO:0005681",0.0303507515985801,0.983064070167371,164,180,"spliceosomal complex","CC",1
"GO:0008543","GO:0008543",0.0307846832906103,0.995490380533118,36,37,"fibroblast growth factor receptor signaling pathway","BP",1
"GO:0044344","GO:0044344",0.0307846832906103,0.995490380533118,36,37,"cellular response to fibroblast growth factor stimulus","BP",1
"GO:0071774","GO:0071774",0.0307846832906103,0.995490380533118,36,37,"response to fibroblast growth factor","BP",1
"GO:0071824","GO:0071824",0.0310088912266417,0.979634662126654,286,318,"protein-DNA complex organization","BP",1
"GO:0046483","GO:0046483",0.0310636251905535,0.973467875995397,2037,2328,"heterocycle metabolic process","BP",1
"GO:0006813","GO:0006813",0.0320773473957028,0.989167085882852,65,69,"potassium ion transport","BP",1
"GO:0000038","GO:0000038",0.0324114390057468,1,23,23,"very long-chain fatty acid metabolic process","BP",1
"GO:0000228","GO:0000228",0.0324424552360132,0.98535693834245,99,107,"nuclear chromosome","CC",1
"GO:0010972","GO:0010972",0.0333980480894165,1,23,23,"negative regulation of G2/M transition of mitotic cell cycle","BP",1
"GO:1902749","GO:1902749",0.0335096200987613,0.995014792479239,35,36,"regulation of cell cycle G2/M phase transition","BP",1
"GO:0034660","GO:0034660",0.0335841318041629,0.97732675321692,312,348,"ncRNA metabolic process","BP",1
"GO:0031981","GO:0031981",0.0340347929903478,0.974105599194067,606,684,"nuclear lumen","CC",1
"GO:0005634","GO:0005634",0.0340467159033507,0.970627712490417,2311,2645,"nucleus","CC",1
"GO:0007280","GO:0007280",0.0345755568734675,1,23,23,"pole cell migration","BP",1
"GO:0008643","GO:0008643",0.0345994744670007,0.994817970083062,35,36,"carbohydrate transport","BP",1
