"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0006959","GO:0006959",2.13889599304528e-11,1,19,121,"humoral immune response","BP",2.49587773428453e-07
"GO:0050830","GO:0050830",1.17706202957889e-10,0.999999999993094,13,49,"defense response to Gram-positive bacterium","BP",6.86756841157801e-07
"GO:0019731","GO:0019731",8.71608457246419e-10,0.999999999938066,13,60,"antibacterial humoral response","BP",3.39026636253616e-06
"GO:0042742","GO:0042742",2.30021195219477e-09,0.999999999625365,24,247,"defense response to bacterium","BP",6.7102933175402e-06
"GO:0009617","GO:0009617",1.34729736267862e-08,0.999999997230862,24,269,"response to bacterium","BP",2.57789908305634e-05
"GO:0009605","GO:0009605",1.48759283520662e-08,1,44,818,"response to external stimulus","BP",2.57789908305634e-05
"GO:0005576","GO:0005576",1.67887741421757e-08,1,49,887,"extracellular region","CC",2.57789908305634e-05
"GO:0019730","GO:0019730",1.76734875862976e-08,0.999999997776268,15,108,"antimicrobial humoral response","BP",2.57789908305634e-05
"GO:0006950","GO:0006950",3.26174531532343e-08,1,56,1208,"response to stress","BP",4.2290340093899e-05
"GO:0098542","GO:0098542",6.3345891701932e-08,0.999999983078903,29,420,"defense response to other organism","BP",7.39183210269844e-05
"GO:0006952","GO:0006952",1.44594756007396e-07,0.9999999597759,29,436,"defense response","BP",0.00015338874616821
"GO:0031012","GO:0031012",1.97400424118308e-07,0.999999960644773,19,202,"extracellular matrix","CC",0.000191955462419711
"GO:0009607","GO:0009607",3.30731339920002e-07,0.999999903108861,29,452,"response to biotic stimulus","BP",0.000244713061780602
"GO:0043207","GO:0043207",3.30731339920002e-07,0.999999903108861,29,452,"response to external biotic stimulus","BP",0.000244713061780602
"GO:0051707","GO:0051707",3.30731339920002e-07,0.999999903108861,29,452,"response to other organism","BP",0.000244713061780602
"GO:0006955","GO:0006955",3.35539376852312e-07,0.999999917209228,23,311,"immune response","BP",0.000244713061780602
"GO:0050829","GO:0050829",6.41191650391945e-07,0.999999899304938,14,119,"defense response to Gram-negative bacterium","BP",0.000440121492260212
"GO:0005615","GO:0005615",1.19587938645222e-06,0.999999582590033,35,603,"extracellular space","CC",0.000762566176921047
"GO:0002213","GO:0002213",1.24164515909674e-06,0.999999978743903,5,9,"defense response to insect","BP",0.000762566176921047
"GO:0030312","GO:0030312",1.5981354188506e-06,0.999999628606036,19,230,"external encapsulating structure","CC",0.000932432110128381
"GO:0044419","GO:0044419",2.17634504964506e-06,0.999999293831956,29,494,"biological process involved in interspecies interaction between organisms","BP",0.00120932239925277
"GO:0005214","GO:0005214",4.93005387083858e-06,0.999999219748218,12,95,"structural constituent of chitin-based cuticle","MF",0.00261494539176434
"GO:0042302","GO:0042302",5.53883073526202e-06,0.99999911242477,12,96,"structural constituent of cuticle","MF",0.00281011373259881
"GO:0062129","GO:0062129",1.09330573534264e-05,0.999998301231248,11,86,"chitin-based extracellular matrix","CC",0.00531574359404721
"GO:0002376","GO:0002376",1.33865637070122e-05,0.999995699966453,24,416,"immune system process","BP",0.00624831247588503
"GO:0016491","GO:0016491",3.07620228169089e-05,0.99998840788485,29,544,"oxidoreductase activity","MF",0.0138062324711734
"GO:0016616","GO:0016616",3.28325945825695e-05,0.999994180566603,11,101,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","MF",0.0141897609697779
"GO:0003824","GO:0003824",3.81662307224557e-05,0.999978537790307,107,3384,"catalytic activity","MF",0.0159057766535834
"GO:0044281","GO:0044281",4.0784555323909e-05,0.999983115982861,34,715,"small molecule metabolic process","BP",0.016410861243955
"GO:0040003","GO:0040003",5.6351635623876e-05,0.999987387159059,13,151,"chitin-based cuticle development","BP",0.0219189078698336
"GO:0008010","GO:0008010",7.52052981042989e-05,0.999988368395716,9,70,"structural constituent of chitin-based larval cuticle","MF",0.028308729792873
"GO:0032103","GO:0032103",7.80845063693368e-05,0.999981862543177,13,169,"positive regulation of response to external stimulus","BP",0.0284740032757435
"GO:0005975","GO:0005975",0.000110575033746818,0.99996850389763,16,243,"carbohydrate metabolic process","BP",0.0391000020845947
"GO:0016614","GO:0016614",0.000129013658538893,0.999973058325772,11,119,"oxidoreductase activity, acting on CH-OH group of donors","MF",0.0431193117565681
