"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0005622","GO:0005622",1.19822843326097e-37,1,1860,6133,"intracellular anatomical structure","CC",1.39821275877223e-33
"GO:0032991","GO:0032991",4.88185671798168e-32,1,915,2677,"protein-containing complex","CC",2.84831930210641e-28
"GO:0009987","GO:0009987",1.35692164569823e-30,1,2129,7324,"cellular process","BP",5.2779728945509e-27
"GO:0043229","GO:0043229",1.19729096673879e-28,1,1554,5091,"intracellular organelle","CC",3.49279707271874e-25
"GO:0043231","GO:0043231",5.04402334758845e-27,1,1391,4490,"intracellular membrane-bounded organelle","CC",1.17717416886019e-23
"GO:0043226","GO:0043226",1.30203804879931e-26,1,1572,5198,"organelle","CC",2.53224699857319e-23
"GO:0005739","GO:0005739",1.85682664764685e-26,1,325,788,"mitochondrion","CC",3.0953300216273e-23
"GO:0098798","GO:0098798",2.98713131559512e-25,1,135,251,"mitochondrial protein-containing complex","CC",4.35710441520992e-22
"GO:0110165","GO:0110165",1.74532231392956e-24,1,2338,8399,"cellular anatomical entity","CC",2.26290734236045e-21
"GO:0043227","GO:0043227",6.45466874581132e-24,1,1424,4674,"membrane-bounded organelle","CC",7.53195295948723e-21
"GO:0007049","GO:0007049",3.6839091472685e-22,1,293,691,"cell cycle","BP",3.90795780358874e-19
"GO:0022402","GO:0022402",5.30837199894032e-22,1,251,567,"cell cycle process","BP",5.16194940463621e-19
"GO:0022900","GO:0022900",3.08530236241732e-21,1,70,100,"electron transport chain","BP",2.76941486669598e-18
"GO:1902494","GO:1902494",3.90643529245317e-21,1,400,1056,"catalytic complex","CC",3.25601381625972e-18
"GO:0000280","GO:0000280",1.23828335958092e-20,1,141,270,"nuclear division","BP",9.63301901529987e-18
"GO:0006974","GO:0006974",1.46003740580217e-20,1,124,228,"DNA damage response","BP",1.0648235305191e-17
"GO:0008152","GO:0008152",1.68554891920421e-20,1,1609,5461,"metabolic process","BP",1.15698060812905e-17
"GO:0051276","GO:0051276",2.88224023684363e-20,1,149,293,"chromosome organization","BP",1.86849229576269e-17
"GO:0098800","GO:0098800",5.41210368463769e-20,1,87,144,"inner mitochondrial membrane protein complex","CC",3.32388620505459e-17
"GO:0031967","GO:0031967",1.02497256974656e-19,1,187,413,"organelle envelope","CC",5.69543091255838e-17
"GO:0031975","GO:0031975",1.02497256974656e-19,1,187,413,"envelope","CC",5.69543091255838e-17
"GO:0006119","GO:0006119",1.59951619752452e-19,1,71,107,"oxidative phosphorylation","BP",8.48397932223348e-17
"GO:0044237","GO:0044237",2.32622220803879e-19,1,1330,4397,"cellular metabolic process","BP",1.18020378024368e-16
"GO:0022904","GO:0022904",4.57222150136956e-19,1,65,95,"respiratory electron transport chain","BP",2.22305219581172e-16
"GO:0042773","GO:0042773",6.22166443836021e-19,1,63,91,"ATP synthesis coupled electron transport","BP",2.79233085889328e-16
"GO:0042775","GO:0042775",6.22166443836021e-19,1,63,91,"mitochondrial ATP synthesis coupled electron transport","BP",2.79233085889328e-16
"GO:0006259","GO:0006259",8.29537802464331e-19,1,146,296,"DNA metabolic process","BP",3.58513948776159e-16
"GO:0048285","GO:0048285",1.59446474662441e-18,1,144,290,"organelle fission","BP",6.64493183155724e-16
"GO:0000278","GO:0000278",2.03294608055635e-18,1,199,444,"mitotic cell cycle","BP",8.18015441862485e-16
"GO:0070469","GO:0070469",3.37867703874189e-18,1,59,84,"respirasome","CC",1.27179943113158e-15
"GO:0098803","GO:0098803",3.37867703874189e-18,1,59,84,"respiratory chain complex","CC",1.27179943113158e-15
"GO:0098813","GO:0098813",4.08955050376319e-18,1,95,164,"nuclear chromosome segregation","BP",1.49128015088789e-15
"GO:0045333","GO:0045333",6.24577260459636e-18,1,84,142,"cellular respiration","BP",2.20854304615257e-15
"GO:0019646","GO:0019646",8.18189294592426e-18,1,59,85,"aerobic electron transport chain","BP",2.75418665448077e-15
"GO:0034660","GO:0034660",8.26090778188593e-18,1,161,348,"ncRNA metabolic process","BP",2.75418665448077e-15
"GO:0005746","GO:0005746",1.09802312950366e-17,1,58,83,"mitochondrial respirasome","CC",3.55911997171616e-15
"GO:0009060","GO:0009060",1.78104658419554e-17,1,80,134,"aerobic respiration","BP",5.61703583539938e-15
"GO:1903047","GO:1903047",1.89369169788037e-17,1,151,314,"mitotic cell cycle process","BP",5.81512853225422e-15
"GO:0006281","GO:0006281",2.23575523933715e-17,1,95,169,"DNA repair","BP",6.68949433021158e-15
"GO:0005737","GO:0005737",3.91372163273936e-17,1,1251,4174,"cytoplasm","CC",1.14173044331089e-14
"GO:0031974","GO:0031974",1.05938173525592e-16,1,320,861,"membrane-enclosed lumen","CC",2.94331558778604e-14
"GO:0043233","GO:0043233",1.05938173525592e-16,1,320,861,"organelle lumen","CC",2.94331558778604e-14
"GO:0070013","GO:0070013",1.61105401020866e-16,1,319,860,"intracellular organelle lumen","CC",4.37195098723834e-14
"GO:0140640","GO:0140640",1.75241660950308e-16,1,150,320,"catalytic activity, acting on a nucleic acid","MF",4.64748850370259e-14
"GO:0071840","GO:0071840",3.96484361329841e-16,1,901,2859,"cellular component organization or biogenesis","BP",1.00659311421228e-13
"GO:0006396","GO:0006396",3.968059238475e-16,1,244,618,"RNA processing","BP",1.00659311421228e-13
"GO:0015980","GO:0015980",6.20365473790645e-16,1,97,183,"energy derivation by oxidation of organic compounds","BP",1.54022227950277e-13
"GO:0006091","GO:0006091",1.35702636435214e-15,1,115,232,"generation of precursor metabolites and energy","BP",3.29898763450524e-13
"GO:0000793","GO:0000793",2.1986343955107e-15,1,59,91,"condensed chromosome","CC",5.23589076759476e-13
"GO:1990204","GO:1990204",2.72480698776659e-15,1,58,89,"oxidoreductase complex","CC",6.35915454804966e-13
"GO:0034470","GO:0034470",3.51867902599369e-15,1,130,279,"ncRNA processing","BP",8.05087559888634e-13
"GO:0071704","GO:0071704",4.29317311441943e-15,1,1500,5169,"organic substance metabolic process","BP",9.63404559080007e-13
"GO:0140513","GO:0140513",6.03875335767076e-15,1,279,737,"nuclear protein-containing complex","CC",1.32955118737095e-12
"GO:0140014","GO:0140014",7.4942398806515e-15,1,78,136,"mitotic nuclear division","BP",1.59908026479318e-12
"GO:0007059","GO:0007059",7.5370138455416e-15,1,104,202,"chromosome segregation","BP",1.59908026479318e-12
"GO:0005743","GO:0005743",9.49303672896995e-15,1,103,209,"mitochondrial inner membrane","CC",1.97811152839911e-12
"GO:0006260","GO:0006260",1.0457258309692e-14,1,62,99,"DNA replication","BP",2.14080258273327e-12
"GO:1903046","GO:1903046",2.26255288345298e-14,1,100,195,"meiotic cell cycle process","BP",4.55202234431255e-12
