"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0022626","GO:0022626",9.78869935079658e-57,1,81,98,"cytosolic ribosome","CC",1.14224332724445e-52
"GO:0002181","GO:0002181",2.95270411068815e-48,1,86,123,"cytoplasmic translation","BP",1.722755213381e-44
"GO:0022625","GO:0022625",2.54590112995364e-36,1,48,55,"cytosolic large ribosomal subunit","CC",9.90270676180967e-33
"GO:0042254","GO:0042254",4.86599334177462e-32,1,99,208,"ribosome biogenesis","BP",1.4195319076292e-28
"GO:0044391","GO:0044391",9.31702618797439e-31,1,84,175,"ribosomal subunit","CC",2.17440757174946e-27
"GO:0005840","GO:0005840",1.92741484741237e-30,1,88,190,"ribosome","CC",3.74850064240916e-27
"GO:0003735","GO:0003735",2.13201222553899e-29,1,83,177,"structural constituent of ribosome","MF",3.55406437997349e-26
"GO:0005829","GO:0005829",2.25381601098253e-28,1,240,853,"cytosol","CC",3.28747237901939e-25
"GO:0042273","GO:0042273",8.60503191255833e-23,1,41,58,"ribosomal large subunit biogenesis","BP",1.11569019319604e-19
"GO:0022613","GO:0022613",3.16695041433929e-22,1,105,291,"ribonucleoprotein complex biogenesis","BP",3.69551443849252e-19
"GO:0006412","GO:0006412",4.2131011700238e-22,1,135,430,"translation","BP",4.4693343230007e-19
"GO:0022627","GO:0022627",6.93142208956811e-22,1,33,43,"cytosolic small ribosomal subunit","CC",6.74023036359752e-19
"GO:0043043","GO:0043043",1.71018497119839e-21,1,144,477,"peptide biosynthetic process","BP",1.53508834068569e-18
"GO:0043603","GO:0043603",2.32403256179568e-21,1,172,611,"amide metabolic process","BP",1.9370811402567e-18
"GO:0043604","GO:0043604",1.23601326821989e-20,1,150,514,"amide biosynthetic process","BP",9.05496813599313e-18
"GO:0006518","GO:0006518",1.24157588633036e-20,1,152,523,"peptide metabolic process","BP",9.05496813599313e-18
"GO:1901566","GO:1901566",4.99813707657714e-20,1,231,932,"organonitrogen compound biosynthetic process","BP",3.43078009097521e-17
"GO:0044281","GO:0044281",8.19790957704488e-20,1,192,715,"small molecule metabolic process","BP",5.31452260302982e-17
"GO:0015934","GO:0015934",1.1930382420825e-19,1,51,104,"large ribosomal subunit","CC",7.32713855097929e-17
"GO:0005730","GO:0005730",4.86233254006987e-19,1,85,227,"nucleolus","CC",2.83692792050376e-16
"GO:0006082","GO:0006082",1.32108432997214e-18,1,112,342,"organic acid metabolic process","BP",7.34082526021189e-16
"GO:0043436","GO:0043436",1.47607380782377e-18,1,111,338,"oxoacid metabolic process","BP",7.82922966522524e-16
"GO:0019752","GO:0019752",3.47908265755938e-18,1,110,337,"carboxylic acid metabolic process","BP",1.76510502308958e-15
"GO:0006364","GO:0006364",3.34652264741645e-17,1,60,139,"rRNA processing","BP",1.62710719886261e-14
"GO:0016072","GO:0016072",7.5725417999564e-17,1,64,156,"rRNA metabolic process","BP",3.53455961054765e-14
"GO:0044282","GO:0044282",1.43890752110445e-14,1,55,133,"small molecule catabolic process","BP",6.45792763991069e-12
"GO:0030684","GO:0030684",3.91884201884414e-14,1,40,81,"preribosome","CC",1.69366546362564e-11
"GO:1990904","GO:1990904",5.03528884086358e-14,1,147,592,"ribonucleoprotein complex","CC",2.0984566244299e-11
"GO:0015935","GO:0015935",1.29668917984842e-12,1,34,74,"small ribosomal subunit","CC",5.21760897919006e-10
"GO:0005198","GO:0005198",3.20668837846675e-12,1,106,408,"structural molecule activity","MF",1.24729488961095e-09
"GO:1901564","GO:1901564",6.84085208559174e-11,1,500,2779,"organonitrogen compound metabolic process","BP",2.57502912860548e-08
"GO:0006520","GO:0006520",9.67093963967215e-11,1,51,143,"amino acid metabolic process","BP",3.5265685829792e-08
"GO:0016054","GO:0016054",1.56810971534246e-10,0.9999999999713,38,91,"organic acid catabolic process","BP",5.38184478480329e-08
"GO:0046395","GO:0046395",1.56810971534246e-10,0.9999999999713,38,91,"carboxylic acid catabolic process","BP",5.38184478480329e-08
"GO:0000470","GO:0000470",1.87276913801835e-10,0.999999999988151,18,26,"maturation of LSU-rRNA","BP",6.24381230615319e-08
"GO:0034660","GO:0034660",2.37963218247074e-10,1,93,348,"ncRNA metabolic process","BP",7.60182180750106e-08
"GO:0034470","GO:0034470",2.41038141123952e-10,1,79,279,"ncRNA processing","BP",7.60182180750106e-08
"GO:0005576","GO:0005576",5.86517057739605e-10,1,184,887,"extracellular region","CC",1.80107040704301e-07
"GO:0005737","GO:0005737",6.10580935150979e-10,1,705,4174,"cytoplasm","CC",1.82688946981456e-07
"GO:0042274","GO:0042274",1.26802645852039e-09,0.999999999752135,31,73,"ribosomal small subunit biogenesis","BP",3.69915018611862e-07
"GO:1901575","GO:1901575",1.60197787040856e-09,1,183,849,"organic substance catabolic process","BP",4.55938530970671e-07
"GO:0032787","GO:0032787",1.7188107399106e-09,0.999999999440473,55,170,"monocarboxylic acid metabolic process","BP",4.77542917238496e-07
"GO:0005975","GO:0005975",3.48866884434466e-09,1,70,243,"carbohydrate metabolic process","BP",9.46727366154832e-07
"GO:0003824","GO:0003824",5.05953791037949e-09,1,583,3384,"catalytic activity","MF",1.34181245173223e-06
"GO:0042255","GO:0042255",6.54850306599208e-09,0.999999999051631,22,44,"ribosome assembly","BP",1.69809960615692e-06
"GO:0005102","GO:0005102",1.23339528409768e-08,1,70,252,"signaling receptor binding","MF",3.1288020804643e-06
"GO:0032040","GO:0032040",1.54942175179497e-08,0.999999997635521,22,44,"small-subunit processome","CC",3.84685157908416e-06
"GO:0016491","GO:0016491",2.35202004449106e-08,1,123,544,"oxidoreductase activity","MF",5.71785872899295e-06
"GO:1901605","GO:1901605",6.12560116136464e-08,0.999999984323466,32,84,"alpha-amino acid metabolic process","BP",1.45876816228498e-05
"GO:0009056","GO:0009056",7.81166732086728e-08,1,205,1023,"catabolic process","BP",1.82308691934401e-05
"GO:0005996","GO:0005996",1.0176447911899e-07,0.999999975538407,29,73,"monosaccharide metabolic process","BP",2.32841118988135e-05
"GO:0005615","GO:0005615",2.65241314593765e-07,1,125,603,"extracellular space","CC",5.95211711537433e-05
"GO:0034440","GO:0034440",2.71859095546058e-07,0.999999963171668,17,32,"lipid oxidation","BP",5.98551657722066e-05
