"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0043229","GO:0043229",1.05777736419319e-53,1,1158,5091,"intracellular organelle","CC",6.83279257876348e-50
"GO:0005622","GO:0005622",1.17110165031511e-53,1,1330,6133,"intracellular anatomical structure","CC",6.83279257876348e-50
"GO:0043226","GO:0043226",8.45144269907827e-52,1,1171,5198,"organelle","CC",3.28732949518481e-48
"GO:0007049","GO:0007049",6.61597287290004e-48,1,280,691,"cell cycle","BP",1.93004468634676e-44
"GO:0022402","GO:0022402",2.85259413035039e-43,1,238,567,"cell cycle process","BP",6.65738418141175e-40
"GO:0043228","GO:0043228",1.4922741386752e-41,1,451,1535,"non-membrane-bounded organelle","CC",2.48762098917157e-38
"GO:0043232","GO:0043232",1.4922741386752e-41,1,451,1535,"intracellular non-membrane-bounded organelle","CC",2.48762098917157e-38
"GO:0000278","GO:0000278",2.40192250534302e-41,1,199,444,"mitotic cell cycle","BP",3.50350421435596e-38
"GO:0043231","GO:0043231",1.45191194710857e-39,1,1012,4490,"intracellular membrane-bounded organelle","CC",1.8824845012011e-36
"GO:0043227","GO:0043227",1.5102171138729e-37,1,1038,4674,"membrane-bounded organelle","CC",1.76227235017829e-34
"GO:0009987","GO:0009987",9.58093170837922e-37,1,1477,7324,"cellular process","BP",1.0163626555007e-33
"GO:1903047","GO:1903047",2.16517616839064e-35,1,151,314,"mitotic cell cycle process","BP",2.10545339241253e-32
"GO:0000280","GO:0000280",1.67437117211826e-34,1,135,270,"nuclear division","BP",1.50294132364984e-31
"GO:0051276","GO:0051276",3.16873182486956e-34,1,142,293,"chromosome organization","BP",2.64113797602878e-31
"GO:0032991","GO:0032991",6.23933546370799e-33,1,652,2677,"protein-containing complex","CC",4.85378703506724e-30
"GO:0006996","GO:0006996",8.04797490364651e-33,1,448,1586,"organelle organization","BP",5.86948869691569e-30
"GO:0048285","GO:0048285",1.46393738220705e-32,1,138,290,"organelle fission","BP",1.00486384193965e-29
"GO:0044237","GO:0044237",1.06235136682014e-31,1,975,4397,"cellular metabolic process","BP",6.88698783301348e-29
"GO:0006259","GO:0006259",2.10982437281193e-31,1,136,296,"DNA metabolic process","BP",1.29576529507065e-28
"GO:0071840","GO:0071840",1.01626528263514e-29,1,697,2859,"cellular component organization or biogenesis","BP",5.92939979153475e-27
"GO:0005634","GO:0005634",2.75773429308271e-28,1,645,2645,"nucleus","CC",1.5253055669452e-25
"GO:0098813","GO:0098813",2.87571535459718e-28,1,92,164,"nuclear chromosome segregation","BP",1.5253055669452e-25
"GO:0006119","GO:0006119",3.81711073190002e-28,1,67,107,"oxidative phosphorylation","BP",1.93660283176267e-25
"GO:0009060","GO:0009060",3.67979122158554e-27,1,76,134,"aerobic respiration","BP",1.78914515686174e-24
"GO:0006139","GO:0006139",5.81708552031474e-27,1,567,2256,"nucleobase-containing compound metabolic process","BP",2.71518283746211e-24
"GO:0140014","GO:0140014",9.55308477377725e-27,1,80,136,"mitotic nuclear division","BP",4.24689990989249e-24
"GO:0015980","GO:0015980",9.82657447657017e-27,1,92,183,"energy derivation by oxidation of organic compounds","BP",4.24689990989249e-24
"GO:0045333","GO:0045333",1.42971420689647e-26,1,78,142,"cellular respiration","BP",5.95833395724102e-24
"GO:0006091","GO:0006091",2.31307951647285e-26,1,107,232,"generation of precursor metabolites and energy","BP",9.30735340611093e-24
"GO:0007059","GO:0007059",4.31180833612962e-26,1,102,202,"chromosome segregation","BP",1.67714971580988e-23
"GO:0046483","GO:0046483",9.32051054616599e-26,1,576,2328,"heterocycle metabolic process","BP",3.50842056655519e-23
"GO:0005694","GO:0005694",1.34096226080436e-25,1,198,564,"chromosome","CC",4.88990269416441e-23
"GO:0044085","GO:0044085",1.55914018390073e-25,1,372,1348,"cellular component biogenesis","BP",5.51321418361746e-23
"GO:0006725","GO:0006725",1.99836849280686e-25,1,586,2383,"cellular aromatic compound metabolic process","BP",6.85851821840096e-23
"GO:0034641","GO:0034641",4.82040702370349e-25,1,626,2652,"cellular nitrogen compound metabolic process","BP",1.60712370170274e-22
"GO:0099080","GO:0099080",8.90701230457406e-25,1,139,337,"supramolecular complex","CC",2.8871090717243e-22
"GO:0006260","GO:0006260",9.57724157357905e-25,1,63,99,"DNA replication","BP",3.02045491681335e-22
"GO:1901360","GO:1901360",1.01426883059632e-24,1,594,2439,"organic cyclic compound metabolic process","BP",3.11460604848118e-22
"GO:0022900","GO:0022900",1.06396930042541e-24,1,61,100,"electron transport chain","BP",3.18345070940104e-22
"GO:0042773","GO:0042773",3.4626192316289e-24,1,57,91,"ATP synthesis coupled electron transport","BP",9.85495214972626e-22
"GO:0042775","GO:0042775",3.4626192316289e-24,1,57,91,"mitochondrial ATP synthesis coupled electron transport","BP",9.85495214972626e-22
"GO:0008152","GO:0008152",3.97145458997323e-24,1,1117,5461,"metabolic process","BP",1.10340246691423e-21
"GO:0022904","GO:0022904",9.61245269175721e-24,1,58,95,"respiratory electron transport chain","BP",2.60855140604918e-21
"GO:0005739","GO:0005739",2.1635338503112e-23,1,226,788,"mitochondrion","CC",5.73779011347305e-21
"GO:0090304","GO:0090304",4.32466244907522e-23,1,506,2022,"nucleic acid metabolic process","BP",1.12143302485019e-20
"GO:0019646","GO:0019646",2.70711609656596e-22,1,53,85,"aerobic electron transport chain","BP",6.86724733278873e-20
"GO:1902494","GO:1902494",3.04874946368207e-22,1,294,1056,"catalytic complex","CC",7.56933138121406e-20
"GO:0000819","GO:0000819",3.63344248352339e-22,1,67,115,"sister chromatid segregation","BP",8.83305007088218e-20
"GO:0098798","GO:0098798",5.37256661230047e-22,1,96,251,"mitochondrial protein-containing complex","CC",1.25514385719482e-19
"GO:0006974","GO:0006974",5.37811233693899e-22,1,101,228,"DNA damage response","BP",1.25514385719482e-19
"GO:0098800","GO:0098800",5.86543177258099e-22,1,71,144,"inner mitochondrial membrane protein complex","CC",1.34203379125976e-19
"GO:0070469","GO:0070469",1.10102886876435e-21,1,52,84,"respirasome","CC",2.42413318294551e-19
"GO:0098803","GO:0098803",1.10102886876435e-21,1,52,84,"respiratory chain complex","CC",2.42413318294551e-19
"GO:0051726","GO:0051726",1.16829687856739e-21,1,116,272,"regulation of cell cycle","BP",2.52460301407461e-19
"GO:0000070","GO:0000070",1.34431678757211e-21,1,61,101,"mitotic sister chromatid segregation","BP",2.8521513807598e-19
"GO:0034660","GO:0034660",2.39375873627259e-21,1,129,348,"ncRNA metabolic process","BP",4.98799476670801e-19
"GO:0006281","GO:0006281",3.56595803135745e-21,1,82,169,"DNA repair","BP",7.30020425752808e-19
"GO:0005746","GO:0005746",5.55917791445207e-21,1,51,83,"mitochondrial respirasome","CC",1.11844908765071e-18
"GO:0016043","GO:0016043",1.22697592002556e-20,1,631,2696,"cellular component organization","BP",2.42670881538615e-18
"GO:1990204","GO:1990204",2.67964302620859e-20,1,53,89,"oxidoreductase complex","CC",5.19074428571157e-18
"GO:1903046","GO:1903046",2.71347503152289e-20,1,90,195,"meiotic cell cycle process","BP",5.19074428571157e-18
"GO:0051321","GO:0051321",6.20447302490005e-20,1,93,207,"meiotic cell cycle","BP",1.16774186657353e-17
"GO:0031967","GO:0031967",9.07319206861007e-20,1,140,413,"organelle envelope","CC",1.65429809763455e-17
"GO:0031975","GO:0031975",9.07319206861007e-20,1,140,413,"envelope","CC",1.65429809763455e-17
"GO:0140694","GO:0140694",1.35313348119109e-19,1,92,211,"non-membrane-bounded organelle assembly","BP",2.42918686031059e-17
"GO:0110165","GO:0110165",2.49860790534818e-19,1,1551,8399,"cellular anatomical entity","CC",4.41761449204666e-17
"GO:0044238","GO:0044238",3.5432691146278e-19,1,991,4847,"primary metabolic process","BP",6.171105566954e-17
"GO:0000793","GO:0000793",3.83867901800536e-19,1,53,91,"condensed chromosome","CC",6.58728609722125e-17
"GO:0043170","GO:0043170",1.57808589031872e-18,1,874,4190,"macromolecule metabolic process","BP",2.65352661035378e-16
"GO:0006261","GO:0006261",1.59179760669093e-18,1,50,82,"DNA-templated DNA replication","BP",2.65352661035378e-16
"GO:0071704","GO:0071704",2.28284857984496e-18,1,1041,5169,"organic substance metabolic process","BP",3.75190987017054e-16
"GO:0006807","GO:0006807",2.78690843927042e-18,1,920,4467,"nitrogen compound metabolic process","BP",4.51672702470091e-16
"GO:0070013","GO:0070013",3.22431702039772e-18,1,235,860,"intracellular organelle lumen","CC",5.1540486727426e-16
"GO:0031974","GO:0031974",3.87981450672546e-18,1,235,861,"membrane-enclosed lumen","CC",6.03647406386392e-16
"GO:0043233","GO:0043233",3.87981450672546e-18,1,235,861,"organelle lumen","CC",6.03647406386392e-16
"GO:0034470","GO:0034470",1.4613876141065e-17,1,103,279,"ncRNA processing","BP",2.24380685118537e-15
"GO:0006120","GO:0006120",1.79793259839815e-17,1,35,49,"mitochondrial electron transport, NADH to ubiquinone","BP",2.72468512866338e-15
"GO:0022412","GO:0022412",3.68875983471462e-17,1,242,824,"cellular process involved in reproduction in multicellular organism","BP",5.51847929631858e-15
"GO:0007346","GO:0007346",1.22612990677656e-16,1,73,158,"regulation of mitotic cell cycle","BP",1.8111025167311e-14
"GO:0005737","GO:0005737",2.2867248156713e-16,1,854,4174,"cytoplasm","CC",3.33547398425855e-14
"GO:0005743","GO:0005743",4.48051774806864e-16,1,80,209,"mitochondrial inner membrane","CC",6.45471130891517e-14
"GO:0010564","GO:0010564",6.50873895411717e-16,1,82,189,"regulation of cell cycle process","BP",9.26225303116991e-14
"GO:0005740","GO:0005740",7.41517803443161e-16,1,99,288,"mitochondrial envelope","CC",1.04250256004557e-13
"GO:0031966","GO:0031966",8.29231634737041e-16,1,94,266,"mitochondrial membrane","CC",1.15194094592221e-13
"GO:0140640","GO:0140640",1.02375962851855e-15,1,114,320,"catalytic activity, acting on a nucleic acid","MF",1.40544130649212e-13
"GO:0000779","GO:0000779",1.12331746435077e-15,1,34,50,"condensed chromosome, centromeric region","CC",1.52418505715223e-13
"GO:0099081","GO:0099081",1.1499909676912e-15,1,86,207,"supramolecular polymer","CC",1.54244190827455e-13
"GO:0099512","GO:0099512",1.31500919237418e-15,1,85,204,"supramolecular fiber","CC",1.74373207566072e-13
"GO:0019866","GO:0019866",1.66442649314532e-15,1,81,216,"organelle inner membrane","CC",2.18226884814749e-13
"GO:0022607","GO:0022607",2.07910375795381e-15,1,298,1156,"cellular component assembly","BP",2.69567352795145e-13
"GO:0006310","GO:0006310",2.1150422411234e-15,1,52,99,"DNA recombination","BP",2.71213493534823e-13
"GO:0005488","GO:0005488",2.58429730732803e-15,1,1020,5066,"binding","MF",3.27784405208813e-13
"GO:1901363","GO:1901363",2.75528931191896e-15,1,575,2534,"heterocyclic compound binding","MF",3.45714741728842e-13
"GO:0010927","GO:0010927",2.79604835091701e-15,1,65,138,"cellular component assembly involved in morphogenesis","BP",3.47096683051602e-13
"GO:0140013","GO:0140013",3.24903872579117e-15,1,70,157,"meiotic nuclear division","BP",3.99084556750076e-13
"GO:0000775","GO:0000775",4.58045803707674e-15,1,47,87,"chromosome, centromeric region","CC",5.56764217027588e-13
"GO:0097159","GO:0097159",4.72543359209022e-15,1,577,2553,"organic cyclic compound binding","MF",5.6846478954743e-13
"GO:0005747","GO:0005747",8.07044006536385e-15,1,33,51,"mitochondrial respiratory chain complex I","CC",9.41739651227308e-13
"GO:0030964","GO:0030964",8.07044006536385e-15,1,33,51,"NADH dehydrogenase complex","CC",9.41739651227308e-13
"GO:0045271","GO:0045271",8.07044006536385e-15,1,33,51,"respiratory chain complex I","CC",9.41739651227308e-13
"GO:0031981","GO:0031981",8.34664940804701e-15,1,192,684,"nuclear lumen","CC",9.64327246955452e-13
"GO:0044770","GO:0044770",8.92481907937161e-15,1,65,140,"cell cycle phase transition","BP",1.02101680232537e-12
"GO:0000776","GO:0000776",9.71354166035846e-15,1,31,45,"kinetochore","CC",1.10045939451187e-12
"GO:0061982","GO:0061982",3.32656578467232e-14,1,54,110,"meiosis I cell cycle process","BP",3.73247078282128e-12
"GO:0016072","GO:0016072",3.66522065917562e-14,1,64,156,"rRNA metabolic process","BP",4.07328189256384e-12
"GO:0043933","GO:0043933",3.86742502433905e-14,1,211,783,"protein-containing complex organization","BP",4.25745118952947e-12
"GO:0006270","GO:0006270",4.22853426166559e-14,1,22,25,"DNA replication initiation","BP",4.61147348592297e-12
"GO:0022414","GO:0022414",7.63172319858235e-14,1,302,1171,"reproductive process","BP",8.24579425965347e-12
"GO:0008094","GO:0008094",1.08199292441945e-13,1,39,65,"ATP-dependent activity, acting on DNA","MF",1.15832802156427e-11
"GO:0006364","GO:0006364",1.60050455976598e-13,1,58,139,"rRNA processing","BP",1.69784433708266e-11
"GO:0140097","GO:0140097",1.68550527318924e-13,1,58,126,"catalytic activity, acting on DNA","MF",1.77190639935543e-11
"GO:1901987","GO:1901987",1.77427536936616e-13,1,55,115,"regulation of cell cycle phase transition","BP",1.84857315045837e-11
"GO:0030261","GO:0030261",2.03818590314838e-13,1,32,48,"chromosome condensation","BP",2.10474259326004e-11
"GO:0140513","GO:0140513",2.07590978259054e-13,1,199,737,"nuclear protein-containing complex","CC",2.12489396956571e-11
"GO:0022613","GO:0022613",2.27851615349404e-13,1,94,291,"ribonucleoprotein complex biogenesis","BP",2.31200043435843e-11
"GO:0006302","GO:0006302",2.63126194901237e-13,1,47,92,"double-strand break repair","BP",2.64691342095046e-11
"GO:0050000","GO:0050000",3.12626562692927e-13,1,24,31,"chromosome localization","BP",3.11798235902886e-11
"GO:0042254","GO:0042254",3.92444605880707e-13,1,74,208,"ribosome biogenesis","BP",3.88087805595082e-11
"GO:0005819","GO:0005819",5.11847380229885e-13,1,53,112,"spindle","CC",5.0191151931954e-11
"GO:0030554","GO:0030554",5.52060332989367e-13,1,195,670,"adenyl nucleotide binding","MF",5.36832668804411e-11
"GO:0044249","GO:0044249",5.69226308060424e-13,1,659,3136,"cellular biosynthetic process","BP",5.48950561054305e-11
"GO:0007292","GO:0007292",6.40118962323393e-13,1,175,586,"female gamete generation","BP",6.12258046832104e-11
"GO:0010948","GO:0010948",6.57476113345065e-13,1,44,84,"negative regulation of cell cycle process","BP",6.23747054197038e-11
"GO:0007052","GO:0007052",7.17332220841944e-13,1,41,75,"mitotic spindle organization","BP",6.75044329435858e-11
"GO:1901576","GO:1901576",8.47531551131539e-13,1,665,3175,"organic substance biosynthetic process","BP",7.91187653612315e-11
"GO:0006396","GO:0006396",9.13494847513672e-13,1,168,618,"RNA processing","BP",8.45997728225162e-11
"GO:0009058","GO:0009058",1.17209132768376e-12,1,667,3190,"biosynthetic process","BP",1.07693966163321e-10
"GO:0010257","GO:0010257",1.36195822458266e-12,1,24,34,"NADH dehydrogenase complex assembly","BP",1.23199151338411e-10
"GO:0032981","GO:0032981",1.36195822458266e-12,1,24,34,"mitochondrial respiratory chain complex I assembly","BP",1.23199151338411e-10
"GO:0043292","GO:0043292",1.4605467472155e-12,1,39,71,"contractile fiber","CC",1.31100923025059e-10
"GO:0032559","GO:0032559",1.65269367044725e-12,1,183,621,"adenyl ribonucleotide binding","MF",1.47215896491977e-10
