"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0005622","GO:0005622",6.06239873250894e-34,1,1604,6133,"intracellular anatomical structure","CC",7.07421308096468e-30
"GO:0005737","GO:0005737",4.02472293479583e-28,1,1141,4174,"cytoplasm","CC",2.34822459630663e-24
"GO:0043229","GO:0043229",1.58561934656642e-21,1,1321,5091,"intracellular organelle","CC",6.16753071836118e-18
"GO:0032991","GO:0032991",1.60930421733423e-20,1,761,2677,"protein-containing complex","CC",4.69474272801829e-17
"GO:0043226","GO:0043226",2.92570981007209e-20,1,1338,5198,"organelle","CC",6.82802155474625e-17
"GO:0008152","GO:0008152",1.12886807747212e-19,1,1385,5461,"metabolic process","BP",2.1954602660037e-16
"GO:0044391","GO:0044391",4.49704332025901e-19,1,86,175,"ribosomal subunit","CC",7.2258312584698e-16
"GO:0005840","GO:0005840",4.95386494710416e-19,1,91,190,"ribosome","CC",7.2258312584698e-16
"GO:0043043","GO:0043043",7.64420384339519e-19,1,182,477,"peptide biosynthetic process","BP",9.91113496095317e-16
"GO:0110165","GO:0110165",9.67746315298115e-19,1,1996,8399,"cellular anatomical entity","CC",1.12926317532137e-15
"GO:0043604","GO:0043604",3.30216367463059e-18,1,191,514,"amide biosynthetic process","BP",3.50299526538767e-15
"GO:0006518","GO:0006518",3.75991426216063e-18,1,194,523,"peptide metabolic process","BP",3.6562032937627e-15
"GO:0006412","GO:0006412",8.59214845184215e-18,1,165,430,"translation","BP",7.71244463727277e-15
"GO:0043231","GO:0043231",1.94959838174602e-17,1,1160,4490,"intracellular membrane-bounded organelle","CC",1.57053888704872e-14
"GO:0003735","GO:0003735",2.01886051124611e-17,1,84,177,"structural constituent of ribosome","MF",1.57053888704872e-14
"GO:0043603","GO:0043603",2.99608255770943e-17,1,216,611,"amide metabolic process","BP",2.17304658961062e-14
"GO:0044237","GO:0044237",3.16580615505875e-17,1,1142,4397,"cellular metabolic process","BP",2.17304658961062e-14
"GO:0005739","GO:0005739",3.47869251864378e-17,1,258,788,"mitochondrion","CC",2.25515905555857e-14
"GO:0098798","GO:0098798",1.08705025373111e-16,1,107,251,"mitochondrial protein-containing complex","CC",6.67620495304647e-14
"GO:0009987","GO:0009987",4.3153295469465e-16,1,1778,7324,"cellular process","BP",2.51777902416593e-13
"GO:0043227","GO:0043227",2.65096373716387e-15,1,1190,4674,"membrane-bounded organelle","CC",1.47305218328406e-12
"GO:0000313","GO:0000313",4.15192114038499e-15,1,47,79,"organellar ribosome","CC",2.1064681646588e-12
"GO:0005761","GO:0005761",4.15192114038499e-15,1,47,79,"mitochondrial ribosome","CC",2.1064681646588e-12
"GO:0071704","GO:0071704",6.46527301305294e-14,1,1288,5169,"organic substance metabolic process","BP",3.14346961622145e-11
"GO:1901576","GO:1901576",1.3281557209228e-13,1,841,3175,"organic substance biosynthetic process","BP",6.19929964297927e-11
"GO:0009058","GO:0009058",1.5416522285433e-13,1,844,3190,"biosynthetic process","BP",6.91905379033531e-11
"GO:0015934","GO:0015934",4.26956853763202e-13,1,53,104,"large ribosomal subunit","CC",1.84524426909734e-10
"GO:0044249","GO:0044249",8.28124466625112e-13,1,827,3136,"cellular biosynthetic process","BP",3.45120871466015e-10
"GO:0044238","GO:0044238",1.88596253247618e-12,1,1207,4847,"primary metabolic process","BP",7.58872303153948e-10
"GO:0010467","GO:0010467",2.94995420524762e-12,1,677,2498,"gene expression","BP",1.14743385403448e-09
"GO:0044271","GO:0044271",3.35167199193144e-12,1,511,1795,"cellular nitrogen compound biosynthetic process","BP",1.26163420883381e-09
"GO:1990904","GO:1990904",3.84119478758516e-12,1,193,592,"ribonucleoprotein complex","CC",1.40071568676035e-09
"GO:0034641","GO:0034641",5.19481695750462e-12,1,710,2652,"cellular nitrogen compound metabolic process","BP",1.83691875991277e-09
"GO:0032543","GO:0032543",6.35504012256766e-12,1,53,108,"mitochondrial translation","BP",2.18108715265418e-09
"GO:0005759","GO:0005759",9.36498083868863e-12,1,64,142,"mitochondrial matrix","CC",3.12228461161879e-09
"GO:0006807","GO:0006807",3.15991542811143e-11,1,1115,4467,"nitrogen compound metabolic process","BP",1.0242514758509e-08
"GO:0048518","GO:0048518",3.30031488407379e-11,1,482,1645,"positive regulation of biological process","BP",1.04084795627722e-08
"GO:0140053","GO:0140053",3.80800780088704e-11,1,58,127,"mitochondrial gene expression","BP",1.16935902706713e-08
"GO:1901566","GO:1901566",4.37782424842722e-11,1,277,932,"organonitrogen compound biosynthetic process","BP",1.30986746551019e-08
"GO:0005198","GO:0005198",8.06381395064020e-11,1,141,408,"structural molecule activity","MF",2.35241612475051e-08
"GO:0009059","GO:0009059",1.14943720869288e-10,1,719,2726,"macromolecule biosynthetic process","BP",3.27141043615543e-08
"GO:0000315","GO:0000315",1.73714925385084e-10,0.99999999997767,30,49,"organellar large ribosomal subunit","CC",4.71413828911291e-08
"GO:0005762","GO:0005762",1.73714925385084e-10,0.99999999997767,30,49,"mitochondrial large ribosomal subunit","CC",4.71413828911291e-08
"GO:1901564","GO:1901564",2.02542212393733e-10,1,717,2779,"organonitrogen compound metabolic process","BP",5.37151153732379e-08
"GO:0006952","GO:0006952",3.99513094131634e-10,1,151,436,"defense response","BP",1.03598184342712e-07
"GO:0009607","GO:0009607",4.26666455475627e-10,1,155,452,"response to biotic stimulus","BP",1.03724393103023e-07
"GO:0043207","GO:0043207",4.26666455475627e-10,1,155,452,"response to external biotic stimulus","BP",1.03724393103023e-07
"GO:0051707","GO:0051707",4.26666455475627e-10,1,155,452,"response to other organism","BP",1.03724393103023e-07
"GO:0098542","GO:0098542",6.25264088469174e-10,1,146,420,"defense response to other organism","BP",1.48902176496873e-07
"GO:0048522","GO:0048522",1.30552220464384e-09,1,429,1469,"positive regulation of cellular process","BP",3.04682772119779e-07
"GO:1902494","GO:1902494",1.33297305131471e-09,1,306,1056,"catalytic complex","CC",3.04989461486105e-07
"GO:0065007","GO:0065007",1.55746294780608e-09,1,1030,4010,"biological regulation","BP",3.49500675729792e-07
"GO:0044419","GO:0044419",2.56794760806127e-09,1,163,494,"biological process involved in interspecies interaction between organisms","BP",5.65384540348434e-07
"GO:0043170","GO:0043170",2.9832497217585e-09,1,1040,4190,"macromolecule metabolic process","BP",6.44658166725925e-07
"GO:0009056","GO:0009056",6.21201037760785e-09,1,296,1023,"catabolic process","BP",1.31731704844313e-06
"GO:0043228","GO:0043228",6.43474777283903e-09,1,430,1535,"non-membrane-bounded organelle","CC",1.31731704844313e-06
"GO:0043232","GO:0043232",6.43474777283903e-09,1,430,1535,"intracellular non-membrane-bounded organelle","CC",1.31731704844313e-06
"GO:0006950","GO:0006950",7.15077764303424e-09,1,347,1208,"response to stress","BP",1.43866248821666e-06
"GO:0042742","GO:0042742",1.14635363510655e-08,1,91,247,"defense response to bacterium","BP",2.26725433356921e-06
"GO:0005488","GO:0005488",2.16033688762938e-08,1,1240,5066,"binding","MF",4.2014951902912e-06
"GO:0050789","GO:0050789",2.33273473026421e-08,1,965,3769,"regulation of biological process","BP",4.46240681433657e-06
"GO:0009617","GO:0009617",2.42237861899811e-08,1,96,269,"response to bacterium","BP",4.55915098469177e-06
"GO:0019538","GO:0019538",2.46600194046591e-08,1,596,2318,"protein metabolic process","BP",4.56758359417407e-06
"GO:0048583","GO:0048583",3.26737454828966e-08,1,281,927,"regulation of response to stimulus","BP",5.95734275062376e-06
"GO:0006119","GO:0006119",3.55598721192139e-08,0.999999988862966,47,107,"oxidative phosphorylation","BP",6.38381765783242e-06
"GO:0009966","GO:0009966",4.33869940405981e-08,1,231,736,"regulation of signal transduction","BP",7.67095202211725e-06
"GO:0006955","GO:0006955",5.16260132094987e-08,1,110,311,"immune response","BP",8.86502170186284e-06
"GO:0002376","GO:0002376",5.16600801891056e-08,1,140,416,"immune system process","BP",8.86502170186284e-06
"GO:0005829","GO:0005829",8.05655620189315e-08,1,246,853,"cytosol","CC",1.36249209159263e-05
"GO:0045333","GO:0045333",9.44107163876182e-08,0.999999964909245,57,142,"cellular respiration","BP",1.5738266421816e-05
"GO:0006091","GO:0006091",9.75126456825793e-08,1,83,232,"generation of precursor metabolites and energy","BP",1.60264093305636e-05
"GO:0070013","GO:0070013",1.25053804984923e-07,1,246,860,"intracellular organelle lumen","CC",2.02674006995704e-05
"GO:0031974","GO:0031974",1.39982877424188e-07,1,246,861,"membrane-enclosed lumen","CC",2.20737864413899e-05
"GO:0043233","GO:0043233",1.39982877424188e-07,1,246,861,"organelle lumen","CC",2.20737864413899e-05
"GO:0005746","GO:0005746",1.58450375295923e-07,0.999999954549782,38,83,"mitochondrial respirasome","CC",2.46527657243749e-05
"GO:0009060","GO:0009060",1.60563665136992e-07,0.99999994095281,54,134,"aerobic respiration","BP",2.46528606379416e-05
"GO:0015935","GO:0015935",1.95830931459103e-07,0.999999947550402,34,74,"small ribosomal subunit","CC",2.96772875220296e-05
"GO:0048513","GO:0048513",2.24979211194645e-07,1,344,1155,"animal organ development","BP",3.29574662882306e-05
"GO:0070469","GO:0070469",2.25948864774912e-07,0.999999933858538,38,84,"respirasome","CC",3.29574662882306e-05
"GO:0098803","GO:0098803",2.25948864774912e-07,0.999999933858538,38,84,"respiratory chain complex","CC",3.29574662882306e-05
"GO:0022626","GO:0022626",2.72469368603564e-07,0.999999913480215,41,98,"cytosolic ribosome","CC",3.8802864105706e-05
"GO:1901575","GO:1901575",2.72674167166672e-07,1,242,849,"organic substance catabolic process","BP",3.8802864105706e-05
"GO:0002181","GO:0002181",3.2601328037946e-07,0.999999882829028,49,123,"cytoplasmic translation","BP",4.55831326541418e-05
"GO:0009893","GO:0009893",3.28132928524116e-07,1,254,852,"positive regulation of metabolic process","BP",4.55831326541418e-05
"GO:0019646","GO:0019646",3.45124594352819e-07,0.999999896578123,38,85,"aerobic electron transport chain","BP",4.7379516370624e-05
"GO:0015980","GO:0015980",3.77938782046986e-07,0.999999837153133,68,183,"energy derivation by oxidation of organic compounds","BP",5.12810191593754e-05
"GO:0050794","GO:0050794",4.64065232723137e-07,0.999999794611397,895,3505,"regulation of cellular process","BP",6.22434160993826e-05
"GO:0051173","GO:0051173",4.98510973068252e-07,1,210,690,"positive regulation of nitrogen compound metabolic process","BP",6.61036880083344e-05
"GO:0009605","GO:0009605",5.88176842960864e-07,1,239,818,"response to external stimulus","BP",7.71172537135992e-05
"GO:0007391","GO:0007391",6.96296067458033e-07,0.999999756543626,48,102,"dorsal closure","BP",9.02786534574198e-05
"GO:0042773","GO:0042773",9.22747524041087e-07,0.999999701880817,39,91,"ATP synthesis coupled electron transport","BP",0.000117038487587342
"GO:0042775","GO:0042775",9.22747524041087e-07,0.999999701880817,39,91,"mitochondrial ATP synthesis coupled electron transport","BP",0.000117038487587342
"GO:0019222","GO:0019222",9.37595414464234e-07,0.999999462428827,538,2015,"regulation of metabolic process","BP",0.000117643020337453
"GO:0005743","GO:0005743",1.09814489267749e-06,0.99999964656925,72,209,"mitochondrial inner membrane","CC",0.000136321837794188
"GO:0022904","GO:0022904",1.20760160272407e-06,0.999999596892414,40,95,"respiratory electron transport chain","BP",0.00014833161160197
"GO:0009057","GO:0009057",1.76542851746578e-06,0.999999317585436,163,541,"macromolecule catabolic process","BP",0.000214591514274043
"GO:0006120","GO:0006120",2.08272530508163e-06,0.999999517414079,25,49,"mitochondrial electron transport, NADH to ubiquinone","BP",0.00025054970706183
