"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0016491","GO:0016491",1.23314278462289e-14,1,129,544,"oxidoreductase activity","MF",1.21294296347343e-10
"GO:0016054","GO:0016054",3.46755963469555e-14,1,40,91,"organic acid catabolic process","BP",1.21294296347343e-10
"GO:0046395","GO:0046395",3.46755963469555e-14,1,40,91,"carboxylic acid catabolic process","BP",1.21294296347343e-10
"GO:0044282","GO:0044282",4.15783002304716e-14,1,50,133,"small molecule catabolic process","BP",1.21294296347343e-10
"GO:0044281","GO:0044281",2.87951991686125e-13,1,153,715,"small molecule metabolic process","BP",6.72022358197078e-10
"GO:0003824","GO:0003824",2.68414843776154e-12,1,521,3384,"catalytic activity","MF",5.22022135337324e-09
"GO:0006082","GO:0006082",5.49689617165704e-12,1,87,342,"organic acid metabolic process","BP",8.84595512970635e-09
"GO:0019752","GO:0019752",6.06458488624996e-12,1,86,337,"carboxylic acid metabolic process","BP",8.84595512970635e-09
"GO:0043436","GO:0043436",7.174142887339e-12,1,86,338,"oxoacid metabolic process","BP",9.30167481692875e-09
"GO:0005576","GO:0005576",1.4415555661386e-10,1,170,887,"extracellular region","CC",1.68215119012713e-07
"GO:1901605","GO:1901605",2.37782038375563e-10,0.999999999959554,33,84,"alpha-amino acid metabolic process","BP",2.52243509618586e-07
"GO:0050830","GO:0050830",2.13069470852865e-09,0.999999999691405,23,49,"defense response to Gram-positive bacterium","BP",2.07192304615174e-06
"GO:0005975","GO:0005975",4.04296312805298e-09,1,62,243,"carbohydrate metabolic process","BP",3.62902590317309e-06
"GO:1901575","GO:1901575",8.17964369726475e-09,1,157,849,"organic substance catabolic process","BP",6.81773302167017e-06
"GO:0009056","GO:0009056",1.36721383718467e-08,1,181,1023,"catabolic process","BP",1.06360121774053e-05
"GO:0005838","GO:0005838",4.12980936669862e-08,0.999999996126522,15,26,"proteasome regulatory particle","CC",3.01192159375039e-05
"GO:0022624","GO:0022624",8.24445904556692e-08,0.999999991569379,15,27,"proteasome accessory complex","CC",5.4557663436897e-05
"GO:0006520","GO:0006520",9.57605717516509e-08,0.999999968689672,41,143,"amino acid metabolic process","BP",5.4557663436897e-05
"GO:0009607","GO:0009607",9.81841573549436e-08,1,92,452,"response to biotic stimulus","BP",5.4557663436897e-05
"GO:0043207","GO:0043207",9.81841573549436e-08,1,92,452,"response to external biotic stimulus","BP",5.4557663436897e-05
"GO:0051707","GO:0051707",9.81841573549436e-08,1,92,452,"response to other organism","BP",5.4557663436897e-05
"GO:0006952","GO:0006952",1.33023988160877e-07,1,89,436,"defense response","BP",7.05571326295123e-05
"GO:0006635","GO:0006635",1.59873866956376e-07,0.999999982270309,15,28,"fatty acid beta-oxidation","BP",8.11116588484326e-05
"GO:1901606","GO:1901606",1.86929913970852e-07,0.999999969517728,19,43,"alpha-amino acid catabolic process","BP",8.59434420546928e-05
"GO:0009063","GO:0009063",1.90887202612535e-07,0.999999966663905,20,47,"amino acid catabolic process","BP",8.59434420546928e-05
"GO:0072329","GO:0072329",1.91492800875997e-07,0.999999968720572,19,43,"monocarboxylic acid catabolic process","BP",8.59434420546928e-05
"GO:1901135","GO:1901135",2.16293518806492e-07,1,89,436,"carbohydrate derivative metabolic process","BP",9.3478854479739e-05
"GO:0009062","GO:0009062",2.86851509969262e-07,0.999999954779836,18,40,"fatty acid catabolic process","BP",0.00011954536677969
"GO:0009620","GO:0009620",6.58901971456286e-07,0.999999850451014,23,64,"response to fungus","BP",0.000265128520859428
"GO:0016616","GO:0016616",7.13154881492651e-07,0.999999789024381,31,101,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","MF",0.000277393477071258
"GO:0019731","GO:0019731",8.45007916487181e-07,0.999999813382656,22,60,"antibacterial humoral response","BP",0.000318077334757707
"GO:0019395","GO:0019395",8.94838280465664e-07,0.999999878073587,15,31,"fatty acid oxidation","BP",0.000326308371711057
"GO:0008540","GO:0008540",9.44214676484042e-07,0.999999961350253,9,12,"proteasome regulatory particle, base subcomplex","CC",0.000333880032117948
"GO:1901565","GO:1901565",1.29365342905968e-06,0.999999535896996,99,516,"organonitrogen compound catabolic process","BP",0.000440945769805603
"GO:0009617","GO:0009617",1.32257279485784e-06,0.999999581594815,60,269,"response to bacterium","BP",0.000440945769805603
"GO:0044419","GO:0044419",1.37202244999405e-06,0.999999511311215,95,494,"biological process involved in interspecies interaction between organisms","BP",0.000444725832471682
"GO:0034440","GO:0034440",1.4890375095106e-06,0.999999784621389,15,32,"lipid oxidation","BP",0.000463645781069563
"GO:0008652","GO:0008652",1.50985857234068e-06,0.999999739493575,17,40,"amino acid biosynthetic process","BP",0.000463645781069563
"GO:0000502","GO:0000502",1.86680937389821e-06,0.999999602919576,20,53,"proteasome complex","CC",0.000558558938051748
"GO:0042742","GO:0042742",1.92547314631234e-06,0.99999923940837,56,247,"defense response to bacterium","BP",0.000561708653607967
"GO:0098542","GO:0098542",2.29224060308389e-06,0.999998970666468,83,420,"defense response to other organism","BP",0.000652394038960631
"GO:0019730","GO:0019730",2.74121490704396e-06,0.999999120478735,31,108,"antimicrobial humoral response","BP",0.000761600875007047
"GO:0043169","GO:0043169",2.84594608839357e-06,0.999998527229536,167,1000,"cation binding","MF",0.000772310346638712
"GO:0006575","GO:0006575",3.50499103634847e-06,0.999999492284495,14,30,"cellular modified amino acid metabolic process","BP",0.000929539554617053
"GO:0016614","GO:0016614",3.89880391537434e-06,0.99999866924444,33,119,"oxidoreductase activity, acting on CH-OH group of donors","MF",0.00101100317530007
"GO:1901607","GO:1901607",5.52066576362527e-06,0.999999068801503,15,35,"alpha-amino acid biosynthetic process","BP",0.00140044888686398
"GO:0005615","GO:0005615",6.17530810865662e-06,0.999996685737118,110,603,"extracellular space","CC",0.00153318447489179
"GO:1905369","GO:1905369",9.33728941077253e-06,0.999997716928732,20,58,"endopeptidase complex","CC",0.00226860723366857
"GO:0044248","GO:0044248",9.60707749875796e-06,0.999994680129719,100,546,"cellular catabolic process","BP",0.00226860723366857
"GO:0002213","GO:0002213",9.72065829834847e-06,0.999999679049142,7,9,"defense response to insect","BP",0.00226860723366857
"GO:0046872","GO:0046872",1.03572115767607e-05,0.999993509064053,161,975,"metal ion binding","MF",0.00236977062527883
"GO:0072376","GO:0072376",1.15696323205622e-05,0.999998440650129,12,25,"protein activation cascade","BP",0.00254728376506867
"GO:0160032","GO:0160032",1.15696323205622e-05,0.999998440650129,12,25,"Toll receptor ligand protein activation cascade","BP",0.00254728376506867
"GO:0006959","GO:0006959",1.20384178732962e-05,0.999995689430695,32,121,"humoral immune response","BP",0.00260141292895357
"GO:0055086","GO:0055086",1.24089453432223e-05,0.9999944165834,51,230,"nucleobase-containing small molecule metabolic process","BP",0.00263272696745565
"GO:0035999","GO:0035999",2.74501463622815e-05,1,5,5,"tetrahydrofolate interconversion","BP",0.00571992424824041
"GO:0044242","GO:0044242",2.81477452055421e-05,0.999991230867029,24,82,"cellular lipid catabolic process","BP",0.00576238664567492
"GO:0046364","GO:0046364",3.56956835161594e-05,0.999998173756258,7,10,"monosaccharide biosynthetic process","BP",0.00718160225775972
"GO:0009605","GO:0009605",5.35472904840219e-05,0.999965223666275,135,818,"response to external stimulus","BP",0.010590564960306
