"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0005739","GO:0005739",1.86932267116302e-31,1,166,788,"mitochondrion","CC",2.18131262498013e-27
"GO:0005737","GO:0005737",4.21369651259628e-29,1,531,4174,"cytoplasm","CC",2.4584812302743e-25
"GO:0098798","GO:0098798",1.49792689456289e-23,1,72,251,"mitochondrial protein-containing complex","CC",5.82643631088478e-20
"GO:0006091","GO:0006091",1.39895393153311e-22,1,72,232,"generation of precursor metabolites and energy","BP",4.08109835676496e-19
"GO:0044281","GO:0044281",4.93837984380466e-21,1,142,715,"small molecule metabolic process","BP",1.01858784765414e-17
"GO:0098800","GO:0098800",5.23740430707416e-21,1,52,144,"inner mitochondrial membrane protein complex","CC",1.01858784765414e-17
"GO:0005743","GO:0005743",1.4501340589937e-19,1,62,209,"mitochondrial inner membrane","CC",2.41737347634249e-16
"GO:0019866","GO:0019866",1.10111133276446e-18,1,62,216,"organelle inner membrane","CC",1.60610851775356e-15
"GO:0031966","GO:0031966",1.29115998580125e-18,1,70,266,"mitochondrial membrane","CC",1.67406065270164e-15
"GO:0006119","GO:0006119",1.97138202157156e-18,1,42,107,"oxidative phosphorylation","BP",2.09841305071262e-15
"GO:0015980","GO:0015980",1.97810811190666e-18,1,57,183,"energy derivation by oxidation of organic compounds","BP",2.09841305071262e-15
"GO:0005740","GO:0005740",6.35319786966725e-18,1,72,288,"mitochondrial envelope","CC",6.1779554950956e-15
"GO:0009060","GO:0009060",7.00371915615704e-18,1,47,134,"aerobic respiration","BP",6.28664606409204e-15
"GO:0045333","GO:0045333",1.74502219031258e-17,1,48,142,"cellular respiration","BP",1.45447599562554e-14
"GO:0022900","GO:0022900",4.91602891776739e-17,1,39,100,"electron transport chain","BP",3.82434276276185e-14
"GO:0070469","GO:0070469",1.83163485337616e-16,1,35,84,"respirasome","CC",1.25725571200273e-13
"GO:0098803","GO:0098803",1.83163485337616e-16,1,35,84,"respiratory chain complex","CC",1.25725571200273e-13
"GO:0022904","GO:0022904",2.79545214664201e-16,1,37,95,"respiratory electron transport chain","BP",1.8122295055092e-13
"GO:0042773","GO:0042773",3.89565358386255e-16,1,36,91,"ATP synthesis coupled electron transport","BP",2.27291908350461e-13
"GO:0042775","GO:0042775",3.89565358386255e-16,1,36,91,"mitochondrial ATP synthesis coupled electron transport","BP",2.27291908350461e-13
"GO:0005746","GO:0005746",1.05249893959389e-15,1,34,83,"mitochondrial respirasome","CC",5.84838577434338e-13
"GO:0019646","GO:0019646",2.12555868117102e-15,1,34,85,"aerobic electron transport chain","BP",1.12741564775385e-12
"GO:0030016","GO:0030016",9.27972395737535e-15,1,30,66,"myofibril","CC",4.70804777646143e-12
"GO:0043292","GO:0043292",1.28434237932069e-14,1,31,71,"contractile fiber","CC",6.24457967678879e-12
"GO:1990204","GO:1990204",2.25242972341751e-14,1,34,89,"oxidoreductase complex","CC",1.05134409770236e-11
"GO:0098796","GO:0098796",2.90116425568193e-14,1,98,508,"membrane protein complex","CC",1.30206483459817e-11
"GO:1990351","GO:1990351",3.28155720232763e-14,1,47,157,"transporter complex","CC",1.41824040718375e-11
"GO:1901564","GO:1901564",4.31786785871818e-14,1,342,2779,"organonitrogen compound metabolic process","BP",1.7994714301208e-11
"GO:1902495","GO:1902495",4.53564129759145e-14,1,45,145,"transmembrane transporter complex","CC",1.82504821729636e-11
"GO:0030017","GO:0030017",8.43944428699099e-14,1,28,62,"sarcomere","CC",3.28266251282993e-11
"GO:0006082","GO:0006082",3.0798337164247e-13,1,74,342,"organic acid metabolic process","BP",1.15930902054709e-10
"GO:0043436","GO:0043436",4.76234326526129e-13,1,73,338,"oxoacid metabolic process","BP",1.73661823632294e-10
"GO:0019752","GO:0019752",1.18175830037431e-12,1,72,337,"carboxylic acid metabolic process","BP",4.17876897183874e-10
"GO:0031967","GO:0031967",1.39212538756849e-12,1,80,413,"organelle envelope","CC",4.64134604215335e-10
"GO:0031975","GO:0031975",1.39212538756849e-12,1,80,413,"envelope","CC",4.64134604215335e-10
"GO:0006120","GO:0006120",2.4696471049287e-12,1,23,49,"mitochondrial electron transport, NADH to ubiquinone","BP",8.00508668539251e-10
"GO:0005747","GO:0005747",5.25565687409739e-12,1,23,51,"mitochondrial respiratory chain complex I","CC",1.57251948881647e-09
"GO:0030964","GO:0030964",5.25565687409739e-12,1,23,51,"NADH dehydrogenase complex","CC",1.57251948881647e-09
"GO:0045271","GO:0045271",5.25565687409739e-12,1,23,51,"respiratory chain complex I","CC",1.57251948881647e-09
"GO:0006520","GO:0006520",2.92843159097685e-11,1,40,143,"amino acid metabolic process","BP",8.54296705877722e-09
"GO:0005975","GO:0005975",3.7282053509148e-11,1,56,243,"carbohydrate metabolic process","BP",1.06108361560548e-08
"GO:0016491","GO:0016491",4.75081154752428e-11,1,94,544,"oxidoreductase activity","MF",1.31993380828716e-08
"GO:1901605","GO:1901605",5.00599691825248e-11,1,29,84,"alpha-amino acid metabolic process","BP",1.35848786137414e-08
"GO:0031090","GO:0031090",5.31376098124255e-11,1,117,740,"organelle membrane","CC",1.40923356568453e-08
"GO:0003824","GO:0003824",6.2884801363139e-11,1,390,3384,"catalytic activity","MF",1.63067277134771e-08
"GO:0006754","GO:0006754",1.63403941219375e-10,0.99999999999092,15,25,"ATP biosynthetic process","BP",4.14513171758453e-08
"GO:0044282","GO:0044282",1.76050294681576e-10,0.999999999965899,37,133,"small molecule catabolic process","BP",4.37091678433896e-08
"GO:0031672","GO:0031672",2.09743735436707e-10,0.999999999990535,14,21,"A band","CC",5.09895760168945e-08
"GO:0005261","GO:0005261",2.43686125678275e-10,0.999999999948861,41,154,"monoatomic cation channel activity","MF",5.80321102150978e-08
"GO:0005759","GO:0005759",2.71500193969754e-10,0.99999999994787,35,142,"mitochondrial matrix","CC",6.33627152686612e-08
"GO:0005753","GO:0005753",3.70757506819518e-10,0.999999999980674,14,23,"mitochondrial proton-transporting ATP synthase complex","CC",8.31994105207107e-08
"GO:0045259","GO:0045259",3.70757506819518e-10,0.999999999980674,14,23,"proton-transporting ATP synthase complex","CC",8.31994105207107e-08
"GO:0009056","GO:0009056",5.32858102591975e-10,1,148,1023,"catabolic process","BP",1.17319267908411e-07
"GO:0015252","GO:0015252",7.0698506347503e-10,0.999999999961232,14,23,"proton channel activity","MF",1.52774235290558e-07
"GO:0046933","GO:0046933",8.68784788163172e-10,0.999999999960042,13,20,"proton-transporting ATP synthase activity, rotational mechanism","MF",1.8432453987411e-07
"GO:0009260","GO:0009260",1.07184350468101e-09,0.999999999789215,29,92,"ribonucleotide biosynthetic process","BP",2.23345390287906e-07
"GO:0046034","GO:0046034",1.09784484290215e-09,0.999999999914301,16,31,"ATP metabolic process","BP",2.24750025821495e-07
"GO:0034220","GO:0034220",1.15027011563255e-09,1,58,280,"monoatomic ion transmembrane transport","BP",2.31422447919245e-07
"GO:0009201","GO:0009201",1.47422966936755e-09,0.999999999872023,16,32,"ribonucleoside triphosphate biosynthetic process","BP",2.91572644268644e-07
"GO:0046390","GO:0046390",1.88542250929775e-09,0.999999999618137,29,94,"ribose phosphate biosynthetic process","BP",3.66683254349923e-07
"GO:0009145","GO:0009145",2.2899110744936e-09,0.999999999816943,15,29,"purine nucleoside triphosphate biosynthetic process","BP",4.30983424649448e-07
"GO:0009206","GO:0009206",2.2899110744936e-09,0.999999999816943,15,29,"purine ribonucleoside triphosphate biosynthetic process","BP",4.30983424649448e-07
"GO:0009142","GO:0009142",2.407504604305e-09,0.99999999977961,16,33,"nucleoside triphosphate biosynthetic process","BP",4.45923352819604e-07
"GO:0009152","GO:0009152",3.24292184257829e-09,0.999999999356024,27,85,"purine ribonucleotide biosynthetic process","BP",5.91275859078845e-07
"GO:0015986","GO:0015986",3.37008551170675e-09,0.9999999997998,13,22,"proton motive force-driven ATP synthesis","BP",6.05008120555478e-07
"GO:0010257","GO:0010257",3.91169711279745e-09,0.999999999623105,16,34,"NADH dehydrogenase complex assembly","BP",6.81277516555723e-07
"GO:0032981","GO:0032981",3.91169711279745e-09,0.999999999623105,16,34,"mitochondrial respiratory chain complex I assembly","BP",6.81277516555723e-07
"GO:0005216","GO:0005216",4.76999652897004e-09,1,48,216,"monoatomic ion channel activity","MF",8.18545433772814e-07
"GO:0009199","GO:0009199",4.98930465780927e-09,0.999999999456565,17,38,"ribonucleoside triphosphate metabolic process","BP",8.43770957275019e-07
"GO:0055086","GO:0055086",5.50326688637677e-09,1,49,230,"nucleobase-containing small molecule metabolic process","BP",9.17394589959008e-07
"GO:0015267","GO:0015267",6.49896785211581e-09,1,50,232,"channel activity","MF",1.05328410925471e-06
"GO:0022803","GO:0022803",6.49896785211581e-09,1,50,232,"passive transmembrane transporter activity","MF",1.05328410925471e-06
"GO:0072522","GO:0072522",6.72874416718686e-09,0.99999999845258,30,105,"purine-containing compound biosynthetic process","BP",1.07558514639594e-06
"GO:0009205","GO:0009205",8.73145225443137e-09,0.999999999094524,16,35,"purine ribonucleoside triphosphate metabolic process","BP",1.3768556264454e-06
"GO:0016020","GO:0016020",1.00236296196493e-08,1,310,2628,"membrane","CC",1.5595431204225e-06
"GO:0006457","GO:0006457",1.21694261960122e-08,0.999999996823158,33,130,"protein folding","BP",1.84591033668091e-06
"GO:0030239","GO:0030239",1.23387613558241e-08,0.999999998278764,19,47,"myofibril assembly","BP",1.84591033668091e-06
"GO:0055002","GO:0055002",1.23387613558241e-08,0.999999998278764,19,47,"striated muscle cell development","BP",1.84591033668091e-06
"GO:0009144","GO:0009144",1.49613751769337e-08,0.999999998352513,16,36,"purine nucleoside triphosphate metabolic process","BP",2.20992768278024e-06
"GO:0072521","GO:0072521",1.55538165314473e-08,0.999999995173916,41,178,"purine-containing compound metabolic process","BP",2.26667069979906e-06
"GO:0016054","GO:0016054",1.59282712643348e-08,0.999999996510438,27,91,"organic acid catabolic process","BP",2.26667069979906e-06
"GO:0046395","GO:0046395",1.59282712643348e-08,0.999999996510438,27,91,"carboxylic acid catabolic process","BP",2.26667069979906e-06
"GO:0009141","GO:0009141",1.7635154429838e-08,0.999999997814282,17,41,"nucleoside triphosphate metabolic process","BP",2.47933273544313e-06
"GO:0034976","GO:0034976",2.41352185370564e-08,0.999999995003926,25,80,"response to endoplasmic reticulum stress","BP",3.35278410843941e-06
"GO:0030018","GO:0030018",2.87924651371155e-08,0.999999995989539,18,45,"Z disc","CC",3.91024513851859e-06
"GO:0006164","GO:0006164",2.88183290695517e-08,0.999999993464513,27,93,"purine nucleotide biosynthetic process","BP",3.91024513851859e-06
"GO:0033108","GO:0033108",3.00362054476167e-08,0.999999995317248,19,56,"mitochondrial respiratory chain complex assembly","BP",4.02864921112919e-06
"GO:0009259","GO:0009259",3.88042224088627e-08,0.999999989054205,34,136,"ribonucleotide metabolic process","BP",5.14552808282975e-06
"GO:0031674","GO:0031674",4.40038438591669e-08,0.999999993639022,18,46,"I band","CC",5.76944779766987e-06
"GO:0009165","GO:0009165",4.65206925693557e-08,0.999999988390394,29,107,"nucleotide biosynthetic process","BP",6.03103322189106e-06
"GO:0098655","GO:0098655",4.70326526002302e-08,1,50,250,"monoatomic cation transmembrane transport","BP",6.03103322189106e-06
"GO:0051604","GO:0051604",4.90534980279311e-08,1,47,239,"protein maturation","BP",6.22179639660791e-06
"GO:0009063","GO:0009063",5.11399507021791e-08,0.99999999246627,18,47,"amino acid catabolic process","BP",6.41668908326589e-06
