"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0003824","GO:0003824",1.42069472084134e-20,1,1305,3384,"catalytic activity","MF",1.65780866974976e-16
"GO:0004497","GO:0004497",3.20340374814275e-13,1,69,102,"monooxygenase activity","MF",1.2711087730985e-09
"GO:0005506","GO:0005506",3.26791183417216e-13,1,85,136,"iron ion binding","MF",1.2711087730985e-09
"GO:0005576","GO:0005576",3.44987290393898e-12,1,358,887,"extracellular region","CC",1.0064141729016e-08
"GO:0020037","GO:0020037",9.74174959999279e-11,1,77,129,"heme binding","MF",2.27352952164632e-07
"GO:0016787","GO:0016787",1.47696296851315e-10,1,553,1400,"hydrolase activity","MF",2.52876287398611e-07
"GO:0016491","GO:0016491",1.51695433352496e-10,1,241,544,"oxidoreductase activity","MF",2.52876287398611e-07
"GO:0046906","GO:0046906",2.1714751792206e-10,0.99999999994723,77,130,"tetrapyrrole binding","MF",3.16736798329065e-07
"GO:0016705","GO:0016705",3.56133501210259e-10,0.999999999908177,84,146,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF",4.61746869513613e-07
"GO:0044281","GO:0044281",5.86560545149928e-09,1,300,715,"small molecule metabolic process","BP",6.84457500135451e-06
"GO:0006629","GO:0006629",8.35822063243322e-09,1,220,499,"lipid metabolic process","BP",8.86655241453302e-06
"GO:0008233","GO:0008233",1.00212637106796e-07,1,177,407,"peptidase activity","MF",9.74484385332666e-05
"GO:0005615","GO:0005615",1.3851396285579e-07,1,236,603,"extracellular space","CC",0.000124332264043401
"GO:0071944","GO:0071944",2.82974792177308e-07,1,594,1526,"cell periphery","CC",0.000235859489279786
"GO:0017171","GO:0017171",3.24208303841403e-07,1,114,251,"serine hydrolase activity","MF",0.000241765443246863
"GO:0016053","GO:0016053",3.52216345462051e-07,0.999999874429158,59,106,"organic acid biosynthetic process","BP",0.000241765443246863
"GO:0046394","GO:0046394",3.52216345462051e-07,0.999999874429158,59,106,"carboxylic acid biosynthetic process","BP",0.000241765443246863
"GO:0004553","GO:0004553",4.10826211300904e-07,0.999999874139943,47,80,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF",0.000248730335569366
"GO:0009607","GO:0009607",4.47625079009058e-07,1,193,452,"response to biotic stimulus","BP",0.000248730335569366
"GO:0043207","GO:0043207",4.47625079009058e-07,1,193,452,"response to external biotic stimulus","BP",0.000248730335569366
"GO:0051707","GO:0051707",4.47625079009058e-07,1,193,452,"response to other organism","BP",0.000248730335569366
"GO:0006952","GO:0006952",5.4110940358771e-07,1,187,436,"defense response","BP",0.000287009346839318
"GO:0043603","GO:0043603",6.15703904915566e-07,1,242,611,"amide metabolic process","BP",0.000312376037672162
"GO:0006959","GO:0006959",8.20026225902025e-07,0.999999678605292,64,121,"humoral immune response","BP",0.000391011971857167
"GO:0016798","GO:0016798",8.62191369938186e-07,0.999999706588081,51,91,"hydrolase activity, acting on glycosyl bonds","MF",0.000391011971857167
"GO:0062023","GO:0062023",8.71223863937471e-07,0.999999828372866,31,43,"collagen-containing extracellular matrix","CC",0.000391011971857167
"GO:0006508","GO:0006508",1.015152707705e-06,0.999999579659058,335,858,"proteolysis","BP",0.000438733960970727
"GO:0106389","GO:0106389",1.63498475224833e-06,0.999999629440942,31,47,"ecdysteroid 22-kinase activity","MF",0.000681379895499491
"GO:0044419","GO:0044419",2.2893155240236e-06,0.999998823234712,206,494,"biological process involved in interspecies interaction between organisms","BP",0.000896214068237007
"GO:0009112","GO:0009112",2.30408964325222e-06,0.999999777582421,18,22,"nucleobase metabolic process","BP",0.000896214068237007
"GO:0044283","GO:0044283",2.735145935814e-06,0.999998646644993,94,197,"small molecule biosynthetic process","BP",0.00102956186854882
"GO:0031012","GO:0031012",2.97674546587712e-06,0.999998989422174,95,202,"extracellular matrix","CC",0.00108548883879125
"GO:0006790","GO:0006790",4.7094654851751e-06,0.999998119577806,58,109,"sulfur compound metabolic process","BP",0.00166529553777298
"GO:0005215","GO:0005215",7.55149819313735e-06,0.999994973760372,307,765,"transporter activity","MF",0.00259171860046235
"GO:0140359","GO:0140359",8.34093389082978e-06,0.99999795405645,31,46,"ABC-type transporter activity","MF",0.00278086735920265
"GO:0098542","GO:0098542",8.6964995320939e-06,0.999995086555359,177,420,"defense response to other organism","BP",0.00281887369555566
