"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0016491","GO:0016491",4.96311523322252e-19,1,275,544,"oxidoreductase activity","MF",5.79145916564736e-15
"GO:0003824","GO:0003824",3.27885618496916e-18,1,1281,3384,"catalytic activity","MF",1.91304864112026e-14
"GO:0044281","GO:0044281",3.53319778579721e-17,1,335,715,"small molecule metabolic process","BP",1.37429616541559e-13
"GO:0006082","GO:0006082",2.30402540608002e-14,1,178,342,"organic acid metabolic process","BP",6.72141811588694e-11
"GO:0005615","GO:0005615",3.44514633025118e-14,1,282,603,"extracellular space","CC",8.04028250554022e-11
"GO:0005576","GO:0005576",9.10055123736505e-14,1,388,887,"extracellular region","CC",1.76990553981355e-10
"GO:0019752","GO:0019752",1.16177331596422e-13,1,174,337,"carboxylic acid metabolic process","BP",1.93667611771235e-10
"GO:0043436","GO:0043436",1.60278333642227e-13,1,174,338,"oxoacid metabolic process","BP",2.33785984408893e-10
"GO:0016616","GO:0016616",1.21629972915864e-12,1,68,101,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","MF",1.57700017106135e-09
"GO:0005975","GO:0005975",3.35059796074708e-12,1,129,243,"carbohydrate metabolic process","BP",3.90981276039576e-09
"GO:0006629","GO:0006629",4.24890859890987e-12,1,232,499,"lipid metabolic process","BP",4.50731949460721e-09
"GO:0044282","GO:0044282",4.83917396836522e-12,1,82,133,"small molecule catabolic process","BP",4.70569341973781e-09
"GO:0016054","GO:0016054",6.21529915968907e-11,1,60,91,"organic acid catabolic process","BP",5.18045184960084e-08
"GO:0046395","GO:0046395",6.21529915968907e-11,1,60,91,"carboxylic acid catabolic process","BP",5.18045184960084e-08
"GO:0016614","GO:0016614",1.40965203793887e-10,0.999999999967437,73,119,"oxidoreductase activity, acting on CH-OH group of donors","MF",1.09661530871391e-07
"GO:0032787","GO:0032787",2.06992873066384e-10,0.999999999944015,95,170,"monocarboxylic acid metabolic process","BP",1.50962489738227e-07
"GO:0044255","GO:0044255",1.30484041707811e-09,1,168,358,"cellular lipid metabolic process","BP",8.95657813346143e-07
"GO:0005506","GO:0005506",2.46561582682083e-09,0.999999999165015,78,136,"iron ion binding","MF",1.59840394906512e-06
"GO:0006631","GO:0006631",4.01261889837234e-09,0.999999998725955,69,117,"fatty acid metabolic process","BP",2.46438157500562e-06
"GO:0004497","GO:0004497",4.33003127035612e-09,0.999999998725406,62,102,"monooxygenase activity","MF",2.52635674468928e-06
"GO:0020037","GO:0020037",3.5843123738208e-08,0.999999986926214,72,129,"heme binding","MF",1.99168290905309e-05
"GO:0046906","GO:0046906",5.40825895884968e-08,0.999999979942755,72,130,"tetrapyrrole binding","MF",2.86858971776441e-05
"GO:0016705","GO:0016705",5.77435257915936e-08,0.999999977324166,79,146,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF",2.92960522809611e-05
"GO:0016053","GO:0016053",9.79958690487637e-08,0.999999966640096,61,106,"organic acid biosynthetic process","BP",4.57405518372009e-05
"GO:0046394","GO:0046394",9.79958690487637e-08,0.999999966640096,61,106,"carboxylic acid biosynthetic process","BP",4.57405518372009e-05
"GO:0044283","GO:0044283",1.41181255088595e-07,0.999999935528396,99,197,"small molecule biosynthetic process","BP",6.3363233293416e-05
"GO:0016042","GO:0016042",3.91155833666918e-07,0.999999847519343,68,126,"lipid catabolic process","BP",0.000169051756409603
"GO:0009063","GO:0009063",7.4639196163596e-07,0.999999839700994,32,47,"amino acid catabolic process","BP",0.000311058850011786
"GO:1901575","GO:1901575",9.59203600739168e-07,0.999999603304973,334,849,"organic substance catabolic process","BP",0.000385963683345702
"GO:0106389","GO:0106389",1.00566151843173e-06,0.999999780262025,32,47,"ecdysteroid 22-kinase activity","MF",0.000391168808619329
