"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0003824","GO:0003824",1.49135533424467e-05,0.99999244037132,101,3384,"catalytic activity","MF",0.174026253953011
"GO:0047961","GO:0047961",3.99746119893434e-05,0.999999781872423,3,4,"glycine N-acyltransferase activity","MF",0.233231873651824
"GO:0042073","GO:0042073",6.34679810860307e-05,0.999996415960451,5,22,"intraciliary transport","BP",0.246869290430964
"GO:0005506","GO:0005506",0.000139921253137778,0.999970394835225,11,136,"iron ion binding","MF",0.333610784632815
"GO:0030990","GO:0030990",0.000199448473098857,0.999991034406076,4,15,"intraciliary transport particle","CC",0.333610784632815
"GO:0005214","GO:0005214",0.000214178777717683,0.999961224620186,9,95,"structural constituent of chitin-based cuticle","MF",0.333610784632815
"GO:0042302","GO:0042302",0.00023221921899396,0.99995747026737,9,96,"structural constituent of cuticle","MF",0.333610784632815
"GO:0004497","GO:0004497",0.000286881234342296,0.999945761504857,9,102,"monooxygenase activity","MF",0.333610784632815
"GO:0035517","GO:0035517",0.000378175010802284,1,2,2,"PR-DUB complex","CC",0.333610784632815
"GO:0020037","GO:0020037",0.000385958596087663,0.999915359382538,10,129,"heme binding","MF",0.333610784632815
"GO:0046906","GO:0046906",0.000409951664471201,0.99990937251714,10,130,"tetrapyrrole binding","MF",0.333610784632815
"GO:0008043","GO:0008043",0.000457431875407065,1,2,2,"intracellular ferritin complex","CC",0.333610784632815
"GO:0033212","GO:0033212",0.000457431875407065,1,2,2,"iron import into cell","BP",0.333610784632815
"GO:0070288","GO:0070288",0.000457431875407065,1,2,2,"ferritin complex","CC",0.333610784632815
"GO:0098711","GO:0098711",0.000457431875407065,1,2,2,"iron ion import across plasma membrane","BP",0.333610784632815
"GO:1990461","GO:1990461",0.000457431875407065,1,2,2,"detoxification of iron ion","BP",0.333610784632815
"GO:0005929","GO:0005929",0.000697592482074061,0.999819945129921,11,170,"cilium","CC",0.478835686666013
"GO:0050962","GO:0050962",0.000847959269501879,0.999970500434504,3,10,"detection of light stimulus involved in sensory perception","BP",0.530876524063549
"GO:0016027","GO:0016027",0.000864397459697269,0.999969726604411,3,10,"inaD signaling complex","CC",0.530876524063549
"GO:0022843","GO:0022843",0.000978818982096611,0.999892032419385,5,39,"voltage-gated monoatomic cation channel activity","MF",0.550286310748466
"GO:0030992","GO:0030992",0.000998913911051783,0.999963203766538,3,10,"intraciliary transport particle B","CC",0.550286310748466
