"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0042254","GO:0042254",8.00280350314612e-32,1,136,208,"ribosome biogenesis","BP",9.3384714078212e-28
"GO:0030684","GO:0030684",2.04813314098353e-23,1,65,81,"preribosome","CC",1.19498328110684e-19
"GO:0042273","GO:0042273",3.58856728302578e-21,1,50,58,"ribosomal large subunit biogenesis","BP",1.39583305418759e-17
"GO:0022613","GO:0022613",4.90262619514035e-21,1,152,291,"ribonucleoprotein complex biogenesis","BP",1.43021862677732e-17
"GO:0006364","GO:0006364",3.12071633418107e-20,1,89,139,"rRNA processing","BP",7.28312778071178e-17
"GO:0016072","GO:0016072",7.42569435776302e-20,1,96,156,"rRNA metabolic process","BP",1.44417379101228e-16
"GO:0022626","GO:0022626",9.49177431457341e-19,1,66,98,"cytosolic ribosome","CC",1.58227877823939e-15
"GO:0005730","GO:0005730",3.22647879701579e-17,1,120,227,"nucleolus","CC",4.70622263529715e-14
"GO:0002181","GO:0002181",1.70616192069105e-15,1,73,123,"cytoplasmic translation","BP",2.21213371694932e-12
"GO:0034660","GO:0034660",4.05036440971487e-14,1,159,348,"ncRNA metabolic process","BP",4.72637022969628e-11
"GO:0034470","GO:0034470",7.61424542421677e-14,1,133,279,"ncRNA processing","BP",8.07732998683504e-11
"GO:0022625","GO:0022625",1.21550238540018e-13,1,40,55,"cytosolic large ribosomal subunit","CC",1.18197477793623e-10
"GO:0005840","GO:0005840",8.62927126116524e-13,1,93,190,"ribosome","CC",7.74576664204132e-10
"GO:1901566","GO:1901566",1.83050870596453e-12,1,344,932,"organonitrogen compound biosynthetic process","BP",1.52572900642143e-09
"GO:0003735","GO:0003735",2.72887485328912e-12,1,87,177,"structural constituent of ribosome","MF",2.12288271086871e-09
"GO:0044391","GO:0044391",3.27326638403582e-12,1,86,175,"ribosomal subunit","CC",2.38723408970712e-09
"GO:0032040","GO:0032040",4.02590467312609e-12,1,34,44,"small-subunit processome","CC",2.76342833121813e-09
"GO:0030687","GO:0030687",5.1257026943103e-12,1,20,20,"preribosome, large subunit precursor","CC",3.32287915221705e-09
"GO:0005783","GO:0005783",4.45958481661701e-11,1,193,474,"endoplasmic reticulum","CC",2.73888922237389e-08
"GO:0044282","GO:0044282",6.91065426544168e-10,0.999999999789064,70,133,"small molecule catabolic process","BP",4.03202123117195e-07
"GO:0006082","GO:0006082",8.05996530524016e-10,1,145,342,"organic acid metabolic process","BP",4.47865405461178e-07
"GO:0006412","GO:0006412",9.04992759543664e-10,1,170,430,"translation","BP",4.80016386868864e-07
"GO:0042274","GO:0042274",9.73095452068999e-10,0.999999999788946,44,73,"ribosomal small subunit biogenesis","BP",4.93697862182311e-07
"GO:0005829","GO:0005829",1.22334514927053e-09,1,307,853,"cytosol","CC",5.94800606118242e-07
"GO:0043604","GO:0043604",2.38099931265608e-09,1,196,514,"amide biosynthetic process","BP",1.08165390538462e-06
"GO:0043436","GO:0043436",2.41006097694747e-09,1,142,338,"oxoacid metabolic process","BP",1.08165390538462e-06
"GO:1990904","GO:1990904",2.61647117812545e-09,1,219,592,"ribonucleoprotein complex","CC",1.13080008064985e-06
"GO:0019752","GO:0019752",3.72530238835703e-09,1,141,337,"carboxylic acid metabolic process","BP",1.5032049392728e-06
"GO:0043043","GO:0043043",3.73579083373994e-09,1,183,477,"peptide biosynthetic process","BP",1.5032049392728e-06
"GO:0043603","GO:0043603",4.81177534752611e-09,1,226,611,"amide metabolic process","BP",1.87162021767607e-06
"GO:0006518","GO:0006518",6.30000102908756e-09,1,197,523,"peptide metabolic process","BP",2.37144232285235e-06
"GO:0030686","GO:0030686",7.25200067016791e-09,0.999999999421959,22,27,"90S preribosome","CC",2.64448736938092e-06
"GO:0015934","GO:0015934",1.30396782835576e-08,0.999999995989959,53,104,"large ribosomal subunit","CC",4.61090926941921e-06
"GO:0000470","GO:0000470",1.41139110248555e-08,0.999999998859679,21,26,"maturation of LSU-rRNA","BP",4.84397728673643e-06
"GO:0031984","GO:0031984",1.98870113198393e-08,1,126,302,"organelle subcompartment","CC",6.63032957403441e-06
"GO:1901564","GO:1901564",3.87814695777966e-08,1,863,2779,"organonitrogen compound metabolic process","BP",1.25705824584252e-05
"GO:0044281","GO:0044281",5.23694051509515e-08,1,258,715,"small molecule metabolic process","BP",1.65161780731474e-05
"GO:0042175","GO:0042175",5.96055474416541e-08,1,89,200,"nuclear outer membrane-endoplasmic reticulum membrane network","CC",1.83036087657016e-05
"GO:0005789","GO:0005789",1.27268151907448e-07,0.999999943224275,87,195,"endoplasmic reticulum membrane","CC",3.80792837078977e-05
"GO:0042255","GO:0042255",2.03830188696055e-07,0.999999961110986,28,44,"ribosome assembly","BP",5.83295190835677e-05
"GO:0003824","GO:0003824",2.04945606515235e-07,1,1032,3384,"catalytic activity","MF",5.83295190835677e-05
"GO:0098827","GO:0098827",2.16563620824218e-07,1,88,202,"endoplasmic reticulum subcompartment","CC",6.01685926523284e-05
"GO:0030515","GO:0030515",3.13703467852314e-07,0.999999980120572,16,19,"snoRNA binding","MF",8.51303666597362e-05
"GO:0030490","GO:0030490",5.36238716497989e-07,0.999999889531171,28,45,"maturation of SSU-rRNA","BP",0.000142212945063978
"GO:0000027","GO:0000027",7.92404614061879e-07,0.999999961744555,14,16,"ribosomal large subunit assembly","BP",0.000205479320921957
