"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme00230","path:dme00230",0.00565549574521689,0.998130702607643,87,93,0.297689739510794,"Purine metabolism"
"dme03008","path:dme03008",0.00837426811010357,0.997363841688457,74,79,0.297689739510794,"Ribosome biogenesis in eukaryotes"
"dme03460","path:dme03460",0.00840186880533823,1,28,28,0.297689739510794,"Fanconi anemia pathway"
"dme01232","path:dme01232",0.00960515331143436,0.997649805101543,57,60,0.297689739510794,"Nucleotide metabolism"
"dme03420","path:dme03420",0.0105563737415175,0.997952422766056,47,49,0.297689739510794,"Nucleotide excision repair"
"dme03050","path:dme03050",0.0208900816454018,0.99434464619635,51,54,0.430059824349263,"Proteasome"
"dme03030","path:dme03030",0.0213504877336514,0.9971247694764,33,34,0.430059824349263,"DNA replication"
"dme03083","path:dme03083",0.0452442113590596,0.984186862446919,52,56,0.750805869426352,"Polycomb repressive complex"
"dme00240","path:dme00240",0.0479237788995544,0.988215070961965,36,38,0.750805869426352,"Pyrimidine metabolism"
"dme04391","path:dme04391",0.056375768390724,0.977540059570852,58,63,0.773785024996159,"Hippo signaling pathway"
"dme00260","path:dme00260",0.0603662076238138,0.99001925212167,26,27,0.773785024996159,"Glycine, serine and threonine metabolism"
"dme03040","path:dme03040",0.0702864154684085,0.958855538954305,120,135,0.788386942954276,"Spliceosome"
"dme00590","path:dme00590",0.0769981256266528,1,15,15,0.788386942954276,"Arachidonic acid metabolism"
"dme03440","path:dme03440",0.0782795546195735,0.986263688369801,24,25,0.788386942954276,"Homologous recombination"
"dme00620","path:dme00620",0.0854452098749212,0.966904316889549,46,50,0.80318497282426,"Pyruvate metabolism"
"dme00350","path:dme00350",0.10529958201415,0.980083877691374,22,23,0.892231736952532,"Tyrosine metabolism"
"dme00514","path:dme00514",0.107574039207043,0.961729253750686,37,40,0.892231736952532,"Other types of O-glycan biosynthesis"
"dme04310","path:dme04310",0.123821811775886,0.928278217977146,88,99,0.92546711483082,"Wnt signaling pathway"
"dme03013","path:dme03013",0.130002633189246,0.922501071170169,94,106,0.92546711483082,"Nucleocytoplasmic transport"
"dme00600","path:dme00600",0.131271931181677,0.960113110829545,28,30,0.92546711483082,"Sphingolipid metabolism"
"dme00380","path:dme00380",0.158307517770523,0.966397858474902,19,20,1,"Tryptophan metabolism"
"dme04330","path:dme04330",0.162848023384029,0.947771370360549,26,28,1,"Notch signaling pathway"
"dme00730","path:dme00730",0.175651344531602,0.961531080860712,18,19,1,"Thiamine metabolism"
"dme03430","path:dme03430",0.176266709240263,0.961348416994582,18,19,1,"Mismatch repair"
"dme00564","path:dme00564",0.181456379643247,0.901498641414892,58,65,1,"Glycerophospholipid metabolism"
"dme00010","path:dme00010",0.191349796962978,0.89990093572906,51,57,1,"Glycolysis / Gluconeogenesis"
"dme00970","path:dme00970",0.194575068725123,0.911187511852025,38,42,1,"Aminoacyl-tRNA biosynthesis"
"dme00513","path:dme00513",0.198668552119402,0.918824169332189,31,34,1,"Various types of N-glycan biosynthesis"
"dme02010","path:dme02010",0.213148715992496,0.900626336678067,37,41,1,"ABC transporters"
"dme00512","path:dme00512",0.224237149010565,0.92137717341123,23,25,1,"Mucin type O-glycan biosynthesis"
"dme00330","path:dme00330",0.254672249264395,0.866303178630172,41,46,1,"Arginine and proline metabolism"
"dme00430","path:dme00430",0.256531480063552,1,8,8,1,"Taurine and hypotaurine metabolism"
"dme00532","path:dme00532",0.257143427358181,1,8,8,1,"Glycosaminoglycan biosynthesis"
"dme00340","path:dme00340",0.258366319828404,1,8,8,1,"Histidine metabolism"
"dme00565","path:dme00565",0.275391833101614,0.897028399523012,21,23,1,"Ether lipid metabolism"
"dme00770","path:dme00770",0.29528971265151,0.922071822823669,14,15,1,"Pantothenate and CoA biosynthesis"
"dme00750","path:dme00750",0.300853884866963,1,7,7,1,"Vitamin B6 metabolism"
"dme00790","path:dme00790",0.312591083533568,0.827428280584272,38,43,1,"Folate biosynthesis"
"dme03410","path:dme03410",0.312679695801603,0.85503834507574,26,29,1,"Base excision repair"
"dme03022","path:dme03022",0.322673460088808,0.820498037640184,37,42,1,"Basal transcription factors"
"dme00534","path:dme00534",0.333360856452927,0.907399296399869,13,14,1,"Glycosaminoglycan biosynthesis"
"dme03018","path:dme03018",0.335119714028735,0.786943696918662,54,62,1,"RNA degradation"
"dme00830","path:dme00830",0.344775451840312,0.817557939180272,31,35,1,"Retinol metabolism"
"dme00670","path:dme00670",0.369251445129796,0.892674805858806,12,13,1,"One carbon pool by folate"
"dme00983","path:dme00983",0.380625477509369,0.722908753025885,85,99,1,"Drug metabolism"
"dme04392","path:dme04392",0.408471840460199,0.823307041556066,17,19,1,"Hippo signaling pathway"
"dme04080","path:dme04080",0.413951420948076,0.710766860315032,61,71,1,"Neuroactive ligand-receptor interaction"
"dme03015","path:dme03015",0.432128101871553,0.685106079402699,72,84,1,"mRNA surveillance pathway"
"dme04070","path:dme04070",0.438441342374498,0.695434639569823,55,64,1,"Phosphatidylinositol signaling system"
"dme01240","path:dme01240",0.443985326850712,0.648198026706516,121,142,1,"Biosynthesis of cofactors"
"dme00062","path:dme00062",0.445467262102989,0.800005609693394,16,18,1,"Fatty acid elongation"
"dme03020","path:dme03020",0.455771819268597,0.736498574890422,26,30,1,"RNA polymerase"
"dme01230","path:dme01230",0.460887042389476,0.669432817470163,60,70,1,"Biosynthesis of amino acids"
"dme00563","path:dme00563",0.471808391018582,0.746998507994032,21,24,1,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"dme00515","path:dme00515",0.508488737572726,1,4,4,1,"Mannose type O-glycan biosynthesis"
"dme00980","path:dme00980",0.523217545511535,0.606626708789945,61,72,1,"Metabolism of xenobiotics by cytochrome P450"
"dme04341","path:dme04341",0.524416234483101,0.646808219210323,35,41,1,"Hedgehog signaling pathway"
"dme00500","path:dme00500",0.52727721192746,0.658528742465502,30,35,1,"Starch and sucrose metabolism"
"dme00630","path:dme00630",0.555155747020505,0.633504361186827,29,34,1,"Glyoxylate and dicarboxylate metabolism"
"dme03250","path:dme03250",0.557794830885573,0.631049862581499,29,34,1,"Viral life cycle"
"dme04350","path:dme04350",0.562819840640882,0.599438253260078,39,46,1,"TGF-beta signaling pathway"
"dme00982","path:dme00982",0.56472025146523,0.56666243548205,59,70,1,"Drug metabolism"
"dme00130","path:dme00130",0.570815949894069,0.788411372040169,8,9,1,"Ubiquinone and other terpenoid-quinone biosynthesis"
"dme04068","path:dme04068",0.57941787127254,0.552059402597805,59,70,1,"FoxO signaling pathway"
"dme00051","path:dme00051",0.582957528822124,0.607743610199297,28,33,1,"Fructose and mannose metabolism"
"dme00052","path:dme00052",0.588174216921522,0.587254423235194,33,39,1,"Galactose metabolism"
"dme04013","path:dme04013",0.594247276508288,0.515412794755277,85,101,1,"MAPK signaling pathway"
"dme04142","path:dme04142",0.596575320791732,0.50437227392431,100,119,1,"Lysosome"
"dme00470","path:dme00470",0.598546852570703,0.999999976414617,3,3,1,"D-Amino acid metabolism"
"dme00601","path:dme00601",0.600115687001673,0.999999976504647,3,3,1,"Glycosphingolipid biosynthesis"
"dme00480","path:dme00480",0.610876822247384,0.510288352233352,67,80,1,"Glutathione metabolism"
"dme04136","path:dme04136",0.61422293485566,0.598749702379735,22,26,1,"Autophagy"
"dme00053","path:dme00053",0.622637463243014,0.553255936769594,32,38,1,"Ascorbate and aldarate metabolism"
"dme04145","path:dme04145",0.631106296816437,0.489287528463968,67,80,1,"Phagosome"
"dme00561","path:dme00561",0.644520357285258,0.507922705721724,41,49,1,"Glycerolipid metabolism"
"dme00562","path:dme00562",0.645649138095322,0.506732958536718,41,49,1,"Inositol phosphate metabolism"
"dme00310","path:dme00310",0.647980342617123,0.527501404900669,31,37,1,"Lysine degradation"
"dme01040","path:dme01040",0.648020959331167,0.565627558908978,21,25,1,"Biosynthesis of unsaturated fatty acids"
"dme00220","path:dme00220",0.657725191824988,0.586883646591996,16,19,1,"Arginine biosynthesis"
"dme04213","path:dme04213",0.657921414127372,0.477933441719577,50,60,1,"Longevity regulating pathway"
"dme00860","path:dme00860",0.672558565180735,0.47824840250194,40,48,1,"Porphyrin metabolism"
"dme00250","path:dme00250",0.679308148201875,0.511170367970042,25,30,1,"Alanine, aspartate and glutamate metabolism"
"dme00760","path:dme00760",0.694097180799529,0.550014474871319,15,18,1,"Nicotinate and nicotinamide metabolism"
"dme00910","path:dme00910",0.696933557380674,0.546939806528125,15,18,1,"Nitrogen metabolism"
"dme00100","path:dme00100",0.699912913117258,0.695211076927818,6,7,1,"Steroid biosynthesis"
"dme00232","path:dme00232",0.700715076236799,0.694486920855814,6,7,1,"Caffeine metabolism"
"dme03450","path:dme03450",0.700904170790766,0.694315985150692,6,7,1,"Non-homologous end-joining"
"dme00360","path:dme00360",0.701265168108221,0.693989410597979,6,7,1,"Phenylalanine metabolism"
"dme00592","path:dme00592",0.711531934255613,0.583929926163803,10,12,1,"alpha-Linolenic acid metabolism"
"dme00290","path:dme00290",0.713196492098569,0.99999998441628,2,2,1,"Valine, leucine and isoleucine biosynthesis"
"dme04711","path:dme04711",0.7171108105714,0.577902637761674,10,12,1,"Circadian rhythm"
"dme00510","path:dme00510",0.739361053214595,0.414558049236057,32,39,1,"N-Glycan biosynthesis"
"dme04814","path:dme04814",0.740983214680937,0.347346448488291,95,115,1,"Motor proteins"
"dme00740","path:dme00740",0.756281693418767,0.645413488146796,5,6,1,"Riboflavin metabolism"
"dme00440","path:dme00440",0.763687417869644,0.63745991903404,5,6,1,"Phosphonate and phosphinate metabolism"
"dme04120","path:dme04120",0.778571921938143,0.306598943352022,87,106,1,"Ubiquitin mediated proteolysis"
"dme00511","path:dme00511",0.781171118072523,0.417384179807364,17,21,1,"Other glycan degradation"
"dme04624","path:dme04624",0.789109655923645,0.302381026498121,71,87,1,"Toll and Imd signaling pathway"
"dme00920","path:dme00920",0.801317440327294,0.482290898225267,8,10,1,"Sulfur metabolism"
"dme00785","path:dme00785",0.803436587270224,0.423053383502879,12,15,1,"Lipoic acid metabolism"
"dme04150","path:dme04150",0.808960394627375,0.270610366628524,85,104,1,"mTOR signaling pathway"
"dme00410","path:dme00410",0.818125852437676,0.346976302048948,20,25,1,"beta-Alanine metabolism"
"dme00603","path:dme00603",0.824420107273933,0.571642653127819,4,5,1,"Glycosphingolipid biosynthesis"
"dme00604","path:dme00604",0.825223212588048,0.570552924777862,4,5,1,"Glycosphingolipid biosynthesis"
"dme04214","path:dme04214",0.835841692443861,0.25526363320024,55,68,1,"Apoptosis"
"dme00061","path:dme00061",0.836801821820468,0.377930796914461,11,14,1,"Fatty acid biosynthesis"
"dme04122","path:dme04122",0.840229278611317,0.430692516943575,7,9,1,"Sulfur relay system"
"dme00071","path:dme00071",0.851666602912553,0.272885395072828,27,34,1,"Fatty acid degradation"
"dme01212","path:dme01212",0.860815143193301,0.231499834569031,44,55,1,"Fatty acid metabolism"
"dme00040","path:dme00040",0.86188288610834,0.230049003312349,44,55,1,"Pentose and glucuronate interconversions"
"dme04146","path:dme04146",0.879567168789223,0.184444450052561,74,92,1,"Peroxisome"
"dme00531","path:dme00531",0.889153121219264,0.26574677691072,13,17,1,"Glycosaminoglycan degradation"
"dme03060","path:dme03060",0.891603675306713,0.241680364392964,16,21,1,"Protein export"
"dme00020","path:dme00020",0.892483961633928,0.198354922820647,33,42,1,"Citrate cycle (TCA cycle)"
"dme00450","path:dme00450",0.897766671077613,0.28328268074734,9,12,1,"Selenocompound metabolism"
"dme00900","path:dme00900",0.899198938724784,0.214580271895693,20,26,1,"Terpenoid backbone biosynthesis"
"dme04130","path:dme04130",0.9001073930271,0.227623337473448,16,21,1,"SNARE interactions in vesicular transport"
"dme00270","path:dme00270",0.901337663133295,0.192069465186994,28,36,1,"Cysteine and methionine metabolism"
"dme04320","path:dme04320",0.904048586335867,0.196092296184317,24,31,1,"Dorso-ventral axis formation"
"dme00650","path:dme00650",0.910732240780105,0.229580360329913,12,16,1,"Butanoate metabolism"
"dme00030","path:dme00030",0.932379323629213,0.159264173207594,18,24,1,"Pentose phosphate pathway"
"dme00780","path:dme00780",0.934696711105113,0.39882454889117,2,3,1,"Biotin metabolism"
"dme00400","path:dme00400",0.935066498671899,0.397820902160676,2,3,1,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"dme03010","path:dme03010",0.938265121918276,0.0928709203175788,113,143,1,"Ribosome"
"dme00280","path:dme00280",0.940147508219483,0.129658676072178,25,33,1,"Valine, leucine and isoleucine degradation"
"dme04215","path:dme04215",0.943251520010098,0.139723312745475,17,23,1,"Apoptosis"
"dme01200","path:dme01200",0.945228301746784,0.0863980760747005,97,122,1,"Carbon metabolism"
"dme00520","path:dme00520",0.9471669846029,0.101848147235966,40,52,1,"Amino sugar and nucleotide sugar metabolism"
"dme01250","path:dme01250",0.949176493715655,0.113943239560125,24,32,1,"Biosynthesis of nucleotide sugars"
"dme04144","path:dme04144",0.952480242302647,0.0742387785818465,109,137,1,"Endocytosis"
