"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme00350","path:dme00350",0.00016912245488247,0.999996529305283,3,23,0.0238462661384282,"Tyrosine metabolism"
"dme00100","path:dme00100",0.000528163514989966,0.999995942256822,2,7,0.0372355278067926,"Steroid biosynthesis"
"dme00290","path:dme00290",0.00871356441693694,0.999982057878038,1,2,0.409537527596036,"Valine, leucine and isoleucine biosynthesis"
"dme00500","path:dme00500",0.0127709530879806,0.999379608548929,2,35,0.450176096351317,"Starch and sucrose metabolism"
"dme04142","path:dme04142",0.0222041755622807,0.997218481365315,3,119,0.626157750856315,"Lysosome"
"dme00360","path:dme00360",0.0316957827939875,0.999589631729456,1,7,0.744850895658706,"Phenylalanine metabolism"
"dme00564","path:dme00564",0.0391214907969758,0.99647669470935,2,65,0.788018600339085,"Glycerophospholipid metabolism"
"dme00130","path:dme00130",0.0519135175507104,0.998849420239162,1,9,0.914975746831271,"Ubiquinone and other terpenoid-quinone biosynthesis"
"dme00534","path:dme00534",0.0645682672702598,0.998132739979236,1,14,1,"Glycosaminoglycan biosynthesis"
"dme01100","path:dme01100",0.0999648093267682,0.961511801159576,9,1146,1,"Metabolic pathways"
"dme00565","path:dme00565",0.116599125183999,0.993602190564607,1,23,1,"Ether lipid metabolism"
"dme00600","path:dme00600",0.129062106756925,0.992042317512868,1,30,1,"Sphingolipid metabolism"
"dme00260","path:dme00260",0.133824167363621,0.991459145223486,1,27,1,"Glycine, serine and threonine metabolism"
"dme00900","path:dme00900",0.142215948703369,0.9903351757934,1,26,1,"Terpenoid backbone biosynthesis"
"dme02010","path:dme02010",0.154413903991491,0.988391195950776,1,41,1,"ABC transporters"
"dme00981","path:dme00981",0.154769374888476,0.988436880840731,1,30,1,"Insect hormone biosynthesis"
"dme01240","path:dme01240",0.164099093274118,0.966029766762218,2,142,1,"Biosynthesis of cofactors"
"dme00240","path:dme00240",0.188154671434083,0.982555455697318,1,38,1,"Pyrimidine metabolism"
"dme00052","path:dme00052",0.191206745313504,0.98195036515427,1,39,1,"Galactose metabolism"
"dme00561","path:dme00561",0.228031785378456,0.973796702940785,1,49,1,"Glycerolipid metabolism"
"dme04214","path:dme04214",0.27537226730589,0.960786043424002,1,68,1,"Apoptosis"
"dme01230","path:dme01230",0.290906790377253,0.955915437996958,1,70,1,"Biosynthesis of amino acids"
"dme01232","path:dme01232",0.291357329411856,0.955864282872833,1,60,1,"Nucleotide metabolism"
"dme04624","path:dme04624",0.41770234434927,0.903200070938495,1,87,1,"Toll and Imd signaling pathway"
"dme01200","path:dme01200",0.465864894401737,0.876194022295007,1,122,1,"Carbon metabolism"
"dme00030","path:dme00030",0.999999999999999,0.889367144423583,0,24,1,"Pentose phosphate pathway"
"dme00340","path:dme00340",0.999999999999999,0.964840113489978,0,8,1,"Histidine metabolism"
"dme00440","path:dme00440",0.999999999999999,0.97488252170985,0,6,1,"Phosphonate and phosphinate metabolism"
"dme00510","path:dme00510",0.999999999999999,0.812058150959614,0,39,1,"N-Glycan biosynthesis"
"dme00670","path:dme00670",0.999999999999999,0.928104272638017,0,13,1,"One carbon pool by folate"
"dme00760","path:dme00760",0.999999999999999,0.91451096898059,0,18,1,"Nicotinate and nicotinamide metabolism"
"dme03430","path:dme03430",0.999999999999999,0.905396313412627,0,19,1,"Mismatch repair"
"dme03440","path:dme03440",0.999999999999999,0.87759020246239,0,25,1,"Homologous recombination"
"dme04137","path:dme04137",0.999999999999999,0.762822919529615,0,44,1,"Mitophagy"
"dme04341","path:dme04341",0.999999999999999,0.800393495493991,0,41,1,"Hedgehog signaling pathway"
"dme00410","path:dme00410",1,0.893476212983373,0,25,1,"beta-Alanine metabolism"
"dme03266","path:dme03266",1,0.992220871866046,0,2,1,"Virion"
"dme03420","path:dme03420",1,0.739790326635583,0,49,1,"Nucleotide excision repair"
"dme04145","path:dme04145",1,0.665608227759467,0,80,1,"Phagosome"
"dme04711","path:dme04711",1,0.950892070980383,0,12,1,"Circadian rhythm"
"dme00010","path:dme00010",1,0.751555402491248,0,57,1,"Glycolysis / Gluconeogenesis"
"dme00250","path:dme00250",1,0.868724340981679,0,30,1,"Alanine, aspartate and glutamate metabolism"
"dme00280","path:dme00280",1,0.847767736473502,0,33,1,"Valine, leucine and isoleucine degradation"
"dme00470","path:dme00470",1,0.98190988361178,0,3,1,"D-Amino acid metabolism"
"dme00511","path:dme00511",1,0.908605645506042,0,21,1,"Other glycan degradation"
"dme03013","path:dme03013",1,0.576959651519881,0,106,1,"Nucleocytoplasmic transport"
"dme04080","path:dme04080",1,0.648776873752623,0,71,1,"Neuroactive ligand-receptor interaction"
"dme04350","path:dme04350",1,0.787312971126601,0,46,1,"TGF-beta signaling pathway"
"dme04392","path:dme04392",1,0.911799242942958,0,19,1,"Hippo signaling pathway"
"dme00531","path:dme00531",1,0.928372331502963,0,17,1,"Glycosaminoglycan degradation"
"dme00592","path:dme00592",1,0.940389684329473,0,12,1,"alpha-Linolenic acid metabolism"
"dme00650","path:dme00650",1,0.925036374235607,0,16,1,"Butanoate metabolism"
"dme00860","path:dme00860",1,0.78631019370315,0,48,1,"Porphyrin metabolism"
"dme00982","path:dme00982",1,0.640740845322164,0,70,1,"Drug metabolism"
"dme01040","path:dme01040",1,0.880691910248451,0,25,1,"Biosynthesis of unsaturated fatty acids"
"dme01212","path:dme01212",1,0.752971850816862,0,55,1,"Fatty acid metabolism"
"dme03030","path:dme03030",1,0.830931311348546,0,34,1,"DNA replication"
"dme03460","path:dme03460",1,0.871547636025331,0,28,1,"Fanconi anemia pathway"
"dme04070","path:dme04070",1,0.719979626533924,0,64,1,"Phosphatidylinositol signaling system"
"dme04213","path:dme04213",1,0.729411786104347,0,60,1,"Longevity regulating pathway"
"dme04320","path:dme04320",1,0.876571793134815,0,31,1,"Dorso-ventral axis formation"
"dme04330","path:dme04330",1,0.876314896629957,0,28,1,"Notch signaling pathway"
"dme04745","path:dme04745",1,0.841089274314725,0,32,1,"Phototransduction"
"dme00061","path:dme00061",1,0.930937095510288,0,14,1,"Fatty acid biosynthesis"
"dme00450","path:dme00450",1,0.94499647242165,0,12,1,"Selenocompound metabolism"
"dme00562","path:dme00562",1,0.791770046183836,0,49,1,"Inositol phosphate metabolism"
"dme00780","path:dme00780",1,0.98486482031495,0,3,1,"Biotin metabolism"
"dme00970","path:dme00970",1,0.814276960035835,0,42,1,"Aminoacyl-tRNA biosynthesis"
"dme03060","path:dme03060",1,0.861725175977196,0,21,1,"Protein export"
"dme04013","path:dme04013",1,0.62895697683361,0,101,1,"MAPK signaling pathway"
"dme04130","path:dme04130",1,0.882577132871303,0,21,1,"SNARE interactions in vesicular transport"
"dme00310","path:dme00310",1,0.83950970523798,0,37,1,"Lysine degradation"
"dme00400","path:dme00400",1,0.98564674174971,0,3,1,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"dme00512","path:dme00512",1,0.877308221243135,0,25,1,"Mucin type O-glycan biosynthesis"
"dme00513","path:dme00513",1,0.846773307131677,0,34,1,"Various types of N-glycan biosynthesis"
"dme00514","path:dme00514",1,0.818365657533264,0,40,1,"Other types of O-glycan biosynthesis"
"dme00515","path:dme00515",1,0.983314853863107,0,4,1,"Mannose type O-glycan biosynthesis"
"dme00532","path:dme00532",1,0.96128106196479,0,8,1,"Glycosaminoglycan biosynthesis"
"dme00590","path:dme00590",1,0.924253622539303,0,15,1,"Arachidonic acid metabolism"
"dme00601","path:dme00601",1,0.983313423645927,0,3,1,"Glycosphingolipid biosynthesis"
"dme00604","path:dme00604",1,0.979884039746682,0,5,1,"Glycosphingolipid biosynthesis"
"dme00630","path:dme00630",1,0.835926365219432,0,34,1,"Glyoxylate and dicarboxylate metabolism"
"dme00640","path:dme00640",1,0.874400448321037,0,29,1,"Propanoate metabolism"
"dme00730","path:dme00730",1,0.899728677071451,0,19,1,"Thiamine metabolism"
"dme00770","path:dme00770",1,0.930569628080172,0,15,1,"Pantothenate and CoA biosynthesis"
"dme00790","path:dme00790",1,0.791632630778135,0,43,1,"Folate biosynthesis"
"dme00920","path:dme00920",1,0.947073342141783,0,10,1,"Sulfur metabolism"
"dme00983","path:dme00983",1,0.543122452785933,0,99,1,"Drug metabolism"
"dme01210","path:dme01210",1,0.899827824263662,0,22,1,"2-Oxocarboxylic acid metabolism"
"dme03018","path:dme03018",1,0.701184787441198,0,62,1,"RNA degradation"
"dme03040","path:dme03040",1,0.430007640120473,0,135,1,"Spliceosome"
"dme03050","path:dme03050",1,0.730739720576061,0,54,1,"Proteasome"
"dme03250","path:dme03250",1,0.85131179148902,0,34,1,"Viral life cycle"
"dme03450","path:dme03450",1,0.969771922898056,0,7,1,"Non-homologous end-joining"
"dme04136","path:dme04136",1,0.876415106692102,0,26,1,"Autophagy"
"dme04140","path:dme04140",1,0.592646899845215,0,101,1,"Autophagy"
"dme04146","path:dme04146",1,0.604694438745065,0,92,1,"Peroxisome"
"dme04215","path:dme04215",1,0.882543705380157,0,23,1,"Apoptosis"
"dme04310","path:dme04310",1,0.589068466408428,0,99,1,"Wnt signaling pathway"
"dme04512","path:dme04512",1,0.956948725614634,0,11,1,"ECM-receptor interaction"
"dme04814","path:dme04814",1,0.547461759680559,0,115,1,"Motor proteins"
"dme00051","path:dme00051",1,0.828967750047339,0,33,1,"Fructose and mannose metabolism"
"dme00062","path:dme00062",1,0.900912585542765,0,18,1,"Fatty acid elongation"
"dme00071","path:dme00071",1,0.844187428504541,0,34,1,"Fatty acid degradation"
"dme00190","path:dme00190",1,0.430302047401204,0,153,1,"Oxidative phosphorylation"
"dme00220","path:dme00220",1,0.911085269530751,0,19,1,"Arginine biosynthesis"
"dme00230","path:dme00230",1,0.625501334835431,0,93,1,"Purine metabolism"
"dme00520","path:dme00520",1,0.763468812999256,0,52,1,"Amino sugar and nucleotide sugar metabolism"
