"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme01100","path:dme01100",9.11601434407971e-10,0.99999999967678,111,1146,1.28535802251524e-07,"Metabolic pathways"
"dme04624","path:dme04624",5.07831654557108e-09,0.999999999157585,22,87,3.58021316462761e-07,"Toll and Imd signaling pathway"
"dme01230","path:dme01230",1.07061181539376e-07,0.99999998244542,18,70,5.03187553235067e-06,"Biosynthesis of amino acids"
"dme00260","path:dme00260",2.91211689787596e-06,0.99999971170393,10,27,0.000102652120650128,"Glycine, serine and threonine metabolism"
"dme00010","path:dme00010",5.99635482919402e-06,0.999998944086707,14,57,0.000152156474329658,"Glycolysis / Gluconeogenesis"
"dme00190","path:dme00190",6.4747435884961e-06,0.999998076554134,25,153,0.000152156474329658,"Oxidative phosphorylation"
"dme01200","path:dme01200",4.36340580637172e-05,0.9999872461382,20,122,0.000878914598140589,"Carbon metabolism"
"dme00270","path:dme00270",0.000306861981305156,0.999946970995518,9,36,0.00540844242050337,"Cysteine and methionine metabolism"
"dme00620","path:dme00620",0.000872967296384232,0.999801107615334,10,50,0.0127788721502054,"Pyruvate metabolism"
"dme00020","path:dme00020",0.000906302989376267,0.999812946660053,9,42,0.0127788721502054,"Citrate cycle (TCA cycle)"
"dme00785","path:dme00785",0.00149685446623992,0.999844743856564,5,15,0.0183083453250832,"Lipoic acid metabolism"
"dme01210","path:dme01210",0.00155815704894325,0.999781218226076,6,22,0.0183083453250832,"2-Oxocarboxylic acid metabolism"
"dme01240","path:dme01240",0.00301629060817288,0.998791073620099,18,142,0.032715151980952,"Biosynthesis of cofactors"
"dme00230","path:dme00230",0.00728796874816233,0.997398200990756,12,93,0.0734002566779206,"Purine metabolism"
"dme00981","path:dme00981",0.00942820713795719,0.997974536728758,6,30,0.0886251470967976,"Insect hormone biosynthesis"
"dme00982","path:dme00982",0.0132906055786854,0.995380757773534,10,70,0.117123461662165,"Drug metabolism"
"dme00564","path:dme00564",0.0153986848309628,0.99485326661884,9,65,0.126225811436686,"Glycerophospholipid metabolism"
"dme00980","path:dme00980",0.0161139333748961,0.994216524551226,10,72,0.126225811436686,"Metabolism of xenobiotics by cytochrome P450"
"dme00380","path:dme00380",0.0318056020181805,0.993700256640513,4,20,0.233053002359726,"Tryptophan metabolism"
"dme00250","path:dme00250",0.0330571634552802,0.991672719495959,5,30,0.233053002359726,"Alanine, aspartate and glutamate metabolism"
"dme00670","path:dme00670",0.043297331823952,0.993209238375324,3,13,0.290710656532249,"One carbon pool by folate"
"dme00983","path:dme00983",0.0472232552676286,0.978592258467237,11,99,0.302658136033438,"Drug metabolism"
"dme03450","path:dme03450",0.0578597825197891,0.99436172571339,2,7,0.338860143502187,"Non-homologous end-joining"
"dme00770","path:dme00770",0.0582601799147094,0.989448522848913,3,15,0.338860143502187,"Pantothenate and CoA biosynthesis"
"dme00310","path:dme00310",0.0600815857273381,0.981840116222015,5,37,0.338860143502187,"Lysine degradation"
"dme03460","path:dme03460",0.077280949668412,0.978793547427258,4,28,0.419100534740234,"Fanconi anemia pathway"
"dme00860","path:dme00860",0.0820313875599457,0.969462265701636,6,48,0.428386135035272,"Porphyrin metabolism"
"dme00220","path:dme00220",0.109663592636706,0.973302692274245,3,19,0.552234520063414,"Arginine biosynthesis"
"dme00290","path:dme00290",0.116366372085398,0.996421096162677,1,2,0.565781326346246,"Valine, leucine and isoleucine biosynthesis"
"dme04391","path:dme04391",0.12920737130563,0.94497385319791,6,63,0.607274645136459,"Hippo signaling pathway"
"dme00071","path:dme00071",0.157270841012265,0.94369230374674,4,34,0.700837744093322,"Fatty acid degradation"
"dme01232","path:dme01232",0.169567052876879,0.922145414564016,6,60,0.700837744093322,"Nucleotide metabolism"
"dme00500","path:dme00500",0.17024649950214,0.937098683062787,4,35,0.700837744093322,"Starch and sucrose metabolism"
"dme00350","path:dme00350",0.170663163586217,0.94849806932402,3,23,0.700837744093322,"Tyrosine metabolism"
"dme00400","path:dme00400",0.180352391760434,0.988245082094375,1,3,0.700837744093322,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"dme00830","path:dme00830",0.183371929309668,0.930305207289997,4,35,0.700837744093322,"Retinol metabolism"
"dme00470","path:dme00470",0.183907776818815,0.987754607874984,1,3,0.700837744093322,"D-Amino acid metabolism"
"dme00061","path:dme00061",0.213908803835693,0.948578601082455,2,14,0.793714245811387,"Fatty acid biosynthesis"
"dme00053","path:dme00053",0.220591573793243,0.909507635149317,4,38,0.79752338217557,"Ascorbate and aldarate metabolism"
"dme00590","path:dme00590",0.237511600763035,0.938504080685879,2,15,0.837228392689699,"Arachidonic acid metabolism"
"dme00650","path:dme00650",0.269378344676602,0.923798329308213,2,16,0.920614175813575,"Butanoate metabolism"
"dme04392","path:dme04392",0.276555690516849,0.919331205786642,2,19,0.920614175813575,"Hippo signaling pathway"
"dme00790","path:dme00790",0.280754677730381,0.872241594345431,4,43,0.920614175813575,"Folate biosynthesis"
"dme00760","path:dme00760",0.303821227209994,0.905944964419911,2,18,0.973608932650209,"Nicotinate and nicotinamide metabolism"
"dme00730","path:dme00730",0.344662898489149,0.88314862421776,2,19,1,"Thiamine metabolism"
"dme00280","path:dme00280",0.351626244026963,0.845154032048367,3,33,1,"Valine, leucine and isoleucine degradation"
"dme00360","path:dme00360",0.365248736393977,0.933147676785448,1,7,1,"Phenylalanine metabolism"
"dme00750","path:dme00750",0.367451991607915,0.932261061046091,1,7,1,"Vitamin B6 metabolism"
"dme00480","path:dme00480",0.384229819628139,0.768819343257816,6,80,1,"Glutathione metabolism"
"dme00430","path:dme00430",0.389890503944382,0.921445027678824,1,8,1,"Taurine and hypotaurine metabolism"
"dme04068","path:dme04068",0.393653693478748,0.773611716145407,5,70,1,"FoxO signaling pathway"
"dme00340","path:dme00340",0.394290314270196,0.919476060909699,1,8,1,"Histidine metabolism"
"dme04512","path:dme04512",0.403507211678118,0.91245250888241,1,11,1,"ECM-receptor interaction"
"dme00240","path:dme00240",0.414834626041711,0.798846182015001,3,38,1,"Pyrimidine metabolism"
"dme00565","path:dme00565",0.416650857516487,0.836290187102904,2,23,1,"Ether lipid metabolism"
"dme03440","path:dme03440",0.438752479404869,0.820128071165407,2,25,1,"Homologous recombination"
"dme00030","path:dme00030",0.448264703108998,0.813571015337452,2,24,1,"Pentose phosphate pathway"
"dme00410","path:dme00410",0.451569745858589,0.810799553209861,2,25,1,"beta-Alanine metabolism"
"dme00920","path:dme00920",0.474933372063384,0.875014373780084,1,10,1,"Sulfur metabolism"
"dme04146","path:dme04146",0.523910412834979,0.644091897597308,6,92,1,"Peroxisome"
"dme00592","path:dme00592",0.524038148318558,0.841158960266968,1,12,1,"alpha-Linolenic acid metabolism"
"dme00640","path:dme00640",0.540277228558762,0.737780931990011,2,29,1,"Propanoate metabolism"
"dme00450","path:dme00450",0.54216341405449,0.828137024531304,1,12,1,"Selenocompound metabolism"
"dme04214","path:dme04214",0.556227810183776,0.647071817630692,4,68,1,"Apoptosis"
"dme00330","path:dme00330",0.564002355304785,0.66916002721558,3,46,1,"Arginine and proline metabolism"
"dme00534","path:dme00534",0.567063870794121,0.80722157910962,1,14,1,"Glycosaminoglycan biosynthesis"
"dme00561","path:dme00561",0.599229443425357,0.633677148718025,3,49,1,"Glycerolipid metabolism"
"dme00630","path:dme00630",0.635488568723611,0.643954546156938,2,34,1,"Glyoxylate and dicarboxylate metabolism"
"dme04080","path:dme04080",0.649019549861235,0.550365369789013,4,71,1,"Neuroactive ligand-receptor interaction"
"dme00531","path:dme00531",0.653750301339893,0.726207044417172,1,17,1,"Glycosaminoglycan degradation"
"dme04213","path:dme04213",0.671890168954167,0.553585679978609,3,60,1,"Longevity regulating pathway"
"dme00910","path:dme00910",0.688237722290722,0.688271069467554,1,18,1,"Nitrogen metabolism"
"dme00040","path:dme00040",0.692131638969116,0.530613489912565,3,55,1,"Pentose and glucuronate interconversions"
"dme04144","path:dme04144",0.695046812722947,0.450652372610353,7,137,1,"Endocytosis"
"dme00052","path:dme00052",0.72249163586103,0.541789823919757,2,39,1,"Galactose metabolism"
"dme04145","path:dme04145",0.729274366546665,0.455696568098968,4,80,1,"Phagosome"
"dme03018","path:dme03018",0.731739565654713,0.481301977205757,3,62,1,"RNA degradation"
"dme04150","path:dme04150",0.747330775594392,0.413452986617806,5,104,1,"mTOR signaling pathway"
"dme00970","path:dme00970",0.75925356384841,0.492830069254005,2,42,1,"Aminoacyl-tRNA biosynthesis"
"dme04215","path:dme04215",0.768457630556755,0.582624752149107,1,23,1,"Apoptosis"
"dme04814","path:dme04814",0.7778365458984,0.373953465397035,5,115,1,"Motor proteins"
"dme00563","path:dme00563",0.793441980419775,0.544662658963922,1,24,1,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"dme00900","path:dme00900",0.824378773853934,0.492988023620144,1,26,1,"Terpenoid backbone biosynthesis"
"dme04013","path:dme04013",0.827252232115787,0.323305701041668,4,101,1,"MAPK signaling pathway"
"dme04320","path:dme04320",0.827282446392606,0.486231223498702,1,31,1,"Dorso-ventral axis formation"
"dme03410","path:dme03410",0.835949906176026,0.471476190379446,1,29,1,"Base excision repair"
"dme00600","path:dme00600",0.844660058444102,0.455235084856037,1,30,1,"Sphingolipid metabolism"
"dme01212","path:dme01212",0.868306866542092,0.321258174901145,2,55,1,"Fatty acid metabolism"
"dme00051","path:dme00051",0.888576627022099,0.365709919661169,1,33,1,"Fructose and mannose metabolism"
"dme04341","path:dme04341",0.915073246923645,0.302198129822822,1,41,1,"Hedgehog signaling pathway"
"dme00510","path:dme00510",0.919055170369688,0.292544745036939,1,39,1,"N-Glycan biosynthesis"
"dme04137","path:dme04137",0.941370993614897,0.231708234207122,1,44,1,"Mitophagy"
"dme04142","path:dme04142",0.943540506253586,0.130815453570078,4,119,1,"Lysosome"
"dme00562","path:dme00562",0.946794645830122,0.215319471552663,1,49,1,"Inositol phosphate metabolism"
"dme03013","path:dme03013",0.958218821508363,0.112492219118198,3,106,1,"Nucleocytoplasmic transport"
"dme00520","path:dme00520",0.965335892872114,0.156140602328425,1,52,1,"Amino sugar and nucleotide sugar metabolism"
"dme03015","path:dme03015",0.967528364138933,0.107619767837007,2,84,1,"mRNA surveillance pathway"
"dme03010","path:dme03010",0.967536497959871,0.0760524709830648,5,143,1,"Ribosome"
"dme04070","path:dme04070",0.977877198954515,0.109890071561594,1,64,1,"Phosphatidylinositol signaling system"
"dme04140","path:dme04140",0.986269330997167,0.0527048636771057,2,101,1,"Autophagy"
"dme04141","path:dme04141",0.993022156600554,0.0244006826359507,3,138,1,"Protein processing in endoplasmic reticulum"
"dme04310","path:dme04310",0.997534887203004,0.0179772299684399,1,99,1,"Wnt signaling pathway"
"dme03040","path:dme03040",0.999845594448428,0.00158813197728989,1,135,1,"Spliceosome"
"dme00130","path:dme00130",0.999999999999998,0.55152868028166,0,9,1,"Ubiquinone and other terpenoid-quinone biosynthesis"
"dme00604","path:dme00604",0.999999999999999,0.734600684821376,0,5,1,"Glycosphingolipid biosynthesis"
"dme00232","path:dme00232",0.999999999999999,0.641389817871862,0,7,1,"Caffeine metabolism"
"dme00512","path:dme00512",1,0.205631149229813,0,25,1,"Mucin type O-glycan biosynthesis"
"dme03266","path:dme03266",1,0.902662742924135,0,2,1,"Virion"
"dme00740","path:dme00740",1,0.666601541719889,0,6,1,"Riboflavin metabolism"
"dme03060","path:dme03060",1,0.251041095541533,0,21,1,"Protein export"
"dme04711","path:dme04711",1,0.512661213862904,0,12,1,"Circadian rhythm"
"dme00440","path:dme00440",1,0.693224856784288,0,6,1,"Phosphonate and phosphinate metabolism"
"dme04136","path:dme04136",1,0.197293022402144,0,26,1,"Autophagy"
"dme00100","path:dme00100",1,0.631894904238784,0,7,1,"Steroid biosynthesis"
"dme00513","path:dme00513",1,0.118803595488792,0,34,1,"Various types of N-glycan biosynthesis"
"dme00514","path:dme00514",1,0.0806556446333473,0,40,1,"Other types of O-glycan biosynthesis"
"dme01040","path:dme01040",1,0.203358315910853,0,25,1,"Biosynthesis of unsaturated fatty acids"
"dme01250","path:dme01250",1,0.124784083148745,0,32,1,"Biosynthesis of nucleotide sugars"
"dme02010","path:dme02010",1,0.106265218083345,0,41,1,"ABC transporters"
"dme03008","path:dme03008",1,0.00666832062742391,0,79,1,"Ribosome biogenesis in eukaryotes"
"dme03020","path:dme03020",1,0.141035340873833,0,30,1,"RNA polymerase"
"dme03022","path:dme03022",1,0.0685120082499625,0,42,1,"Basal transcription factors"
"dme03030","path:dme03030",1,0.116889599153942,0,34,1,"DNA replication"
"dme03050","path:dme03050",1,0.0265622165660606,0,54,1,"Proteasome"
"dme03083","path:dme03083",1,0.0357463950264978,0,56,1,"Polycomb repressive complex"
"dme03250","path:dme03250",1,0.13530871427846,0,34,1,"Viral life cycle"
"dme03420","path:dme03420",1,0.0419061929783563,0,49,1,"Nucleotide excision repair"
"dme03430","path:dme03430",1,0.306417516291638,0,19,1,"Mismatch repair"
"dme04120","path:dme04120",1,0.00125314618251686,0,106,1,"Ubiquitin mediated proteolysis"
"dme04330","path:dme04330",1,0.205363355052,0,28,1,"Notch signaling pathway"
"dme04350","path:dme04350",1,0.0718366697414318,0,46,1,"TGF-beta signaling pathway"
"dme04745","path:dme04745",1,0.145342169641772,0,32,1,"Phototransduction"
"dme00062","path:dme00062",1,0.303859544385602,0,18,1,"Fatty acid elongation"
"dme00515","path:dme00515",1,0.792707215211195,0,4,1,"Mannose type O-glycan biosynthesis"
"dme04130","path:dme04130",1,0.245133851698056,0,21,1,"SNARE interactions in vesicular transport"
"dme00511","path:dme00511",1,0.271340898188058,0,21,1,"Other glycan degradation"
"dme04122","path:dme04122",1,0.556015064511797,0,9,1,"Sulfur relay system"
"dme00532","path:dme00532",1,0.601221945049717,0,8,1,"Glycosaminoglycan biosynthesis"
"dme00601","path:dme00601",1,0.817421145802728,0,3,1,"Glycosphingolipid biosynthesis"
"dme00780","path:dme00780",1,0.830923350994581,0,3,1,"Biotin metabolism"
"dme00603","path:dme00603",1,0.723930080982403,0,5,1,"Glycosphingolipid biosynthesis"
