"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme01100","path:dme01100",9.41161302118071e-13,1,331,1146,1.32703743598648e-10,"Metabolic pathways"
"dme00260","path:dme00260",1.16195783928987e-08,0.999999998949967,20,27,8.19180276699356e-07,"Glycine, serine and threonine metabolism"
"dme00071","path:dme00071",1.28321885519491e-07,0.999999981589464,22,34,6.03112861941606e-06,"Fatty acid degradation"
"dme00280","path:dme00280",2.30893874830816e-06,0.999999606173446,20,33,8.13900908778628e-05,"Valine, leucine and isoleucine degradation"
"dme00670","path:dme00670",3.02655920010784e-05,0.999997833999566,10,13,0.000853489694430411,"One carbon pool by folate"
"dme00350","path:dme00350",7.42247719616604e-05,0.999987773280058,14,23,0.00174428214109902,"Tyrosine metabolism"
"dme01200","path:dme01200",0.000130616432551215,0.999941192893181,45,122,0.00263098814138875,"Carbon metabolism"
"dme00983","path:dme00983",0.000254267563474219,0.999891690556804,36,99,0.00448146580623311,"Drug metabolism"
"dme00410","path:dme00410",0.000309190263536356,0.99993663896598,14,25,0.00484398079540291,"beta-Alanine metabolism"
"dme03050","path:dme03050",0.0003879757280319,0.999869421042534,23,54,0.00547045776524979,"Proteasome"
"dme00270","path:dme00270",0.000604835335165284,0.999831249382638,17,36,0.00775288929620955,"Cysteine and methionine metabolism"
"dme00030","path:dme00030",0.000671440804962306,0.9998556713741,13,24,0.0078894294583071,"Pentose phosphate pathway"
"dme00360","path:dme00360",0.000769557325566275,0.999969189762215,6,7,0.00834673714652652,"Phenylalanine metabolism"
"dme00480","path:dme00480",0.000988283958036821,0.999581910822137,29,80,0.0097888128605294,"Glutathione metabolism"
"dme00630","path:dme00630",0.00104136307026908,0.999704852492011,16,34,0.0097888128605294,"Glyoxylate and dicarboxylate metabolism"
"dme00980","path:dme00980",0.00171736520781148,0.999278494537488,26,72,0.0151342808938387,"Metabolism of xenobiotics by cytochrome P450"
"dme01232","path:dme01232",0.00199008208331648,0.999211116385695,23,60,0.0165059749263308,"Nucleotide metabolism"
"dme00982","path:dme00982",0.00249780021268491,0.998934882323681,25,70,0.0195661016660318,"Drug metabolism"
"dme00511","path:dme00511",0.00281402914320925,0.999350939770072,11,21,0.0208830583785529,"Other glycan degradation"
"dme00250","path:dme00250",0.00300716531746989,0.999117876572408,14,30,0.0212005154881627,"Alanine, aspartate and glutamate metabolism"
"dme00230","path:dme00230",0.00400098957046873,0.998028309433158,32,93,0.0268637871160044,"Purine metabolism"
"dme01212","path:dme01212",0.00503668436202021,0.997915365080172,21,55,0.0322805679565841,"Fatty acid metabolism"
"dme00561","path:dme00561",0.00587497199092489,0.997654402267134,19,49,0.0360161326400178,"Glycerolipid metabolism"
"dme00790","path:dme00790",0.0064310142829679,0.997560940430298,17,43,0.037334442804274,"Folate biosynthesis"
"dme00380","path:dme00380",0.00661958205749539,0.998346746852704,10,20,0.037334442804274,"Tryptophan metabolism"
"dme01240","path:dme01240",0.00805706600325662,0.995321597257243,44,142,0.0423049924796261,"Biosynthesis of cofactors"
"dme00232","path:dme00232",0.00810095600673692,0.999259067835532,5,7,0.0423049924796261,"Caffeine metabolism"
"dme04146","path:dme04146",0.0102520207572413,0.994637252673135,30,92,0.0516262473846792,"Peroxisome"
"dme00604","path:dme00604",0.0113489676862754,0.999363796965276,4,5,0.0534274112846217,"Glycosphingolipid biosynthesis"
"dme00400","path:dme00400",0.0115792799843739,1,3,3,0.0534274112846217,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"dme00040","path:dme00040",0.0117464521264062,0.994759229160743,20,55,0.0534274112846217,"Pentose and glucuronate interconversions"
"dme04141","path:dme04141",0.0143288778844837,0.99146728878252,41,138,0.062640113951993,"Protein processing in endoplasmic reticulum"
"dme00650","path:dme00650",0.0146604522015303,0.996458859371515,8,16,0.062640113951993,"Butanoate metabolism"
"dme01230","path:dme01230",0.0154132202779899,0.992316748251452,24,70,0.0639195311528405,"Biosynthesis of amino acids"
"dme00051","path:dme00051",0.0162385102849844,0.993989648450889,13,33,0.0654179985766516,"Fructose and mannose metabolism"
"dme00340","path:dme00340",0.018324884277524,0.997478438977787,5,8,0.0703759676971695,"Histidine metabolism"
"dme00640","path:dme00640",0.0184674525162785,0.99342312474821,12,29,0.0703759676971695,"Propanoate metabolism"
"dme00310","path:dme00310",0.0251905053146479,0.989580624302049,14,37,0.0934700328780356,"Lysine degradation"
"dme04624","path:dme04624",0.0260256955415739,0.985707235693913,26,87,0.0940928992656902,"Toll and Imd signaling pathway"
"dme00500","path:dme00500",0.0323194254096971,0.986559848460203,13,35,0.111765010314949,"Starch and sucrose metabolism"
"dme00052","path:dme00052",0.0324990455525739,0.985898367732784,14,39,0.111765010314949,"Galactose metabolism"
"dme00450","path:dme00450",0.0346994315387474,0.991963476884525,6,12,0.116490948737223,"Selenocompound metabolism"
