"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme03010","path:dme03010",8.47840347933762e-20,1,89,143,1.19545489058661e-17,"Ribosome"
"dme00260","path:dme00260",0.000884384408099563,0.999783926595445,18,27,0.0623491007710192,"Glycine, serine and threonine metabolism"
"dme03050","path:dme03050",0.00277171953618961,0.998854114112417,29,54,0.130270818200912,"Proteasome"
"dme00190","path:dme00190",0.00779439839000755,0.995161784996223,68,153,0.274752543247766,"Oxidative phosphorylation"
"dme00970","path:dme00970",0.00989098365142522,0.995880528493093,23,42,0.278925738970191,"Aminoacyl-tRNA biosynthesis"
"dme03018","path:dme03018",0.0155947701743401,0.992104878560881,30,62,0.355647002061977,"RNA degradation"
"dme00270","path:dme00270",0.0201234328598037,0.991525941600696,19,36,0.355647002061977,"Cysteine and methionine metabolism"
"dme00280","path:dme00280",0.0204958999903899,0.991679337878708,18,33,0.355647002061977,"Valine, leucine and isoleucine degradation"
"dme00650","path:dme00650",0.0279804129731518,0.992141907763741,10,16,0.355647002061977,"Butanoate metabolism"
"dme00310","path:dme00310",0.0296754863349159,0.986686609383452,20,37,0.355647002061977,"Lysine degradation"
"dme00450","path:dme00450",0.0306218625259991,0.993004432690811,8,12,0.355647002061977,"Selenocompound metabolism"
"dme01100","path:dme01100",0.0311378161218068,0.973915802000062,430,1146,0.355647002061977,"Metabolic pathways"
"dme00730","path:dme00730",0.0327901491262815,0.989343385418574,11,19,0.355647002061977,"Thiamine metabolism"
"dme04122","path:dme04122",0.0438713544324674,0.991379490247126,6,9,0.433326888769499,"Sulfur relay system"
"dme01212","path:dme01212",0.0460986051882446,0.974926646905284,26,55,0.433326888769499,"Fatty acid metabolism"
"dme00510","path:dme00510",0.0559055901923718,0.972238750367195,19,39,0.492668013570277,"N-Glycan biosynthesis"
"dme00360","path:dme00360",0.0637876409790947,0.989210902379694,5,7,0.506750157951779,"Phenylalanine metabolism"
"dme00513","path:dme00513",0.064691509525759,0.968773361887455,17,34,0.506750157951779,"Various types of N-glycan biosynthesis"
"dme00350","path:dme00350",0.0780044709485943,0.96697218745218,12,23,0.578875284407989,"Tyrosine metabolism"
"dme01200","path:dme01200",0.0859014231617127,0.940067939046933,51,122,0.605605033290075,"Carbon metabolism"
"dme00531","path:dme00531",0.120502959686992,0.951419638134167,9,17,0.80909130075552,"Glycosaminoglycan degradation"
"dme00062","path:dme00062",0.131921033797494,0.944288058635394,9,18,0.845493898429392,"Fatty acid elongation"
"dme04141","path:dme04141",0.146867367696182,0.890607144176698,54,138,0.866131982182855,"Protein processing in endoplasmic reticulum"
"dme00380","path:dme00380",0.14742672037155,0.932842455834607,10,20,0.866131982182855,"Tryptophan metabolism"
"dme04140","path:dme04140",0.176639412200812,0.871958387175523,41,101,0.996246284812578,"Autophagy"
"dme00520","path:dme00520",0.189429469378687,0.878034815377323,22,52,0.999991328556383,"Amino sugar and nucleotide sugar metabolism"
"dme03020","path:dme03020",0.208045138944644,0.883404285917426,12,30,0.999991328556383,"RNA polymerase"
"dme01230","path:dme01230",0.208339064731096,0.855255704262715,29,70,0.999991328556383,"Biosynthesis of amino acids"
"dme00562","path:dme00562",0.212034916004853,0.862639379844309,21,49,0.999991328556383,"Inositol phosphate metabolism"
"dme00920","path:dme00920",0.239454660769045,0.910076042881808,5,10,0.999991328556383,"Sulfur metabolism"
"dme01040","path:dme01040",0.239554280207054,0.867559809309752,11,25,0.999991328556383,"Biosynthesis of unsaturated fatty acids"
"dme04145","path:dme04145",0.249365545974315,0.81834087530163,32,80,0.999991328556383,"Phagosome"
"dme00250","path:dme00250",0.268783316153069,0.838610324478328,13,30,0.999991328556383,"Alanine, aspartate and glutamate metabolism"
"dme00470","path:dme00470",0.272595262239878,0.959609413076254,2,3,0.999991328556383,"D-Amino acid metabolism"
"dme00630","path:dme00630",0.291484599829448,0.816358859631424,14,34,0.999991328556383,"Glyoxylate and dicarboxylate metabolism"
"dme04150","path:dme04150",0.292899791115095,0.773649567640942,40,104,0.999991328556383,"mTOR signaling pathway"
"dme00780","path:dme00780",0.299585806286139,0.952248126912889,2,3,0.999991328556383,"Biotin metabolism"
"dme00020","path:dme00020",0.306652777276633,0.794914012813035,17,42,0.999991328556383,"Citrate cycle (TCA cycle)"
"dme00532","path:dme00532",0.311124631305368,0.88449962579416,4,8,0.999991328556383,"Glycosaminoglycan biosynthesis"
"dme00030","path:dme00030",0.338650793526556,0.797788095113672,10,24,0.999991328556383,"Pentose phosphate pathway"
"dme04068","path:dme04068",0.34794105333984,0.738989285198318,27,70,0.999991328556383,"FoxO signaling pathway"
"dme00130","path:dme00130",0.357264739607511,0.850633972985496,4,9,0.999991328556383,"Ubiquinone and other terpenoid-quinone biosynthesis"
"dme00220","path:dme00220",0.378684085927564,0.781254443311505,8,19,0.999991328556383,"Arginine biosynthesis"
"dme00900","path:dme00900",0.404568033214486,0.741457250399193,10,26,0.999991328556383,"Terpenoid backbone biosynthesis"
"dme00410","path:dme00410",0.418774760631886,0.731021814441192,10,25,0.999991328556383,"beta-Alanine metabolism"
"dme00071","path:dme00071",0.441646718079546,0.692282793420519,13,34,0.999991328556383,"Fatty acid degradation"
"dme04215","path:dme04215",0.445707661870543,0.71432519145278,9,23,0.999991328556383,"Apoptosis"
"dme04142","path:dme04142",0.456338741222185,0.619607951804891,43,119,0.999991328556383,"Lysosome"
"dme00770","path:dme00770",0.460747807050759,0.734724575442407,6,15,0.999991328556383,"Pantothenate and CoA biosynthesis"
"dme00515","path:dme00515",0.463561759856455,0.8589134970432,2,4,0.999991328556383,"Mannose type O-glycan biosynthesis"
