"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme00983","path:dme00983",6.43779145137165e-07,0.999999842191604,24,99,9.07728594643403e-05,"Drug metabolism"
"dme00980","path:dme00980",1.63092555279616e-06,0.999999654343932,19,72,0.000114980251472129,"Metabolism of xenobiotics by cytochrome P450"
"dme00982","path:dme00982",4.72592681178251e-06,0.999998961902896,18,70,0.000222118560153778,"Drug metabolism"
"dme00053","path:dme00053",9.0510933692344e-06,0.99999855102901,13,38,0.000319051041265512,"Ascorbate and aldarate metabolism"
"dme00830","path:dme00830",1.71840237241334e-05,0.99999730934004,12,35,0.000484589469020562,"Retinol metabolism"
"dme00860","path:dme00860",2.89244813000459e-05,0.999994208146925,14,48,0.000664034616406558,"Porphyrin metabolism"
"dme00040","path:dme00040",3.29662575520986e-05,0.999992799022436,15,55,0.000664034616406558,"Pentose and glucuronate interconversions"
"dme00730","path:dme00730",7.25065525490868e-05,0.999992284838874,8,19,0.00127792798867765,"Thiamine metabolism"
"dme01240","path:dme01240",0.000129924781109262,0.999951760023898,26,142,0.0019897475734906,"Biosynthesis of cofactors"
"dme02010","path:dme02010",0.00014111684918373,0.999969498679762,13,41,0.0019897475734906,"ABC transporters"
"dme04624","path:dme04624",0.000221754835213005,0.999931624015022,18,87,0.00284249379682124,"Toll and Imd signaling pathway"
"dme00500","path:dme00500",0.000578027283561542,0.999880969591882,10,35,0.00679182058184812,"Starch and sucrose metabolism"
"dme00790","path:dme00790",0.000723465541059481,0.999829794885028,11,43,0.00784681856072207,"Folate biosynthesis"
"dme00052","path:dme00052",0.00106505710055072,0.999757159651348,10,39,0.0107266465126894,"Galactose metabolism"
"dme01100","path:dme01100",0.00186563213753408,0.998770404953203,123,1146,0.0175369420928204,"Metabolic pathways"
"dme04080","path:dme04080",0.00532538447510479,0.998117565448425,13,71,0.046929950686861,"Neuroactive ligand-receptor interaction"
"dme00230","path:dme00230",0.0100522102881213,0.995706672220585,16,93,0.0833742147426529,"Purine metabolism"
"dme00232","path:dme00232",0.0191784763752592,0.998196243866443,3,7,0.150231398272863,"Caffeine metabolism"
"dme04213","path:dme04213",0.0215960025918847,0.991555407191723,11,60,0.152076136550256,"Longevity regulating pathway"
"dme00220","path:dme00220",0.0218512065315371,0.995348447890957,5,19,0.152076136550256,"Arginine biosynthesis"
"dme04146","path:dme04146",0.0226496373585487,0.98985373611433,14,92,0.152076136550256,"Peroxisome"
"dme04711","path:dme04711",0.0265819749712829,0.995495080204085,4,12,0.170366294134131,"Circadian rhythm"
"dme00430","path:dme00430",0.0302188622018255,0.99639129269031,3,8,0.18525476393293,"Taurine and hypotaurine metabolism"
"dme00981","path:dme00981",0.0366083761275443,0.989235032161272,6,30,0.215074209749323,"Insect hormone biosynthesis"
"dme00770","path:dme00770",0.0401974181860856,0.99178946810154,4,15,0.226713438569523,"Pantothenate and CoA biosynthesis"
"dme04142","path:dme04142",0.052477606559157,0.972121747452231,16,119,0.284590097109274,"Lysosome"
"dme00760","path:dme00760",0.069223083746965,0.982522338667084,4,18,0.36149832623415,"Nicotinate and nicotinamide metabolism"
"dme00480","path:dme00480",0.122490831495064,0.936371588594156,10,80,0.599115363586565,"Glutathione metabolism"
"dme00564","path:dme00564",0.126205922412636,0.936885473989297,9,65,0.599115363586565,"Glycerophospholipid metabolism"
"dme00310","path:dme00310",0.134160024946034,0.943678021533226,6,37,0.599115363586565,"Lysine degradation"
"dme00565","path:dme00565",0.134981135366922,0.955553489661016,4,23,0.599115363586565,"Ether lipid metabolism"
"dme04215","path:dme04215",0.1374434973702,0.954439795948493,4,23,0.599115363586565,"Apoptosis"
"dme04070","path:dme04070",0.140218489350047,0.928293473831049,9,64,0.599115363586565,"Phosphatidylinositol signaling system"
"dme04745","path:dme04745",0.161946663695802,0.934370928885388,5,32,0.671602340620827,"Phototransduction"
"dme04391","path:dme04391",0.170909546360451,0.908666905219238,9,63,0.675456015158614,"Hippo signaling pathway"
"dme01040","path:dme01040",0.174120772305356,0.936429936564987,4,25,0.675456015158614,"Biosynthesis of unsaturated fatty acids"
"dme00290","path:dme00290",0.177247323126729,0.991392761079921,1,2,0.675456015158614,"Valine, leucine and isoleucine biosynthesis"
"dme03266","path:dme03266",0.202509507500638,0.988596577189868,1,2,0.751416856778684,"Virion"
"dme00470","path:dme00470",0.21953410280927,0.982195278167082,1,3,0.793700217848898,"D-Amino acid metabolism"
"dme00240","path:dme00240",0.232719948980815,0.892194256881618,5,38,0.820337820157374,"Pyrimidine metabolism"
"dme01232","path:dme01232",0.241003480715939,0.870082490075395,7,60,0.82881684831579,"Nucleotide metabolism"
"dme00561","path:dme00561",0.247893369485936,0.872937973257345,6,49,0.832213454702785,"Glycerolipid metabolism"
"dme00380","path:dme00380",0.263079767027403,0.903119408629155,3,20,0.862656910485206,"Tryptophan metabolism"
"dme00600","path:dme00600",0.297235905473249,0.863496986621843,4,30,0.945532631704705,"Sphingolipid metabolism"
"dme00520","path:dme00520",0.301765733522778,0.834664416305818,6,52,0.945532631704705,"Amino sugar and nucleotide sugar metabolism"
"dme01210","path:dme01210",0.319730240438042,0.868847456689274,3,22,0.980042693516606,"2-Oxocarboxylic acid metabolism"
