"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme03050","path:dme03050",2.03834960649344e-05,0.99999433150776,39,54,0.00287407294515574,"Proteasome"
"dme03030","path:dme03030",5.75796893967501e-05,0.999988540864063,27,34,0.00405936810247088,"DNA replication"
"dme03008","path:dme03008",9.82997216285301e-05,0.999961867787984,52,79,0.00462008691654092,"Ribosome biogenesis in eukaryotes"
"dme03013","path:dme03013",0.00125358936550977,0.999363647671153,65,106,0.0441890251342195,"Nucleocytoplasmic transport"
"dme00190","path:dme00190",0.00194997666676219,0.998864937216129,87,153,0.0489950984918785,"Oxidative phosphorylation"
"dme03420","path:dme03420",0.00208489780816504,0.999205962094189,32,49,0.0489950984918785,"Nucleotide excision repair"
"dme03440","path:dme03440",0.00254238248333282,0.999383784017442,19,25,0.0512108471642753,"Homologous recombination"
"dme03430","path:dme03430",0.0037615625752796,0.999250867240408,15,19,0.066297540389303,"Mismatch repair"
"dme00970","path:dme00970",0.00515658515960323,0.998030706859382,28,42,0.0776811789054175,"Aminoacyl-tRNA biosynthesis"
"dme03040","path:dme03040",0.00550930346846933,0.996719631613319,75,135,0.0776811789054175,"Spliceosome"
"dme03450","path:dme03450",0.00620310221815114,1,7,7,0.0795124920690283,"Non-homologous end-joining"
"dme00785","path:dme00785",0.00834918848618228,0.998474054188897,12,15,0.0981029647126417,"Lipoic acid metabolism"
"dme03410","path:dme03410",0.0119066817074066,0.995915886693497,20,29,0.129141701595718,"Base excision repair"
"dme04141","path:dme04141",0.0144249358175545,0.990859782809302,76,138,0.136854440483968,"Protein processing in endoplasmic reticulum"
"dme03020","path:dme03020",0.0145589830302094,0.994653997639542,19,30,0.136854440483968,"RNA polymerase"
"dme03460","path:dme03460",0.0213736271468075,0.992161416435214,19,28,0.188355089231241,"Fanconi anemia pathway"
"dme00920","path:dme00920",0.0289627206560503,0.995188064393969,8,10,0.240220212500182,"Sulfur metabolism"
"dme00500","path:dme00500",0.0334369412727311,0.985239582616765,22,35,0.261922706636394,"Starch and sucrose metabolism"
"dme00130","path:dme00130",0.0446460254515841,0.992119243714677,7,9,0.316278087098329,"Ubiquinone and other terpenoid-quinone biosynthesis"
"dme00260","path:dme00260",0.0448621400139474,0.981578629129777,17,27,0.316278087098329,"Glycine, serine and threonine metabolism"
"dme00670","path:dme00670",0.0650052182857809,0.98145522513253,9,13,0.436463608490243,"One carbon pool by folate"
"dme00590","path:dme00590",0.0857381010726646,0.970958730336146,10,15,0.529703925408306,"Arachidonic acid metabolism"
"dme03018","path:dme03018",0.0864056048538371,0.947368731742428,34,62,0.529703925408306,"RNA degradation"
"dme00430","path:dme00430",0.114177118055053,0.974539605381387,6,8,0.670790568573437,"Taurine and hypotaurine metabolism"
