"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme00190","path:dme00190",1.74412889464324e-12,1,99,153,2.45922174144697e-10,"Oxidative phosphorylation"
"dme03050","path:dme03050",6.8517027895587e-07,0.999999840936718,38,54,4.83045046663888e-05,"Proteasome"
"dme03010","path:dme03010",0.000104926981107355,0.99994781848936,69,143,0.00493156811204567,"Ribosome"
"dme00785","path:dme00785",0.00113179548206212,0.999849504217773,12,15,0.0325581226993608,"Lipoic acid metabolism"
"dme03040","path:dme03040",0.00115454335813336,0.999369062832345,67,135,0.0325581226993608,"Spliceosome"
"dme04136","path:dme04136",0.00416894844107283,0.998806853608351,17,26,0.0979702883652115,"Autophagy"
"dme03020","path:dme03020",0.0147596031530853,0.994525609381209,17,30,0.297300577797861,"RNA polymerase"
"dme01100","path:dme01100",0.0265070903204191,0.97784482966203,459,1146,0.467187466897387,"Metabolic pathways"
"dme00020","path:dme00020",0.0391324464486098,0.980875198771708,22,42,0.609022975048887,"Citrate cycle (TCA cycle)"
"dme00260","path:dme00260",0.0451283717769105,0.981278987135468,15,27,0.609022975048887,"Glycine, serine and threonine metabolism"
"dme04130","path:dme04130",0.0475124306775727,0.982472636476508,12,21,0.609022975048887,"SNARE interactions in vesicular transport"
"dme03420","path:dme03420",0.0551321387587092,0.970392820935007,24,49,0.647802630414833,"Nucleotide excision repair"
"dme00670","path:dme00670",0.0672723339916081,0.979997839891975,8,13,0.684311771588891,"One carbon pool by folate"
"dme00130","path:dme00130",0.0679458496613083,0.984830719543364,6,9,0.684311771588891,"Ubiquinone and other terpenoid-quinone biosynthesis"
"dme00360","path:dme00360",0.0797032433542708,0.985445747474826,5,7,0.711198292103967,"Phenylalanine metabolism"
"dme04141","path:dme04141",0.0832892516387517,0.940633194145444,60,138,0.711198292103967,"Protein processing in endoplasmic reticulum"
"dme03060","path:dme03060",0.0857473118139535,0.964540206501708,11,21,0.711198292103967,"Protein export"
"dme03022","path:dme03022",0.0997464242399007,0.944739151052411,20,42,0.776366403525942,"Basal transcription factors"
"dme03013","path:dme03013",0.104616749411297,0.927279019724903,47,106,0.776366403525942,"Nucleocytoplasmic transport"
"dme01240","path:dme01240",0.113717681152512,0.91644763648145,61,142,0.801709652125207,"Biosynthesis of cofactors"
"dme00250","path:dme00250",0.12852572315271,0.933333248016453,15,30,0.862958426882482,"Alanine, aspartate and glutamate metabolism"
"dme00740","path:dme00740",0.135144717969882,0.972792030154715,4,6,0.866154783352426,"Riboflavin metabolism"
"dme04140","path:dme04140",0.144952941357221,0.8967943943812,44,101,0.86984580344806,"Autophagy"
"dme00430","path:dme00430",0.148058860161372,0.960165109779931,5,8,0.86984580344806,"Taurine and hypotaurine metabolism"
"dme00515","path:dme00515",0.168496852714066,0.97677103439608,3,4,0.950322249307333,"Mannose type O-glycan biosynthesis"
"dme01200","path:dme01200",0.212652901480541,0.837780910096632,51,122,1,"Carbon metabolism"
"dme00010","path:dme00010",0.218066749628278,0.853017488947373,25,57,1,"Glycolysis / Gluconeogenesis"
"dme00350","path:dme00350",0.222905801156277,0.88149526548238,11,23,1,"Tyrosine metabolism"
"dme00240","path:dme00240",0.227169441660136,0.85949704772018,17,38,1,"Pyrimidine metabolism"
"dme00750","path:dme00750",0.239291724729032,0.927756128440924,4,7,1,"Vitamin B6 metabolism"
"dme00983","path:dme00983",0.258405484324862,0.804380464921816,40,99,1,"Drug metabolism"
"dme03450","path:dme03450",0.266211441097546,0.915379610834763,4,7,1,"Non-homologous end-joining"
"dme01232","path:dme01232",0.282464413099437,0.799864771290894,25,60,1,"Nucleotide metabolism"
"dme00981","path:dme00981",0.314945590845194,0.803308020039909,13,30,1,"Insect hormone biosynthesis"
"dme00400","path:dme00400",0.323870868326986,0.945070364946142,2,3,1,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"dme00780","path:dme00780",0.328729290516566,0.943570246685372,2,3,1,"Biotin metabolism"
"dme00500","path:dme00500",0.331364616175167,0.78253949957295,15,35,1,"Starch and sucrose metabolism"
"dme01040","path:dme01040",0.332922447216499,0.798864972284299,11,25,1,"Biosynthesis of unsaturated fatty acids"
"dme00860","path:dme00860",0.347522215618642,0.754271461935666,20,48,1,"Porphyrin metabolism"
"dme00062","path:dme00062",0.34757609890132,0.807492217428161,8,18,1,"Fatty acid elongation"
"dme04215","path:dme04215",0.350006901813782,0.790649504006819,10,23,1,"Apoptosis"
"dme03008","path:dme03008",0.36226913130625,0.721222188378506,31,79,1,"Ribosome biogenesis in eukaryotes"
"dme00230","path:dme00230",0.411946687254713,0.669302163097257,37,93,1,"Purine metabolism"
"dme01230","path:dme01230",0.421501210162895,0.671912038896491,28,70,1,"Biosynthesis of amino acids"
"dme01250","path:dme01250",0.440627160965082,0.695530706291209,13,32,1,"Biosynthesis of nucleotide sugars"
"dme00061","path:dme00061",0.451722648604333,0.746079195415395,6,14,1,"Fatty acid biosynthesis"
"dme04392","path:dme04392",0.456640063831452,0.717325431762739,8,19,1,"Hippo signaling pathway"
"dme03018","path:dme03018",0.461324266075243,0.640828655530621,24,62,1,"RNA degradation"
"dme00980","path:dme00980",0.476928914385129,0.619533942218679,27,72,1,"Metabolism of xenobiotics by cytochrome P450"
"dme00051","path:dme00051",0.477043505426673,0.661232738115378,13,33,1,"Fructose and mannose metabolism"
"dme03440","path:dme03440",0.493311670073042,0.665099843302234,10,25,1,"Homologous recombination"
"dme00270","path:dme00270",0.494399238003563,0.639767864934347,14,36,1,"Cysteine and methionine metabolism"
"dme00480","path:dme00480",0.495531567123389,0.596829283905206,30,80,1,"Glutathione metabolism"
"dme00592","path:dme00592",0.502593554477377,0.718561348893024,5,12,1,"alpha-Linolenic acid metabolism"
"dme00450","path:dme00450",0.509289778175642,0.712805725365984,5,12,1,"Selenocompound metabolism"
"dme00520","path:dme00520",0.51323598532389,0.600290922766968,20,52,1,"Amino sugar and nucleotide sugar metabolism"
"dme00410","path:dme00410",0.513845901262928,0.646035816034324,10,25,1,"beta-Alanine metabolism"
"dme00380","path:dme00380",0.520427006755453,0.657558367327701,8,20,1,"Tryptophan metabolism"
"dme00565","path:dme00565",0.523616154449605,0.643888352974906,9,23,1,"Ether lipid metabolism"
"dme00590","path:dme00590",0.526256135000157,0.677602826262817,6,15,1,"Arachidonic acid metabolism"
"dme00564","path:dme00564",0.527140354944231,0.575094467490781,25,65,1,"Glycerophospholipid metabolism"
"dme00232","path:dme00232",0.542341978921828,0.742885300633018,3,7,1,"Caffeine metabolism"
"dme00920","path:dme00920",0.554422408356739,0.693601595194735,4,10,1,"Sulfur metabolism"
"dme00970","path:dme00970",0.555287233377148,0.571514970528611,16,42,1,"Aminoacyl-tRNA biosynthesis"
"dme00760","path:dme00760",0.56244050576254,0.627741911052575,7,18,1,"Nicotinate and nicotinamide metabolism"
"dme04150","path:dme04150",0.574175064213669,0.507443588519808,39,104,1,"mTOR signaling pathway"
"dme04145","path:dme04145",0.575495983556291,0.517200503136197,30,80,1,"Phagosome"
"dme02010","path:dme02010",0.578809863198865,0.548781734349133,16,41,1,"ABC transporters"
"dme04146","path:dme04146",0.591105746232648,0.495358625004296,34,92,1,"Peroxisome"
"dme00982","path:dme00982",0.602418392730582,0.496756472133915,25,70,1,"Drug metabolism"
"dme00603","path:dme00603",0.629267300116409,0.71527485214193,2,5,1,"Glycosphingolipid biosynthesis"
"dme03266","path:dme03266",0.638362947357625,0.841218271391954,1,2,1,"Virion"
"dme00340","path:dme00340",0.651663527751086,0.629894994400975,3,8,1,"Histidine metabolism"
"dme01210","path:dme01210",0.653449505173707,0.518590113830661,8,22,1,"2-Oxocarboxylic acid metabolism"
"dme04120","path:dme04120",0.67715561587913,0.399514164388346,38,106,1,"Ubiquitin mediated proteolysis"
"dme00900","path:dme00900",0.681348114596832,0.475521496526889,9,26,1,"Terpenoid backbone biosynthesis"
"dme04330","path:dme04330",0.691105360522898,0.457657887814793,10,28,1,"Notch signaling pathway"
"dme00513","path:dme00513",0.69638032101755,0.437911188600547,12,34,1,"Various types of N-glycan biosynthesis"
"dme04122","path:dme04122",0.702072853648988,0.565286382691113,3,9,1,"Sulfur relay system"
"dme00640","path:dme00640",0.728835234440385,0.412451938545769,10,29,1,"Propanoate metabolism"
"dme00770","path:dme00770",0.739904214849496,0.458754716536865,5,15,1,"Pantothenate and CoA biosynthesis"
"dme00040","path:dme00040",0.740105791416537,0.3593824200632,19,55,1,"Pentose and glucuronate interconversions"
"dme01212","path:dme01212",0.743441271395805,0.355517564656186,19,55,1,"Fatty acid metabolism"
"dme00030","path:dme00030",0.749974398978947,0.402816819190369,8,24,1,"Pentose phosphate pathway"
"dme00470","path:dme00470",0.752224037342141,0.688150276718211,1,3,1,"D-Amino acid metabolism"
"dme00562","path:dme00562",0.755402810729445,0.347505779096488,17,49,1,"Inositol phosphate metabolism"
"dme00730","path:dme00730",0.773284537145829,0.395723926852038,6,19,1,"Thiamine metabolism"
"dme03430","path:dme03430",0.788901917296251,0.375258029442234,6,19,1,"Mismatch repair"
"dme00512","path:dme00512",0.790474172773294,0.349950723872556,8,25,1,"Mucin type O-glycan biosynthesis"
"dme04137","path:dme04137",0.799799194263444,0.301595805396101,14,44,1,"Mitophagy"
"dme00100","path:dme00100",0.813586238501994,0.464639483872856,2,7,1,"Steroid biosynthesis"
"dme00620","path:dme00620",0.819563903733887,0.270038113101532,16,50,1,"Pyruvate metabolism"
"dme03250","path:dme03250",0.822166162836018,0.287218598640909,11,34,1,"Viral life cycle"
"dme04080","path:dme04080",0.822820745102833,0.250491095432742,23,71,1,"Neuroactive ligand-receptor interaction"
"dme00310","path:dme00310",0.824205179880343,0.279535571521026,12,37,1,"Lysine degradation"
"dme04070","path:dme04070",0.846063908210424,0.2252688113193,21,64,1,"Phosphatidylinositol signaling system"
"dme00534","path:dme00534",0.852535743525068,0.317162118223548,4,14,1,"Glycosaminoglycan biosynthesis"
"dme00052","path:dme00052",0.855144131584999,0.236735076406995,12,39,1,"Galactose metabolism"
"dme00510","path:dme00510",0.855286511427393,0.236541030240251,12,39,1,"N-Glycan biosynthesis"
"dme00532","path:dme00532",0.873707072920488,0.354102011139009,2,8,1,"Glycosaminoglycan biosynthesis"
"dme00600","path:dme00600",0.874633739368557,0.224036559758862,9,30,1,"Sphingolipid metabolism"
"dme04512","path:dme04512",0.877912329077546,0.302283638272627,3,11,1,"ECM-receptor interaction"
"dme03015","path:dme03015",0.891161555674323,0.158747578705148,27,84,1,"mRNA surveillance pathway"
"dme00514","path:dme00514",0.891885423484585,0.18462253420484,12,40,1,"Other types of O-glycan biosynthesis"
"dme03460","path:dme03460",0.900218818327727,0.190508981639189,8,28,1,"Fanconi anemia pathway"
"dme00220","path:dme00220",0.906698324544186,0.205859640158514,5,19,1,"Arginine biosynthesis"
"dme00830","path:dme00830",0.909897832061229,0.164715696189087,10,35,1,"Retinol metabolism"
"dme00053","path:dme00053",0.911114642195018,0.159107779499832,11,38,1,"Ascorbate and aldarate metabolism"
"dme00604","path:dme00604",0.912936349173076,0.36134927492691,1,5,1,"Glycosphingolipid biosynthesis"
"dme00650","path:dme00650",0.91374584994274,0.207502737836306,4,16,1,"Butanoate metabolism"
"dme03410","path:dme03410",0.91644525122076,0.1637942255633,8,29,1,"Base excision repair"
"dme00280","path:dme00280",0.929408548939452,0.137260739598584,9,33,1,"Valine, leucine and isoleucine degradation"
"dme04144","path:dme04144",0.930889247614996,0.0969572369054147,45,137,1,"Endocytosis"
"dme04310","path:dme04310",0.93368971940143,0.0989254708097788,31,99,1,"Wnt signaling pathway"
"dme00563","path:dme00563",0.940194262044092,0.13428433208871,6,24,1,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"dme03030","path:dme03030",0.941063996911564,0.117346571090783,9,34,1,"DNA replication"
"dme00630","path:dme00630",0.943289770310401,0.113571759064015,9,34,1,"Glyoxylate and dicarboxylate metabolism"
"dme04350","path:dme04350",0.946131350936931,0.0986617108680661,13,46,1,"TGF-beta signaling pathway"
"dme00440","path:dme00440",0.947132890639534,0.253701849923867,1,6,1,"Phosphonate and phosphinate metabolism"
"dme00511","path:dme00511",0.951118457421501,0.120703857490456,5,21,1,"Other glycan degradation"
"dme00910","path:dme00910",0.955014478843418,0.121872642860972,4,18,1,"Nitrogen metabolism"
"dme00561","path:dme00561",0.966542311172101,0.0644054109085341,13,49,1,"Glycerolipid metabolism"
"dme00790","path:dme00790",0.967544076403856,0.0656168062747802,11,43,1,"Folate biosynthesis"
"dme00330","path:dme00330",0.968786369837185,0.0618988633870159,12,46,1,"Arginine and proline metabolism"
"dme04341","path:dme04341",0.976787794925982,0.0500964045647339,10,41,1,"Hedgehog signaling pathway"
"dme04391","path:dme04391",0.983034523879017,0.0324989161472129,17,63,1,"Hippo signaling pathway"
"dme00531","path:dme00531",0.983563800086916,0.0590022218346421,3,17,1,"Glycosaminoglycan degradation"
"dme04320","path:dme04320",0.984315833598166,0.0401353760883689,7,31,1,"Dorso-ventral axis formation"
"dme04214","path:dme04214",0.987375253981729,0.0243657262091423,18,68,1,"Apoptosis"
"dme04213","path:dme04213",0.988822284302727,0.0228889084523518,15,60,1,"Longevity regulating pathway"
"dme04624","path:dme04624",0.996097351683178,0.00778771220823572,21,87,1,"Toll and Imd signaling pathway"
"dme00071","path:dme00071",0.99739209302916,0.00849134903791762,6,34,1,"Fatty acid degradation"
"dme04068","path:dme04068",0.997781058684793,0.00501754497693069,16,70,1,"FoxO signaling pathway"
"dme04013","path:dme04013",0.998238871004584,0.00349653188189549,26,101,1,"MAPK signaling pathway"
"dme04142","path:dme04142",0.998925194035235,0.00209568365373542,30,119,1,"Lysosome"
"dme03083","path:dme03083",0.999075418464888,0.0025372721085204,11,56,1,"Polycomb repressive complex"
"dme04814","path:dme04814",0.999476625333938,0.0010786771202436,28,115,1,"Motor proteins"
"dme04745","path:dme04745",0.99968739909103,0.00149424116824615,4,32,1,"Phototransduction"
