"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme00730","path:dme00730",1.99539223358593e-05,0.999997674068748,12,19,0.00269731651537645,"Thiamine metabolism"
"dme03010","path:dme03010",3.8259808728744e-05,0.999983879931806,41,143,0.00269731651537645,"Ribosome"
"dme04624","path:dme04624",0.000650873996843125,0.999729190094995,29,87,0.0305910778516269,"Toll and Imd signaling pathway"
"dme00790","path:dme00790",0.0231076270819644,0.99029284276002,14,43,0.814543854639245,"Folate biosynthesis"
"dme00981","path:dme00981",0.0417105362952924,0.983814380904627,10,30,0.897517780268048,"Insect hormone biosynthesis"
"dme00770","path:dme00770",0.0541952804212104,0.984537802391603,6,15,0.897517780268048,"Pantothenate and CoA biosynthesis"
"dme00270","path:dme00270",0.0547023325436211,0.97627090994388,11,36,0.897517780268048,"Cysteine and methionine metabolism"
"dme00220","path:dme00220",0.0581210247485845,0.980796717554153,7,19,0.897517780268048,"Arginine biosynthesis"
"dme04122","path:dme04122",0.0654739854511679,0.986458152222523,4,9,0.897517780268048,"Sulfur relay system"
"dme00983","path:dme00983",0.0767982166636048,0.952857049717932,24,99,0.897517780268048,"Drug metabolism"
"dme04120","path:dme04120",0.0810743360075374,0.948618477511067,27,106,0.897517780268048,"Ubiquitin mediated proteolysis"
"dme01232","path:dme01232",0.0816016967957074,0.955465615748091,16,60,0.897517780268048,"Nucleotide metabolism"
"dme00470","path:dme00470",0.0872834873147613,0.993989980003051,2,3,0.897517780268048,"D-Amino acid metabolism"
"dme01040","path:dme01040",0.0891152405939906,0.963755224871617,8,25,0.897517780268048,"Biosynthesis of unsaturated fatty acids"
"dme02010","path:dme02010",0.106885399090415,0.944304363385245,13,41,1,"ABC transporters"
"dme00565","path:dme00565",0.135735236394206,0.942165803597522,7,23,1,"Ether lipid metabolism"
"dme00310","path:dme00310",0.137862998208395,0.928352395249377,11,37,1,"Lysine degradation"
"dme04080","path:dme04080",0.160299258114729,0.900144734320534,17,71,1,"Neuroactive ligand-receptor interaction"
"dme04013","path:dme04013",0.167421320359656,0.885100919685294,26,101,1,"MAPK signaling pathway"
"dme04146","path:dme04146",0.189818158611088,0.872111857429891,21,92,1,"Peroxisome"
"dme00564","path:dme00564",0.191770311879183,0.878929354999183,16,65,1,"Glycerophospholipid metabolism"
"dme00562","path:dme00562",0.195949076402646,0.883138134662053,13,49,1,"Inositol phosphate metabolism"
"dme00040","path:dme00040",0.215901477091746,0.86746979208034,13,55,1,"Pentose and glucuronate interconversions"
"dme04320","path:dme04320",0.220828159914818,0.880494821355616,9,31,1,"Dorso-ventral axis formation"
"dme00600","path:dme00600",0.225922708607563,0.88087003073405,8,30,1,"Sphingolipid metabolism"
"dme00260","path:dme00260",0.227998807751268,0.88504144205894,7,27,1,"Glycine, serine and threonine metabolism"
"dme04070","path:dme04070",0.233198182525787,0.847596146943045,16,64,1,"Phosphatidylinositol signaling system"
"dme00982","path:dme00982",0.249778363518261,0.835476213841609,15,70,1,"Drug metabolism"
"dme00604","path:dme00604",0.253032354443569,0.945777845658455,2,5,1,"Glycosphingolipid biosynthesis"
"dme04711","path:dme04711",0.262167660580458,0.897497024314307,4,12,1,"Circadian rhythm"
"dme00920","path:dme00920",0.284992622870055,0.900246354087266,3,10,1,"Sulfur metabolism"
"dme00980","path:dme00980",0.288269531953284,0.804350551635481,15,72,1,"Metabolism of xenobiotics by cytochrome P450"
"dme03250","path:dme03250",0.28870146937446,0.830515032859665,9,34,1,"Viral life cycle"
"dme00740","path:dme00740",0.290804210182829,0.926383349948384,2,6,1,"Riboflavin metabolism"
"dme00052","path:dme00052",0.293017440972644,0.825241100577233,9,39,1,"Galactose metabolism"
"dme00830","path:dme00830",0.321718908233101,0.809484434793617,8,35,1,"Retinol metabolism"
"dme04512","path:dme04512",0.328608165399454,0.860287154140661,4,11,1,"ECM-receptor interaction"
"dme00230","path:dme00230",0.32861183260662,0.7576240962101,21,93,1,"Purine metabolism"
"dme00534","path:dme00534",0.328814750668786,0.853253670615702,4,14,1,"Glycosaminoglycan biosynthesis"
"dme00561","path:dme00561",0.331786687605286,0.783999964862304,11,49,1,"Glycerolipid metabolism"
"dme04142","path:dme04142",0.3399366290089,0.740374553537196,25,119,1,"Lysosome"
"dme00500","path:dme00500",0.346275929386604,0.790286801242204,8,35,1,"Starch and sucrose metabolism"
"dme00290","path:dme00290",0.355331649275236,0.961219982907889,1,2,1,"Valine, leucine and isoleucine biosynthesis"
