"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme02010","path:dme02010",6.40866460826379e-06,0.999998608743013,22,41,0.000903621709765195,"ABC transporters"
"dme04512","path:dme04512",5.49777239908362e-05,0.999996904212537,9,11,0.00387592954135396,"ECM-receptor interaction"
"dme00250","path:dme00250",0.00100509230038192,0.999741583280389,14,30,0.0472393381179502,"Alanine, aspartate and glutamate metabolism"
"dme01100","path:dme01100",0.00144209800724104,0.998939560295863,255,1146,0.0508339547552466,"Metabolic pathways"
"dme00770","path:dme00770",0.00434544618670288,0.999196973919611,8,15,0.0960050080234776,"Pantothenate and CoA biosynthesis"
"dme00040","path:dme00040",0.00537491509324393,0.997825993763298,19,55,0.0960050080234776,"Pentose and glucuronate interconversions"
"dme04146","path:dme04146",0.00539682037769857,0.997369169316464,28,92,0.0960050080234776,"Peroxisome"
"dme00470","path:dme00470",0.00544709265381433,1,3,3,0.0960050080234776,"D-Amino acid metabolism"
"dme00053","path:dme00053",0.0111988791039124,0.995838404881112,14,38,0.175449105961294,"Ascorbate and aldarate metabolism"
"dme00983","path:dme00983",0.0142731777282758,0.992441420188479,27,99,0.200445287523228,"Drug metabolism"
"dme04142","path:dme04142",0.0156375756223795,0.991127519199313,33,119,0.200445287523228,"Lysosome"
"dme00220","path:dme00220",0.0221978248897504,0.993747742143739,8,19,0.260824442454567,"Arginine biosynthesis"
"dme00562","path:dme00562",0.0296975326418333,0.986297757946234,16,49,0.3221040078845,"Inositol phosphate metabolism"
"dme00980","path:dme00980",0.0399698043321069,0.97900115038417,19,72,0.358981218533057,"Metabolism of xenobiotics by cytochrome P450"
"dme01040","path:dme01040",0.0419624317873629,0.984868829272615,9,25,0.358981218533057,"Biosynthesis of unsaturated fatty acids"
"dme00290","path:dme00290",0.0433007404808328,1,2,2,0.358981218533057,"Valine, leucine and isoleucine biosynthesis"
"dme00531","path:dme00531",0.0459709952962446,0.986088538312266,7,17,0.358981218533057,"Glycosaminoglycan degradation"
"dme00564","path:dme00564",0.0462101090029824,0.975539181337538,19,65,0.358981218533057,"Glycerophospholipid metabolism"
"dme00760","path:dme00760",0.0483733556888517,0.984924319554598,7,18,0.358981218533057,"Nicotinate and nicotinamide metabolism"
"dme00590","path:dme00590",0.0528021597096062,0.985039098498936,6,15,0.364648252813484,"Arachidonic acid metabolism"
"dme00260","path:dme00260",0.0559820047569764,0.978267882269674,9,27,0.364648252813484,"Glycine, serine and threonine metabolism"
"dme04624","path:dme04624",0.0594217226460872,0.965558194035672,22,87,0.364648252813484,"Toll and Imd signaling pathway"
"dme00430","path:dme00430",0.0594816298915612,0.988825415025972,4,8,0.364648252813484,"Taurine and hypotaurine metabolism"
"dme00830","path:dme00830",0.0656847400628787,0.970677242338551,11,35,0.377169692813236,"Retinol metabolism"
"dme00592","path:dme00592",0.0685413940912841,0.982058117205359,5,12,0.377169692813236,"alpha-Linolenic acid metabolism"
"dme04130","path:dme04130",0.0705442285377842,0.975001952608718,7,21,0.377169692813236,"SNARE interactions in vesicular transport"
"dme00860","path:dme00860",0.0722239837301941,0.963449133532295,14,48,0.377169692813236,"Porphyrin metabolism"
"dme04392","path:dme04392",0.0790161188850381,0.971850029972444,7,19,0.397902598671085,"Hippo signaling pathway"
"dme03010","path:dme03010",0.0903532884067459,0.941906145431844,25,143,0.438181437756752,"Ribosome"
"dme00982","path:dme00982",0.0991513959114798,0.942762760890012,17,70,0.438181437756752,"Drug metabolism"
"dme01212","path:dme01212",0.0999842873826675,0.944973575584325,15,55,0.438181437756752,"Fatty acid metabolism"
"dme00330","path:dme00330",0.101789977229428,0.946678022622588,13,46,0.438181437756752,"Arginine and proline metabolism"
"dme00230","path:dme00230",0.102553102453708,0.935084509583351,24,93,0.438181437756752,"Purine metabolism"
"dme00410","path:dme00410",0.124261123855734,0.945285195599486,8,25,0.515318190107604,"beta-Alanine metabolism"
"dme00561","path:dme00561",0.13404035126262,0.925713302724867,13,49,0.528511190521431,"Glycerolipid metabolism"
"dme00565","path:dme00565",0.134939027367174,0.942598459368611,7,23,0.528511190521431,"Ether lipid metabolism"
"dme00232","path:dme00232",0.149700908753505,0.966193876566796,3,7,0.57048184146606,"Caffeine metabolism"
"dme04814","path:dme04814",0.158314200130791,0.890243009778706,28,115,0.587429005748462,"Motor proteins"
"dme00240","path:dme00240",0.174495399812528,0.906469235956152,10,38,0.62259789414294,"Pyrimidine metabolism"
"dme00900","path:dme00900",0.176693472306981,0.917610219019915,7,26,0.62259789414294,"Terpenoid backbone biosynthesis"
"dme00790","path:dme00790",0.181573087066653,0.898343939787506,11,43,0.62259789414294,"Folate biosynthesis"
"dme00981","path:dme00981",0.185454691872365,0.907261750915722,8,30,0.62259789414294,"Insect hormone biosynthesis"
"dme04070","path:dme04070",0.192458511780338,0.878558968193486,16,64,0.625991549016848,"Phosphatidylinositol signaling system"
"dme00515","path:dme00515",0.199713428250979,0.967962788658166,2,4,0.625991549016848,"Mannose type O-glycan biosynthesis"
"dme00520","path:dme00520",0.202564589489878,0.877781708919095,13,52,0.625991549016848,"Amino sugar and nucleotide sugar metabolism"
"dme00670","path:dme00670",0.20806632473827,0.925042208579335,4,13,0.625991549016848,"One carbon pool by folate"
"dme01230","path:dme01230",0.21586258429683,0.858690539534862,17,70,0.625991549016848,"Biosynthesis of amino acids"
"dme03020","path:dme03020",0.216304655183146,0.891412345660527,7,30,0.625991549016848,"RNA polymerase"
"dme01232","path:dme01232",0.217543162424295,0.86353395390757,14,60,0.625991549016848,"Nucleotide metabolism"
"dme04391","path:dme04391",0.238055590806547,0.84399446639418,16,63,0.671316766074463,"Hippo signaling pathway"
"dme01240","path:dme01240",0.258494984505512,0.804827441458279,31,142,0.714662604221122,"Biosynthesis of cofactors"
"dme00061","path:dme00061",0.285114885978183,0.880769762089587,4,14,0.773099979286996,"Fatty acid biosynthesis"
"dme00630","path:dme00630",0.326666914913597,0.806114830835515,8,34,0.869057264204097,"Glyoxylate and dicarboxylate metabolism"
"dme04320","path:dme04320",0.33795566050917,0.798922550459129,8,31,0.879271426242607,"Dorso-ventral axis formation"
"dme00785","path:dme00785",0.342978215910237,0.84222685821597,4,15,0.879271426242607,"Lipoic acid metabolism"
"dme00270","path:dme00270",0.361944516345463,0.777301103269953,8,36,0.904887085736828,"Cysteine and methionine metabolism"
"dme00440","path:dme00440",0.372013139136743,0.887177533871139,2,6,0.904887085736828,"Phosphonate and phosphinate metabolism"
"dme00480","path:dme00480",0.377140911826509,0.725435583480594,16,80,0.904887085736828,"Glutathione metabolism"
"dme00380","path:dme00380",0.380440879591463,0.797141134663849,5,20,0.904887085736828,"Tryptophan metabolism"
"dme03018","path:dme03018",0.389534797953439,0.725412729587624,13,62,0.904887085736828,"RNA degradation"
