"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme03050","path:dme03050",5.17875788907728e-09,0.999999999060506,38,54,7.30204862359897e-07,"Proteasome"
"dme03030","path:dme03030",1.03531247786275e-07,0.999999986283895,26,34,7.29895296893238e-06,"DNA replication"
"dme03420","path:dme03420",1.10844153588026e-05,0.99999708937759,30,49,0.00052096752186372,"Nucleotide excision repair"
"dme03430","path:dme03430",3.54532378643977e-05,0.999996006647473,15,19,0.00124972663472002,"Mismatch repair"
"dme03410","path:dme03410",5.40435409109965e-05,0.999989480041957,20,29,0.0015240278536901,"Base excision repair"
"dme03440","path:dme03440",0.00366291578423345,0.998984917333793,15,25,0.086078520929486,"Homologous recombination"
"dme00785","path:dme00785",0.00676300486261,0.998625637499564,10,15,0.136226240804001,"Lipoic acid metabolism"
"dme00430","path:dme00430",0.0171984878207116,0.997819050215189,6,8,0.303123347840042,"Taurine and hypotaurine metabolism"
"dme03008","path:dme03008",0.0232087867783693,0.987016837206944,33,79,0.363604326194452,"Ribosome biogenesis in eukaryotes"
"dme00780","path:dme00780",0.034907409325528,1,3,3,0.492194471489945,"Biotin metabolism"
"dme03460","path:dme03460",0.0412921426225068,0.982941379057297,14,28,0.529290191797587,"Fanconi anemia pathway"
"dme00730","path:dme00730",0.0475890108168407,0.983464949420059,10,19,0.559170877097878,"Thiamine metabolism"
"dme00310","path:dme00310",0.0651520838909485,0.96775113314579,17,37,0.67758305322101,"Lysine degradation"
"dme03022","path:dme03022",0.0681772433122112,0.964729238658396,18,42,0.67758305322101,"Basal transcription factors"
"dme00590","path:dme00590",0.0720888639170579,0.976122131879266,8,15,0.67758305322101,"Arachidonic acid metabolism"
"dme00670","path:dme00670",0.0815335815025528,0.974520920996368,7,13,0.67758305322101,"One carbon pool by folate"
"dme04215","path:dme04215",0.0816944106720366,0.965400191155003,11,23,0.67758305322101,"Apoptosis"
"dme04130","path:dme04130",0.0882749082024213,0.963649875869504,10,21,0.691486780918967,"SNARE interactions in vesicular transport"
"dme00020","path:dme00020",0.101069374010859,0.944476405865768,18,42,0.750041143975321,"Citrate cycle (TCA cycle)"
"dme00240","path:dme00240",0.11900984701946,0.935116632380574,16,38,0.809266694121687,"Pyrimidine metabolism"
"dme00563","path:dme00563",0.12052908210323,0.943866099456829,11,24,0.809266694121687,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
