"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme03030","path:dme03030",1.67465651921893e-16,1,24,34,2.3612656920987e-14,"DNA replication"
"dme03430","path:dme03430",6.48746961880113e-08,0.999999995879987,12,19,4.5736660812548e-06,"Mismatch repair"
"dme03460","path:dme03460",2.74112280492965e-06,0.999999648354745,13,28,0.000128832771831694,"Fanconi anemia pathway"
"dme03410","path:dme03410",2.64513758385932e-05,0.99999589483679,12,29,0.00093241099831041,"Base excision repair"
"dme03013","path:dme03013",5.2149801031935e-05,0.999982155815175,26,106,0.00147062438910057,"Nucleocytoplasmic transport"
"dme00240","path:dme00240",0.000104323629381064,0.999978468077242,13,38,0.002451605290455,"Pyrimidine metabolism"
"dme03440","path:dme03440",0.000160456021128211,0.999974374720371,10,25,0.00323204271129682,"Homologous recombination"
"dme03008","path:dme03008",0.000807303483519207,0.999722291750181,18,79,0.014228723897026,"Ribosome biogenesis in eukaryotes"
"dme01232","path:dme01232",0.00374535102787424,0.998701461197239,14,60,0.0529129233841624,"Nucleotide metabolism"
"dme03420","path:dme03420",0.00375268960171364,0.998825587342665,12,49,0.0529129233841624,"Nucleotide excision repair"
"dme00983","path:dme00983",0.0278906906277009,0.98616486880741,17,99,0.35750794350053,"Drug metabolism"
"dme00480","path:dme00480",0.0361383254855079,0.982835465997382,14,80,0.424625324454718,"Glutathione metabolism"
"dme00670","path:dme00670",0.0439701344427748,0.99102889129634,4,13,0.476906842802404,"One carbon pool by folate"
"dme00130","path:dme00130",0.0610150009740045,0.989876595933155,3,9,0.614508224095331,"Ubiquinone and other terpenoid-quinone biosynthesis"
"dme04814","path:dme04814",0.0690142760799311,0.960659867174723,18,115,0.648734195151352,"Motor proteins"
"dme00590","path:dme00590",0.0747213244425673,0.981189989362376,4,15,0.658481671650125,"Arachidonic acid metabolism"
"dme00860","path:dme00860",0.0865641942376102,0.960697206344262,9,48,0.717973611029591,"Porphyrin metabolism"
"dme00982","path:dme00982",0.108032182566538,0.943803819719023,11,70,0.846252096771211,"Drug metabolism"
"dme00980","path:dme00980",0.125706156502913,0.932593201522562,11,72,0.932872003521614,"Metabolism of xenobiotics by cytochrome P450"
"dme01240","path:dme01240",0.160902602688081,0.893670950049919,20,142,1,"Biosynthesis of cofactors"
"dme04120","path:dme04120",0.161835278582149,0.8999905170704,15,106,1,"Ubiquitin mediated proteolysis"
"dme00830","path:dme00830",0.200634582853071,0.905437038322121,6,35,1,"Retinol metabolism"
"dme00061","path:dme00061",0.20074762080943,0.937716122079463,3,14,1,"Fatty acid biosynthesis"
"dme00511","path:dme00511",0.211060513133715,0.918143272151043,4,21,1,"Other glycan degradation"
"dme04350","path:dme04350",0.224994032397059,0.882373059646807,7,46,1,"TGF-beta signaling pathway"
"dme00230","path:dme00230",0.225188843773556,0.857300764352337,13,93,1,"Purine metabolism"
"dme04068","path:dme04068",0.229045479424162,0.864318824810904,10,70,1,"FoxO signaling pathway"
"dme04215","path:dme04215",0.238615979273529,0.901885494270007,4,23,1,"Apoptosis"
"dme03083","path:dme03083",0.23942400914151,0.866148581524886,8,56,1,"Polycomb repressive complex"
"dme00250","path:dme00250",0.249722045142267,0.883000549301661,5,30,1,"Alanine, aspartate and glutamate metabolism"
"dme00470","path:dme00470",0.293142866229933,0.966920523488427,1,3,1,"D-Amino acid metabolism"
"dme00920","path:dme00920",0.299269639873466,0.913595927443141,2,10,1,"Sulfur metabolism"
"dme00780","path:dme00780",0.30190299535422,0.964737410981822,1,3,1,"Biotin metabolism"
"dme00760","path:dme00760",0.329248686743016,0.864889342792457,3,18,1,"Nicotinate and nicotinamide metabolism"
"dme00071","path:dme00071",0.336202917842422,0.82248768060644,5,34,1,"Fatty acid degradation"
"dme00500","path:dme00500",0.354619564382018,0.808486175946712,5,35,1,"Starch and sucrose metabolism"
"dme00220","path:dme00220",0.367554304146153,0.839095973815412,3,19,1,"Arginine biosynthesis"
"dme00515","path:dme00515",0.384925324937094,0.93310719355463,1,4,1,"Mannose type O-glycan biosynthesis"
"dme00310","path:dme00310",0.410099924312171,0.764366607876081,5,37,1,"Lysine degradation"
"dme04624","path:dme04624",0.414825354162799,0.712342183556747,10,87,1,"Toll and Imd signaling pathway"
"dme00981","path:dme00981",0.419089925271022,0.774845931886543,4,30,1,"Insect hormone biosynthesis"
"dme03040","path:dme03040",0.422211995385951,0.683904999751279,15,135,1,"Spliceosome"
"dme00600","path:dme00600",0.446300438727492,0.75274720650996,4,30,1,"Sphingolipid metabolism"
"dme00514","path:dme00514",0.467210544702906,0.715159183710827,5,40,1,"Other types of O-glycan biosynthesis"
"dme00565","path:dme00565",0.469629423858376,0.760026267663159,3,23,1,"Ether lipid metabolism"
"dme04320","path:dme04320",0.480519147333482,0.723276780066096,4,31,1,"Dorso-ventral axis formation"
"dme04137","path:dme04137",0.488243339248867,0.695388403190715,5,44,1,"Mitophagy"
"dme00350","path:dme00350",0.489156703741025,0.743768727703807,3,23,1,"Tyrosine metabolism"
"dme04214","path:dme04214",0.502236835032107,0.646658800163158,8,68,1,"Apoptosis"
"dme00785","path:dme00785",0.514082827628082,0.767945734008096,2,15,1,"Lipoic acid metabolism"
"dme01040","path:dme01040",0.537740798648812,0.699741300435351,3,25,1,"Biosynthesis of unsaturated fatty acids"
"dme00750","path:dme00750",0.551852301799098,0.829687644737457,1,7,1,"Vitamin B6 metabolism"
"dme04142","path:dme04142",0.565037546735416,0.553581039885932,13,119,1,"Lysosome"
"dme00100","path:dme00100",0.567974152437859,0.817674897135959,1,7,1,"Steroid biosynthesis"
"dme00232","path:dme00232",0.570950862979065,0.815394058164737,1,7,1,"Caffeine metabolism"
"dme03020","path:dme03020",0.571089021043345,0.66578976327512,3,30,1,"RNA polymerase"
"dme03450","path:dme03450",0.571708107146963,0.814810656927566,1,7,1,"Non-homologous end-joining"
"dme01212","path:dme01212",0.591379342643447,0.579891892033937,6,55,1,"Fatty acid metabolism"
"dme00430","path:dme00430",0.614385195459282,0.776360217459172,1,8,1,"Taurine and hypotaurine metabolism"
"dme00532","path:dme00532",0.616902149785791,0.774127001179433,1,8,1,"Glycosaminoglycan biosynthesis"
