"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme03010","path:dme03010",9.73215301002209e-34,1,83,143,1.37223357441312e-31,"Ribosome"
"dme03008","path:dme03008",4.58359096231368e-14,1,36,79,3.23143162843115e-12,"Ribosome biogenesis in eukaryotes"
"dme00350","path:dme00350",0.000984293983429836,0.999816813463995,9,23,0.0379616240847246,"Tyrosine metabolism"
"dme03020","path:dme03020",0.00117295009001503,0.999726157046193,11,30,0.0379616240847246,"RNA polymerase"
"dme00250","path:dme00250",0.00134615688243704,0.999697544722061,10,30,0.0379616240847246,"Alanine, aspartate and glutamate metabolism"
"dme00410","path:dme00410",0.00403765896583779,0.999107692489285,8,25,0.0822275130795272,"beta-Alanine metabolism"
"dme03060","path:dme03060",0.00408221696139497,0.999137181323471,8,21,0.0822275130795272,"Protein export"
"dme00360","path:dme00360",0.00543859457212464,0.999572257370783,4,7,0.0958552293336968,"Phenylalanine metabolism"
"dme00290","path:dme00290",0.0115005063276103,1,2,2,0.180174599132562,"Valine, leucine and isoleucine biosynthesis"
"dme00770","path:dme00770",0.0208639856393755,0.995830358538314,5,15,0.294182197515194,"Pantothenate and CoA biosynthesis"
"dme00240","path:dme00240",0.0333455105868084,0.987705284571274,9,38,0.397930067985371,"Pyrimidine metabolism"
"dme01232","path:dme01232",0.0338663887647124,0.984790863861105,13,60,0.397930067985371,"Nucleotide metabolism"
"dme00270","path:dme00270",0.039471140370599,0.98507799734764,9,36,0.428110060942651,"Cysteine and methionine metabolism"
"dme00400","path:dme00400",0.0452290047921076,0.997891370683766,2,3,0.451190630410289,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"dme00450","path:dme00450",0.0490301626070869,0.989838573734816,4,12,0.451190630410289,"Selenocompound metabolism"
"dme00340","path:dme00340",0.0511989367841463,0.992416093936994,3,8,0.451190630410289,"Histidine metabolism"
"dme04146","path:dme04146",0.0643705535495216,0.964547042745533,17,92,0.533896944146032,"Peroxisome"
"dme00981","path:dme00981",0.0782317343242169,0.969991580002393,7,30,0.596714016801801,"Insect hormone biosynthesis"
"dme00380","path:dme00380",0.0804082717676185,0.975074489475996,5,20,0.596714016801801,"Tryptophan metabolism"
"dme00310","path:dme00310",0.0956904615167305,0.960625905106443,7,37,0.668483541317934,"Lysine degradation"
"dme00590","path:dme00590",0.0995613784941603,0.972254788957746,4,15,0.668483541317934,"Arachidonic acid metabolism"
"dme00071","path:dme00071",0.109152499206548,0.953950999326291,7,34,0.699568290369237,"Fatty acid degradation"
