"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0030527","GO:0030527",2.80173653101249e-44,1,112,114,"structural constituent of chromatin","MF",3.2547773280772e-40
"GO:0000786","GO:0000786",7.2605900000792e-43,1,112,115,"nucleosome","CC",4.217313701546e-39
"GO:0044815","GO:0044815",8.67068787243295e-35,1,122,137,"DNA packaging complex","CC",3.35757936713512e-31
"GO:0032993","GO:0032993",6.04396111983899e-33,1,121,138,"protein-DNA complex","CC",1.75531740822924e-29
"GO:0006334","GO:0006334",1.13275825057112e-31,1,91,96,"nucleosome assembly","BP",2.63185051937694e-28
"GO:0034728","GO:0034728",1.42475439942703e-28,1,102,115,"nucleosome organization","BP",2.7585619763573e-25
"GO:0035059","GO:0035059",6.37332321987897e-20,1,45,45,"RCAF complex","CC",1.0576985120762e-16
"GO:0071824","GO:0071824",9.48450640379682e-19,1,120,163,"protein-DNA complex subunit organization","BP",1.37726888616135e-15
"GO:0065004","GO:0065004",2.99743684877011e-17,1,103,138,"protein-DNA complex assembly","BP",3.86902487468471e-14
"GO:0006325","GO:0006325",1.0741050865245e-16,1,203,324,"chromatin organization","BP",1.24778787901551e-13
"GO:0006338","GO:0006338",1.73028362956517e-14,1,153,237,"chromatin remodeling","BP",1.8273368113326e-11
"GO:0000785","GO:0000785",8.36609935978701e-14,1,202,337,"chromatin","CC",8.09908135522048e-11
"GO:0046982","GO:0046982",1.61567515430384e-13,1,127,194,"protein heterodimerization activity","MF",1.44379217442675e-10
"GO:0031491","GO:0031491",1.52412791518161e-12,1,37,40,"nucleosome binding","MF",1.26469957076177e-09
"GO:0031492","GO:0031492",7.00270345983796e-11,1,27,28,"nucleosomal DNA binding","MF",5.42336040619584e-08
"GO:0031490","GO:0031490",1.00423197487621e-09,0.999999999773586,60,82,"chromatin DNA binding","MF",7.29135178258556e-07
"GO:0010525","GO:0010525",7.84228437493446e-08,0.999999997648939,21,22,"regulation of transposition, RNA-mediated","BP",4.79493776755861e-05
"GO:0010526","GO:0010526",7.84228437493446e-08,0.999999997648939,21,22,"negative regulation of transposition, RNA-mediated","BP",4.79493776755861e-05
"GO:0032197","GO:0032197",7.84228437493446e-08,0.999999997648939,21,22,"transposition, RNA-mediated","BP",4.79493776755861e-05
"GO:0043933","GO:0043933",1.48741436323536e-07,1,299,591,"protein-containing complex organization","BP",8.6396463288526e-05
"GO:0005694","GO:0005694",1.82739087121096e-07,1,290,572,"chromosome","CC",0.000101089522623132
"GO:0003682","GO:0003682",1.92534332432618e-07,1,126,219,"chromatin binding","MF",0.000101666879084987
"GO:0003677","GO:0003677",2.21181862404317e-07,1,416,850,"DNA binding","MF",0.000111716073719607
"GO:0046983","GO:0046983",4.74431542593522e-07,1,169,316,"protein dimerization activity","MF",0.000229644634596206
"GO:0005704","GO:0005704",1.31603821372086e-06,0.999999862228832,23,27,"polytene chromosome band","CC",0.000611536637151811
"GO:0030414","GO:0030414",3.5448326675112e-06,0.999998807869147,53,81,"peptidase inhibitor activity","MF",0.0015838585037876
"GO:0065003","GO:0065003",7.2387005141068e-06,0.999995550023733,253,506,"protein-containing complex assembly","BP",0.00311451792119921
"GO:0032991","GO:0032991",8.29691288688543e-06,0.999993438634947,1064,2376,"protein-containing complex","CC",0.00344232989310529
"GO:0004866","GO:0004866",9.73831665613699e-06,0.999996601203602,51,79,"endopeptidase inhibitor activity","MF",0.00390103533083943
"GO:0004867","GO:0004867",1.09473182474415e-05,0.999996479802938,45,68,"serine-type endopeptidase inhibitor activity","MF",0.00423916653601761
"GO:0061134","GO:0061134",1.88557376053576e-05,0.99999287282647,54,86,"peptidase regulator activity","MF",0.00706603560520771
"GO:0004857","GO:0004857",2.4370412030228e-05,0.999989438191981,67,112,"enzyme inhibitor activity","MF",0.00884722114234869
"GO:0061135","GO:0061135",2.79017365876547e-05,0.999989565579532,51,81,"endopeptidase regulator activity","MF",0.00982225678602376
"GO:0031057","GO:0031057",3.59049478225628e-05,0.999994630879743,21,26,"negative regulation of histone modification","BP",0.012267875848668
"GO:0006352","GO:0006352",0.000109469610199674,0.999953215018833,55,92,"DNA-templated transcription initiation","BP",0.0363345274768461
"GO:0004558","GO:0004558",0.000153609528372743,1,10,10,"alpha-1,4-glucosidase activity","MF",0.0482292403001664
"GO:0032450","GO:0032450",0.000153609528372743,1,10,10,"maltose alpha-glucosidase activity","MF",0.0482292403001664
"GO:0010529","GO:0010529",0.00019303885762255,0.999946961505688,28,40,"negative regulation of transposition","BP",0.0590140107631885
"GO:0010528","GO:0010528",0.000220218437840057,0.999936562948613,29,42,"regulation of transposition","BP",0.0639569398096984
"GO:0032196","GO:0032196",0.000220218437840057,0.999936562948613,29,42,"transposition","BP",0.0639569398096984
"GO:0030166","GO:0030166",0.000352520451691939,0.999955491923429,15,18,"proteoglycan biosynthetic process","BP",0.0998836606659817
"GO:0090599","GO:0090599",0.000474394343794167,0.999973495889692,11,12,"alpha-glucosidase activity","MF",0.131215216472782
"GO:0016043","GO:0016043",0.000725776810854695,0.99938258296491,1076,2445,"cellular component organization","BP",0.196077888644163
"GO:0140571","GO:0140571",0.000779094979398151,1,8,8,"transmembrane ascorbate ferrireductase activity","MF",0.205698781265189
"GO:0033428","GO:0033428",0.000890398435706913,1,8,8,"CAG codon-amino acid adaptor activity","MF",0.229861302835716
"GO:0006029","GO:0006029",0.00102850440149364,0.999827630753555,15,19,"proteoglycan metabolic process","BP",0.259742078959817
"GO:0015926","GO:0015926",0.00144046127956709,0.99979363795292,13,16,"glucosidase activity","MF",0.352523847161275
"GO:0009101","GO:0009101",0.0014565847175468,0.999241624770303,60,107,"glycoprotein biosynthetic process","BP",0.352523847161275
"GO:0071840","GO:0071840",0.00161437342693192,0.998608140200867,1131,2589,"cellular component organization or biogenesis","BP",0.382144214110763
"GO:0030286","GO:0030286",0.00164476290828425,0.99939788300706,29,46,"dynein complex","CC",0.382144214110763
"GO:0033460","GO:0033460",0.00191376500246296,0.99978762934715,11,13,"GAG codon-amino acid adaptor activity","MF",0.399416306742299
"GO:0004016","GO:0004016",0.00192518801049967,0.999786153425249,11,13,"adenylate cyclase activity","MF",0.399416306742299
"GO:0036503","GO:0036503",0.00192531078587331,0.999360628597462,25,38,"ERAD pathway","BP",0.399416306742299
"GO:0005700","GO:0005700",0.00199706861406011,0.998766009249757,95,185,"polytene chromosome","CC",0.399416306742299
