"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme04814","path:dme04814",0.000385716331091572,0.999831914016525,36,99,0.0543860026839117,"Motor proteins"
"dme00270","path:dme00270",0.0115082349713416,0.99598152143086,13,32,0.504625630715321,"Cysteine and methionine metabolism"
"dme00330","path:dme00330",0.0125473470805439,0.995564735855557,13,32,0.504625630715321,"Arginine and proline metabolism"
"dme04141","path:dme04141",0.0143156207295126,0.991735416312588,37,123,0.504625630715321,"Protein processing in endoplasmic reticulum"
"dme04145","path:dme04145",0.0615029638949557,0.964736594978035,22,74,1,"Phagosome"
"dme04120","path:dme04120",0.0751488823455976,0.953567044515435,26,93,1,"Ubiquitin mediated proteolysis"
"dme00970","path:dme00970",0.0758812611547745,0.964236573854952,12,36,1,"Aminoacyl-tRNA biosynthesis"
"dme04391","path:dme04391",0.109621036867287,0.938054862434352,16,54,1,"Hippo signaling pathway"
"dme00532","path:dme00532",0.112129363162942,0.971740449757819,4,9,1,"Glycosaminoglycan biosynthesis"
"dme04144","path:dme04144",0.130983257656194,0.91055937606379,30,113,1,"Endocytosis"
"dme00510","path:dme00510",0.135831242180584,0.929892446616129,11,36,1,"N-Glycan biosynthesis"
"dme03050","path:dme03050",0.152160019214404,0.91044223337891,15,53,1,"Proteasome"
"dme00513","path:dme00513",0.162343079876563,0.919373549489045,9,29,1,"Various types of N-glycan biosynthesis"
"dme00053","path:dme00053",0.167945096225419,0.912222192210309,10,33,1,"Ascorbate and aldarate metabolism"
"dme00860","path:dme00860",0.16827403102618,0.905976867366533,12,41,1,"Porphyrin metabolism"
"dme00740","path:dme00740",0.172236354653415,0.958357222618067,3,7,1,"Riboflavin metabolism"
"dme03420","path:dme03420",0.182123455874319,0.896034320975988,12,43,1,"Nucleotide excision repair"
"dme00100","path:dme00100",0.182213331495173,0.954694182246457,3,7,1,"Steroid biosynthesis"
"dme00360","path:dme00360",0.183018055563909,0.954393659266943,3,7,1,"Phenylalanine metabolism"
"dme03022","path:dme03022",0.188188239793496,0.898294264732992,10,35,1,"Basal transcription factors"
"dme00350","path:dme00350",0.189423679955664,0.912076903150123,7,22,1,"Tyrosine metabolism"
"dme00515","path:dme00515",0.211463143246114,0.964738905544083,2,4,1,"Mannose type O-glycan biosynthesis"
"dme00440","path:dme00440",0.211511060976951,0.964725455026685,2,4,1,"Phosphonate and phosphinate metabolism"
"dme01250","path:dme01250",0.220451786058879,0.89224343348481,7,23,1,"Biosynthesis of nucleotide sugars"
"dme04122","path:dme04122",0.228400588243739,0.932975431124957,3,8,1,"Sulfur relay system"
"dme04068","path:dme04068",0.234278415624205,0.852231824335632,14,53,1,"FoxO signaling pathway"
"dme00240","path:dme00240",0.237121187786652,0.868829705759284,9,32,1,"Pyrimidine metabolism"
"dme04130","path:dme04130",0.249729592587683,0.880686442467765,6,20,1,"SNARE interactions in vesicular transport"
"dme03430","path:dme03430",0.258323347832278,0.885775364452542,5,16,1,"Mismatch repair"
"dme03040","path:dme03040",0.266158022928243,0.80169265906797,28,122,1,"Spliceosome"
"dme00830","path:dme00830",0.286036749331857,0.833032498954547,9,33,1,"Retinol metabolism"
"dme00920","path:dme00920",0.287412525340345,0.932620355759192,2,5,1,"Sulfur metabolism"
"dme00260","path:dme00260",0.294399723254133,0.840803519644091,7,25,1,"Glycine, serine and threonine metabolism"
"dme03060","path:dme03060",0.298663302350811,0.857648490999148,5,18,1,"Protein export"
"dme04320","path:dme04320",0.300075600680758,0.836727282652697,7,25,1,"Dorso-ventral axis formation"
"dme01100","path:dme01100",0.304450286273994,0.728406713065831,220,988,1,"Metabolic pathways"
"dme01232","path:dme01232",0.30542349164006,0.795466284616014,14,56,1,"Nucleotide metabolism"
"dme00040","path:dme00040",0.351175826550721,0.765110171524793,12,48,1,"Pentose and glucuronate interconversions"
"dme00562","path:dme00562",0.362602313427696,0.760203279537154,11,44,1,"Inositol phosphate metabolism"
"dme00770","path:dme00770",0.363553177184966,0.829855054428011,4,14,1,"Pantothenate and CoA biosynthesis"
"dme00650","path:dme00650",0.369482181580269,0.825719145024143,4,14,1,"Butanoate metabolism"
"dme00534","path:dme00534",0.377712961244089,0.845233374597275,3,10,1,"Glycosaminoglycan biosynthesis"
"dme04341","path:dme04341",0.384321304536912,0.753226252656523,9,37,1,"Hedgehog signaling pathway"
"dme04350","path:dme04350",0.384739213340564,0.752876380202457,9,37,1,"TGF-beta signaling pathway"
"dme00780","path:dme00780",0.389474054885157,0.952277755550359,1,2,1,"Biotin metabolism"
"dme00290","path:dme00290",0.390823497138487,0.951899750633786,1,2,1,"Valine, leucine and isoleucine biosynthesis"
"dme03266","path:dme03266",0.391049696012732,0.951836200880561,1,2,1,"Virion"
"dme03450","path:dme03450",0.392658799293485,0.875873036246209,2,6,1,"Non-homologous end-joining"
"dme00052","path:dme00052",0.395509896286197,0.751906187867591,8,32,1,"Galactose metabolism"
"dme00051","path:dme00051",0.410149413524582,0.74882062622845,7,28,1,"Fructose and mannose metabolism"
"dme04150","path:dme04150",0.411250073572216,0.686162119747864,20,87,1,"mTOR signaling pathway"
"dme00790","path:dme00790",0.442149865695763,0.702828109854611,9,38,1,"Folate biosynthesis"
"dme03410","path:dme03410",0.443092651890017,0.747450504288977,5,20,1,"Base excision repair"
"dme04711","path:dme04711",0.447338367042369,0.793479660648569,3,11,1,"Circadian rhythm"
"dme00520","path:dme00520",0.452518604848232,0.693567715207627,9,38,1,"Amino sugar and nucleotide sugar metabolism"
"dme03030","path:dme03030",0.461333435142577,0.715948486424083,6,25,1,"DNA replication"
"dme03020","path:dme03020",0.461548744229412,0.714843716435216,6,26,1,"RNA polymerase"
"dme00430","path:dme00430",0.471729839586591,0.820327186743533,2,7,1,"Taurine and hypotaurine metabolism"
"dme00232","path:dme00232",0.475380391761885,0.81777883803921,2,7,1,"Caffeine metabolism"
"dme00340","path:dme00340",0.476421644195705,0.817048224458171,2,7,1,"Histidine metabolism"
"dme00380","path:dme00380",0.479302206658795,0.73720341764673,4,16,1,"Tryptophan metabolism"
"dme00512","path:dme00512",0.49482920821854,0.701734557783288,5,21,1,"Mucin type O-glycan biosynthesis"
"dme00670","path:dme00670",0.495044112073033,0.753120824568917,3,12,1,"One carbon pool by folate"
"dme03018","path:dme03018",0.498792554778526,0.625935018124733,13,59,1,"RNA degradation"
"dme00514","path:dme00514",0.507851624612736,0.650313111607688,8,35,1,"Other types of O-glycan biosynthesis"
"dme04213","path:dme04213",0.512440893719521,0.62310870210902,11,50,1,"Longevity regulating pathway"
"dme00280","path:dme00280",0.518589733145771,0.663348728238122,6,26,1,"Valine, leucine and isoleucine degradation"
"dme00010","path:dme00010",0.519039231300425,0.617109260821969,11,49,1,"Glycolysis / Gluconeogenesis"
"dme00250","path:dme00250",0.520354076567987,0.661699595132268,6,26,1,"Alanine, aspartate and glutamate metabolism"
"dme00730","path:dme00730",0.531555232133752,0.666980136984947,5,22,1,"Thiamine metabolism"
"dme00900","path:dme00900",0.534524655547645,0.664197498005004,5,22,1,"Terpenoid backbone biosynthesis"
"dme00565","path:dme00565",0.535491309119367,0.663289337826041,5,22,1,"Ether lipid metabolism"
"dme01040","path:dme01040",0.54137565613756,0.657736464200695,5,22,1,"Biosynthesis of unsaturated fatty acids"
"dme00230","path:dme00230",0.553434856214711,0.551102200000707,19,88,1,"Purine metabolism"
"dme04392","path:dme04392",0.566703901261166,0.654815910512701,4,18,1,"Hippo signaling pathway"
"dme04136","path:dme04136",0.574265922822207,0.64748615569657,4,18,1,"Autophagy"
"dme03440","path:dme03440",0.575438570424583,0.646342306366504,4,18,1,"Homologous recombination"
"dme03250","path:dme03250",0.584447129502228,0.614536256274934,5,23,1,"Viral life cycle"
"dme04080","path:dme04080",0.587278520182762,0.570546061615273,8,38,1,"Neuroactive ligand-receptor interaction"
"dme01212","path:dme01212",0.593936331561058,0.547626556963872,10,47,1,"Fatty acid metabolism"
"dme00983","path:dme00983",0.595949214536639,0.507072219077624,19,92,1,"Drug metabolism"
"dme04310","path:dme04310",0.627603342602795,0.473639692042269,19,94,1,"Wnt signaling pathway"
"dme00400","path:dme00400",0.629311780965405,0.788507607312333,1,4,1,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"dme03013","path:dme03013",0.635829945252378,0.467933805613941,18,87,1,"Nucleocytoplasmic transport"
"dme01240","path:dme01240",0.658141792601129,0.427074307478152,26,126,1,"Biosynthesis of cofactors"
"dme00310","path:dme00310",0.666741559323643,0.525055868885379,5,25,1,"Lysine degradation"
"dme00785","path:dme00785",0.667368522966391,0.579735262555983,3,15,1,"Lipoic acid metabolism"
"dme00190","path:dme00190",0.709583910780106,0.375575545661878,23,116,1,"Oxidative phosphorylation"
"dme00061","path:dme00061",0.72734612143125,0.559285642632451,2,11,1,"Fatty acid biosynthesis"
"dme04146","path:dme04146",0.746767394833392,0.349488295979153,16,83,1,"Peroxisome"
"dme00750","path:dme00750",0.765890592537234,0.619132056514057,1,6,1,"Vitamin B6 metabolism"
"dme00760","path:dme00760",0.773468676117195,0.495121156075685,2,12,1,"Nicotinate and nicotinamide metabolism"
"dme00620","path:dme00620",0.782020796117083,0.345638785330483,8,45,1,"Pyruvate metabolism"
"dme00982","path:dme00982",0.786573683009192,0.315618567824049,12,67,1,"Drug metabolism"
"dme00590","path:dme00590",0.809949286952825,0.439097229161996,2,13,1,"Arachidonic acid metabolism"
"dme00531","path:dme00531",0.815096758676376,0.431170890431156,2,13,1,"Glycosaminoglycan degradation"
"dme00630","path:dme00630",0.836900091653156,0.30393982394147,5,31,1,"Glyoxylate and dicarboxylate metabolism"
"dme04013","path:dme04013",0.837898464519781,0.240664637194177,15,83,1,"MAPK signaling pathway"
"dme04137","path:dme04137",0.847655345580344,0.264566965162752,7,45,1,"Mitophagy"
"dme00410","path:dme00410",0.848431258749208,0.330263865375513,3,20,1,"beta-Alanine metabolism"
"dme01230","path:dme01230",0.860410922945795,0.224008643468873,11,64,1,"Biosynthesis of amino acids"
"dme00450","path:dme00450",0.862504054105507,0.447634809730536,1,8,1,"Selenocompound metabolism"
"dme02010","path:dme02010",0.863362808320383,0.264010970361061,5,32,1,"ABC transporters"
"dme04330","path:dme04330",0.865669795008848,0.30102481745165,3,21,1,"Notch signaling pathway"
"dme04070","path:dme04070",0.867577422957969,0.218226444400463,10,60,1,"Phosphatidylinositol signaling system"
"dme00062","path:dme00062",0.869568244627677,0.335816194521709,2,15,1,"Fatty acid elongation"
"dme01210","path:dme01210",0.871059673555212,0.29198029651021,3,21,1,"2-Oxocarboxylic acid metabolism"
"dme03460","path:dme03460",0.888223272422648,0.261344023142276,3,22,1,"Fanconi anemia pathway"
"dme01200","path:dme01200",0.888773277489172,0.165960552560237,19,108,1,"Carbon metabolism"
"dme00980","path:dme00980",0.89190685115353,0.179417352633338,11,69,1,"Metabolism of xenobiotics by cytochrome P450"
"dme03083","path:dme03083",0.903222608953864,0.170435931952223,9,60,1,"Polycomb repressive complex"
"dme00500","path:dme00500",0.906291461396026,0.207533804929207,4,29,1,"Starch and sucrose metabolism"
"dme00020","path:dme00020",0.907293185023084,0.192373416930192,5,35,1,"Citrate cycle (TCA cycle)"
"dme00640","path:dme00640",0.908898686412396,0.222798633924261,3,23,1,"Propanoate metabolism"
"dme00220","path:dme00220",0.914390833475677,0.245437999485192,2,17,1,"Arginine biosynthesis"
"dme00600","path:dme00600",0.920587096367798,0.181429975453634,4,30,1,"Sphingolipid metabolism"
"dme04140","path:dme04140",0.953872340528277,0.0850704860816432,11,75,1,"Autophagy"
"dme04745","path:dme04745",0.957312862048461,0.120449853675654,3,28,1,"Phototransduction"
"dme03015","path:dme03015",0.959996914287811,0.0768871464374277,10,70,1,"mRNA surveillance pathway"
"dme00030","path:dme00030",0.962251315586929,0.129084312658381,2,21,1,"Pentose phosphate pathway"
"dme00071","path:dme00071",0.973957533387524,0.0799463578231178,3,30,1,"Fatty acid degradation"
"dme00910","path:dme00910",0.975914776465615,0.126299706453054,1,15,1,"Nitrogen metabolism"
"dme04142","path:dme04142",0.979041415040976,0.0379543697425367,16,111,1,"Lysosome"
"dme00480","path:dme00480",0.985257989066981,0.0336402118764002,8,68,1,"Glutathione metabolism"
"dme00981","path:dme00981",0.985931230628653,0.0571941245686463,2,26,1,"Insect hormone biosynthesis"
"dme04624","path:dme04624",0.986444997467802,0.0290416052896975,10,81,1,"Toll and Imd signaling pathway"
"dme04214","path:dme04214",0.986678590201269,0.032239559326536,7,60,1,"Apoptosis"
"dme00564","path:dme00564",0.989229352333797,0.0282011881311736,6,55,1,"Glycerophospholipid metabolism"
"dme00561","path:dme00561",0.991446559358654,0.0270761879285386,4,43,1,"Glycerolipid metabolism"
"dme04215","path:dme04215",0.994009229538106,0.0408696573583714,1,21,1,"Apoptosis"
"dme00563","path:dme00563",0.997955112013246,0.0164958034486531,1,25,1,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"dme03010","path:dme03010",0.999893941138276,0.000263160321079343,16,194,1,"Ribosome"
"dme03008","path:dme03008",0.999998322605102,5.86041878482977e-06,11,180,1,"Ribosome biogenesis in eukaryotes"
"dme00601","path:dme00601",0.999999999997362,0.612659540496855,0,2,1,"Glycosphingolipid biosynthesis"
"dme00604","path:dme00604",0.999999999998733,0.37066608916399,0,4,1,"Glycosphingolipid biosynthesis"
"dme00470","path:dme00470",0.999999999999538,0.480793288263563,0,3,1,"D-Amino acid metabolism"
"dme00130","path:dme00130",0.999999999999691,0.189843167035692,0,7,1,"Ubiquinone and other terpenoid-quinone biosynthesis"
"dme00511","path:dme00511",1,0.007006856455949,0,20,1,"Other glycan degradation"
"dme00592","path:dme00592",1,0.086510505870978,0,10,1,"alpha-Linolenic acid metabolism"
"dme04512","path:dme04512",1,0.10699263476846,0,9,1,"ECM-receptor interaction"
"dme00603","path:dme00603",1.00000000000093,0.477267083234685,0,3,1,"Glycosphingolipid biosynthesis"
